unixtime,hour_utc,hour_dk,area,temp_mean_past1h,radia_glob_past1h,wind_speed_past1h,precip_past1h,pressure,humidity_past1h,cloud_cover
1704204000,2024-01-02 15:00:00,2024-01-02 16:00:00,vestkyst,3.1,19.0,13.3667,0.0,994.444,90.3333,95.0
1704207600,2024-01-02 16:00:00,2024-01-02 17:00:00,vestkyst,2.9,2.0,13.3,0.0,993.611,91.6667,96.6667
1704211200,2024-01-02 17:00:00,2024-01-02 18:00:00,vestkyst,2.66667,0.0,14.1333,0.0,992.983,92.6667,93.3333
1704214800,2024-01-02 18:00:00,2024-01-02 19:00:00,vestkyst,2.43333,0.0,14.1333,0.0,992.294,92.6667,96.6667
1704218400,2024-01-02 19:00:00,2024-01-02 20:00:00,vestkyst,2.4,0.0,14.2333,0.0,991.467,91.3333,96.6667
1704222000,2024-01-02 20:00:00,2024-01-02 21:00:00,vestkyst,2.4,0.0,15.0667,0.0,990.678,89.6667,96.6667
1704225600,2024-01-02 21:00:00,2024-01-02 22:00:00,vestkyst,2.23333,0.0,15.2667,0.0,989.335,88.6667,96.6667
1704229200,2024-01-02 22:00:00,2024-01-02 23:00:00,vestkyst,2.06667,0.0,15.4333,0.0,989.117,88.3333,95.0
1704232800,2024-01-02 23:00:00,2024-01-03 00:00:00,vestkyst,1.83333,0.0,15.6333,0.0,988.361,88.3333,90.0
1704236400,2024-01-03 00:00:00,2024-01-03 01:00:00,vestkyst,1.66667,0.0,16.1333,0.0333333,987.7,88.0,96.6667
1704240000,2024-01-03 01:00:00,2024-01-03 02:00:00,vestkyst,1.33333,0.0,16.2,0.0666667,986.889,89.3333,96.6667
1704243600,2024-01-03 02:00:00,2024-01-03 03:00:00,vestkyst,1.03333,0.0,15.9667,0.0666667,986.15,89.3333,98.3333
1704247200,2024-01-03 03:00:00,2024-01-03 04:00:00,vestkyst,0.866667,0.0,16.7667,0.1,985.622,88.6667,93.3333
1704250800,2024-01-03 04:00:00,2024-01-03 05:00:00,vestkyst,0.7,0.0,16.7333,0.2,985.094,89.0,93.3333
1704254400,2024-01-03 05:00:00,2024-01-03 06:00:00,vestkyst,0.766667,0.0,17.1667,0.0666667,984.778,88.0,98.3333
1704258000,2024-01-03 06:00:00,2024-01-03 07:00:00,vestkyst,0.766667,0.0,17.3333,0.0,984.772,87.0,96.6667
1704261600,2024-01-03 07:00:00,2024-01-03 08:00:00,vestkyst,0.766667,0.0,16.7,0.0,984.833,87.3333,90.0
1704265200,2024-01-03 08:00:00,2024-01-03 09:00:00,vestkyst,0.6,0.0,17.2,0.0,984.967,87.0,93.3333
1704268800,2024-01-03 09:00:00,2024-01-03 10:00:00,vestkyst,0.6,0.0,17.3667,0.0,985.217,86.3333,95.0
1704272400,2024-01-03 10:00:00,2024-01-03 11:00:00,vestkyst,0.666667,11.5,17.3,0.0,985.606,85.6667,90.0
1704276000,2024-01-03 11:00:00,2024-01-03 12:00:00,vestkyst,0.533333,37.5,16.4,0.0,985.839,86.0,90.0
1704279600,2024-01-03 12:00:00,2024-01-03 13:00:00,vestkyst,0.366667,44.5,15.5333,0.0,985.906,87.0,96.6667
1704283200,2024-01-03 13:00:00,2024-01-03 14:00:00,vestkyst,0.2,37.0,15.1667,0.0,985.928,87.3333,90.0
1704286800,2024-01-03 14:00:00,2024-01-03 15:00:00,vestkyst,0.1,36.0,15.0,0.0,986.111,88.3333,90.0
1704290400,2024-01-03 15:00:00,2024-01-03 16:00:00,vestkyst,-0.1,19.5,14.9333,0.0,986.633,89.6667,91.6667
1704294000,2024-01-03 16:00:00,2024-01-03 17:00:00,vestkyst,-0.133333,5.0,14.8333,0.0,987.117,88.3333,93.3333
1704297600,2024-01-03 17:00:00,2024-01-03 18:00:00,vestkyst,-0.2,0.0,14.9333,0.0,987.556,87.3333,91.6667
1704301200,2024-01-03 18:00:00,2024-01-03 19:00:00,vestkyst,-0.366667,0.0,14.9333,0.0,988.183,88.0,90.0
1704304800,2024-01-03 19:00:00,2024-01-03 20:00:00,vestkyst,-0.633333,0.0,14.8,0.0,988.878,88.0,90.0
1704308400,2024-01-03 20:00:00,2024-01-03 21:00:00,vestkyst,-0.8,0.0,15.0667,0.0,989.606,86.0,92.0
1704312000,2024-01-03 21:00:00,2024-01-03 22:00:00,vestkyst,-1.13333,0.0,14.7333,0.0,990.383,86.3333,91.6667
1704315600,2024-01-03 22:00:00,2024-01-03 23:00:00,vestkyst,-1.33333,0.0,14.4667,0.0,991.294,86.0,90.0
1704319200,2024-01-03 23:00:00,2024-01-04 00:00:00,vestkyst,-1.6,0.0,14.1667,0.0,992.028,84.0,93.3333
1704322800,2024-01-04 00:00:00,2024-01-04 01:00:00,vestkyst,-1.76667,0.0,13.4667,0.0,992.75,83.0,90.0
1704326400,2024-01-04 01:00:00,2024-01-04 02:00:00,vestkyst,-1.8,0.0,13.8,0.0,993.656,82.0,90.0
1704330000,2024-01-04 02:00:00,2024-01-04 03:00:00,vestkyst,-2.0,0.0,12.9667,0.0,994.633,81.6667,91.6667
1704333600,2024-01-04 03:00:00,2024-01-04 04:00:00,vestkyst,-2.2,0.0,12.9333,0.0,995.65,82.3333,90.0
1704337200,2024-01-04 04:00:00,2024-01-04 05:00:00,vestkyst,-2.33333,0.0,12.2,0.0,996.711,82.3333,94.0
1704340800,2024-01-04 05:00:00,2024-01-04 06:00:00,vestkyst,-2.46667,0.0,11.6,0.0,997.756,81.0,96.6667
1704344400,2024-01-04 06:00:00,2024-01-04 07:00:00,vestkyst,-2.5,0.0,11.4333,0.0,998.683,80.3333,98.3333
1704348000,2024-01-04 07:00:00,2024-01-04 08:00:00,vestkyst,-2.53333,0.0,11.2667,0.0,999.888,80.0,83.3333
1704351600,2024-01-04 08:00:00,2024-01-04 09:00:00,vestkyst,-2.53333,0.0,10.8667,0.0,1001.01,79.3333,90.0
1704355200,2024-01-04 09:00:00,2024-01-04 10:00:00,vestkyst,-2.6,0.0,10.3333,0.0,1002.06,78.0,93.3333
1704358800,2024-01-04 10:00:00,2024-01-04 11:00:00,vestkyst,-2.63333,10.5,9.93333,0.0,1002.81,77.3333,55.0
1704362400,2024-01-04 11:00:00,2024-01-04 12:00:00,vestkyst,-2.66667,55.0,9.66667,0.0,1003.61,77.0,45.0
1704366000,2024-01-04 12:00:00,2024-01-04 13:00:00,vestkyst,-2.66667,86.0,9.2,0.0,1004.21,77.0,93.3333
1704369600,2024-01-04 13:00:00,2024-01-04 14:00:00,vestkyst,-2.73333,58.0,8.33333,0.0,1004.73,77.3333,91.6667
1704373200,2024-01-04 14:00:00,2024-01-04 15:00:00,vestkyst,-2.96667,59.5,7.46667,0.0,1005.34,76.6667,78.3333
1704376800,2024-01-04 15:00:00,2024-01-04 16:00:00,vestkyst,-3.13333,41.5,7.03333,0.0,1005.83,79.0,96.6667
1704380400,2024-01-04 16:00:00,2024-01-04 17:00:00,vestkyst,-3.36667,15.5,7.3,0.0,1006.37,79.3333,75.0
1704384000,2024-01-04 17:00:00,2024-01-04 18:00:00,vestkyst,-3.76667,1.5,7.5,0.0,1006.86,79.6667,58.3333
1704387600,2024-01-04 18:00:00,2024-01-04 19:00:00,vestkyst,-3.96667,0.0,6.96667,0.0,1007.41,79.0,98.3333
1704391200,2024-01-04 19:00:00,2024-01-04 20:00:00,vestkyst,-4.1,0.0,6.66667,0.0,1007.87,79.3333,98.3333
1704394800,2024-01-04 20:00:00,2024-01-04 21:00:00,vestkyst,-4.26667,0.0,6.96667,0.0,1008.18,79.6667,98.3333
1704398400,2024-01-04 21:00:00,2024-01-04 22:00:00,vestkyst,-4.36667,0.0,6.86667,0.0,1008.39,79.6667,98.3333
1704402000,2024-01-04 22:00:00,2024-01-04 23:00:00,vestkyst,-4.26667,0.0,6.33333,0.0,1008.47,79.3333,98.3333
1704405600,2024-01-04 23:00:00,2024-01-05 00:00:00,vestkyst,-4.2,0.0,6.1,0.0,1008.34,79.0,98.3333
1704409200,2024-01-05 00:00:00,2024-01-05 01:00:00,vestkyst,-4.06667,0.0,6.36667,0.0,1008.41,77.6667,98.3333
1704412800,2024-01-05 01:00:00,2024-01-05 02:00:00,vestkyst,-4.0,0.0,6.23333,0.0,1008.4,76.3333,98.3333
1704416400,2024-01-05 02:00:00,2024-01-05 03:00:00,vestkyst,-4.23333,0.0,6.83333,0.0,1008.24,80.0,93.3333
1704420000,2024-01-05 03:00:00,2024-01-05 04:00:00,vestkyst,-4.3,0.0,7.03333,0.0,1008.05,80.3333,98.3333
1704423600,2024-01-05 04:00:00,2024-01-05 05:00:00,vestkyst,-4.36667,0.0,6.96667,0.0,1007.95,80.3333,96.6667
1704427200,2024-01-05 05:00:00,2024-01-05 06:00:00,vestkyst,-4.33333,0.0,7.1,0.0,1007.72,79.6667,96.6667
1704430800,2024-01-05 06:00:00,2024-01-05 07:00:00,vestkyst,-4.73333,0.0,7.43333,0.0,1007.64,76.6667,96.6667
1704434400,2024-01-05 07:00:00,2024-01-05 08:00:00,vestkyst,-4.9,0.0,7.73333,0.0,1007.68,77.3333,91.6667
1704438000,2024-01-05 08:00:00,2024-01-05 09:00:00,vestkyst,-4.96667,0.0,7.73333,0.0,1007.7,79.0,78.0
1704441600,2024-01-05 09:00:00,2024-01-05 10:00:00,vestkyst,-4.8,0.5,8.26667,0.0,1007.85,79.0,66.6667
1704445200,2024-01-05 10:00:00,2024-01-05 11:00:00,vestkyst,-4.9,13.5,7.76667,0.0,1008.03,80.0,20.0
1704448800,2024-01-05 11:00:00,2024-01-05 12:00:00,vestkyst,-4.7,44.5,9.1,0.0,1008.19,76.6667,31.6667
1704452400,2024-01-05 12:00:00,2024-01-05 13:00:00,vestkyst,-4.56667,97.5,9.63333,0.0,1007.99,75.3333,40.0
1704456000,2024-01-05 13:00:00,2024-01-05 14:00:00,vestkyst,-4.63333,88.5,9.7,0.0,1007.71,75.3333,43.3333
1704459600,2024-01-05 14:00:00,2024-01-05 15:00:00,vestkyst,-4.73333,71.0,9.5,0.0,1007.52,76.3333,50.0
1704463200,2024-01-05 15:00:00,2024-01-05 16:00:00,vestkyst,-4.8,47.5,9.66667,0.0,1007.6,78.3333,90.0
1704466800,2024-01-05 16:00:00,2024-01-05 17:00:00,vestkyst,-5.03333,16.0,9.93333,0.0,1007.96,80.0,85.0
1704470400,2024-01-05 17:00:00,2024-01-05 18:00:00,vestkyst,-5.1,1.0,9.63333,0.0,1008.46,80.6667,85.0
1704474000,2024-01-05 18:00:00,2024-01-05 19:00:00,vestkyst,-5.06667,0.0,9.53333,0.0,1008.85,80.6667,65.0
1704477600,2024-01-05 19:00:00,2024-01-05 20:00:00,vestkyst,-4.9,0.0,9.23333,0.0,1009.32,81.6667,90.0
1704481200,2024-01-05 20:00:00,2024-01-05 21:00:00,vestkyst,-4.73333,0.0,8.56667,0.0,1009.83,82.3333,71.6667
1704484800,2024-01-05 21:00:00,2024-01-05 22:00:00,vestkyst,-4.56667,0.0,9.1,0.0,1010.16,81.6667,50.0
1704488400,2024-01-05 22:00:00,2024-01-05 23:00:00,vestkyst,-4.9,0.0,9.03333,0.0,1010.46,82.6667,4.0
1704492000,2024-01-05 23:00:00,2024-01-06 00:00:00,vestkyst,-5.2,0.0,8.26667,0.0,1010.79,83.3333,0.0
1704495600,2024-01-06 00:00:00,2024-01-06 01:00:00,vestkyst,-5.3,0.0,7.9,0.0,1011.16,82.6667,0.0
1704499200,2024-01-06 01:00:00,2024-01-06 02:00:00,vestkyst,-5.33333,0.0,7.56667,0.0,1011.69,82.6667,5.0
1704502800,2024-01-06 02:00:00,2024-01-06 03:00:00,vestkyst,-5.4,0.0,6.93333,0.0,1012.25,85.0,6.66667
1704506400,2024-01-06 03:00:00,2024-01-06 04:00:00,vestkyst,-5.36667,0.0,7.36667,0.0,1012.73,85.6667,5.0
1704510000,2024-01-06 04:00:00,2024-01-06 05:00:00,vestkyst,-5.36667,0.0,7.36667,0.0,1013.13,85.3333,18.3333
1704513600,2024-01-06 05:00:00,2024-01-06 06:00:00,vestkyst,-5.1,0.0,6.96667,0.0,1013.6,85.3333,95.0
1704517200,2024-01-06 06:00:00,2024-01-06 07:00:00,vestkyst,-4.56667,0.0,7.0,0.0,1013.99,84.0,88.3333
1704520800,2024-01-06 07:00:00,2024-01-06 08:00:00,vestkyst,-4.46667,0.0,6.8,0.0,1014.78,83.0,53.3333
1704524400,2024-01-06 08:00:00,2024-01-06 09:00:00,vestkyst,-4.3,0.0,6.76667,0.0,1015.62,83.6667,33.3333
1704528000,2024-01-06 09:00:00,2024-01-06 10:00:00,vestkyst,-4.16667,0.5,6.83333,0.0,1016.54,84.0,30.0
1704531600,2024-01-06 10:00:00,2024-01-06 11:00:00,vestkyst,-4.03333,18.0,6.9,0.0,1017.33,83.6667,5.0
1704535200,2024-01-06 11:00:00,2024-01-06 12:00:00,vestkyst,-4.0,60.0,7.1,0.0,1018.11,83.0,10.0
1704538800,2024-01-06 12:00:00,2024-01-06 13:00:00,vestkyst,-3.83333,77.0,6.46667,0.0,1018.51,81.6667,4.0
1704542400,2024-01-06 13:00:00,2024-01-06 14:00:00,vestkyst,-3.73333,108.5,6.46667,0.0,1018.74,81.6667,5.0
1704546000,2024-01-06 14:00:00,2024-01-06 15:00:00,vestkyst,-3.83333,125.5,6.23333,0.0,1019.25,80.6667,10.0
1704549600,2024-01-06 15:00:00,2024-01-06 16:00:00,vestkyst,-4.16667,61.5,5.83333,0.0,1019.86,82.0,3.33333
1704553200,2024-01-06 16:00:00,2024-01-06 17:00:00,vestkyst,-4.56667,19.0,6.16667,0.0,1020.53,81.6667,0.0
1704556800,2024-01-06 17:00:00,2024-01-06 18:00:00,vestkyst,-4.96667,1.0,6.03333,0.0,1021.29,81.3333,6.66667
1704560400,2024-01-06 18:00:00,2024-01-06 19:00:00,vestkyst,-5.5,0.0,5.43333,0.0,1021.75,83.6667,0.0
1704564000,2024-01-06 19:00:00,2024-01-06 20:00:00,vestkyst,-6.06667,0.0,5.13333,0.0,1022.35,85.6667,0.0
1704567600,2024-01-06 20:00:00,2024-01-06 21:00:00,vestkyst,-6.16667,0.0,5.46667,0.0,1022.94,87.0,0.0
1704571200,2024-01-06 21:00:00,2024-01-06 22:00:00,vestkyst,-6.3,0.0,5.4,0.0,1023.43,87.3333,0.0
1704574800,2024-01-06 22:00:00,2024-01-06 23:00:00,vestkyst,-6.53333,0.0,5.16667,0.0,1023.74,87.3333,0.0
1704578400,2024-01-06 23:00:00,2024-01-07 00:00:00,vestkyst,-6.33333,0.0,4.86667,0.0,1024.26,87.3333,0.0
1704582000,2024-01-07 00:00:00,2024-01-07 01:00:00,vestkyst,-6.36667,0.0,4.53333,0.0,1024.87,88.0,0.0
1704585600,2024-01-07 01:00:00,2024-01-07 02:00:00,vestkyst,-6.33333,0.0,4.83333,0.0,1025.36,88.0,0.0
1704589200,2024-01-07 02:00:00,2024-01-07 03:00:00,vestkyst,-6.4,0.0,4.36667,0.0,1025.76,88.6667,0.0
1704592800,2024-01-07 03:00:00,2024-01-07 04:00:00,vestkyst,-6.5,0.0,4.4,0.0,1026.19,88.6667,0.0
1704596400,2024-01-07 04:00:00,2024-01-07 05:00:00,vestkyst,-6.53333,0.0,4.4,0.0,1026.61,88.0,0.0
1704600000,2024-01-07 05:00:00,2024-01-07 06:00:00,vestkyst,-6.66667,0.0,4.7,0.0,1026.94,87.3333,0.0
1704603600,2024-01-07 06:00:00,2024-01-07 07:00:00,vestkyst,-6.7,0.0,4.6,0.0,1027.41,87.3333,0.0
1704607200,2024-01-07 07:00:00,2024-01-07 08:00:00,vestkyst,-6.73333,0.0,4.63333,0.0,1028.0,89.3333,0.0
1704610800,2024-01-07 08:00:00,2024-01-07 09:00:00,vestkyst,-6.83333,0.0,4.26667,0.0,1028.56,89.0,0.0
1704614400,2024-01-07 09:00:00,2024-01-07 10:00:00,vestkyst,-6.23333,0.5,4.8,0.0,1029.2,89.0,0.0
1704618000,2024-01-07 10:00:00,2024-01-07 11:00:00,vestkyst,-6.2,22.0,4.56667,0.0,1029.82,89.0,0.0
1704621600,2024-01-07 11:00:00,2024-01-07 12:00:00,vestkyst,-5.7,72.5,3.93333,0.0,1030.32,87.3333,0.0
1704625200,2024-01-07 12:00:00,2024-01-07 13:00:00,vestkyst,-4.8,123.0,3.96667,0.0,1030.51,84.6667,0.0
1704628800,2024-01-07 13:00:00,2024-01-07 14:00:00,vestkyst,-4.06667,133.5,3.86667,0.0,1030.6,81.3333,0.0
1704632400,2024-01-07 14:00:00,2024-01-07 15:00:00,vestkyst,-3.83333,114.5,4.3,0.0,1030.84,81.6667,0.0
1704636000,2024-01-07 15:00:00,2024-01-07 16:00:00,vestkyst,-4.16667,78.5,4.63333,0.0,1031.38,83.6667,20.0
1704639600,2024-01-07 16:00:00,2024-01-07 17:00:00,vestkyst,-4.66667,25.0,4.76667,0.0,1031.91,86.6667,3.33333
1704643200,2024-01-07 17:00:00,2024-01-07 18:00:00,vestkyst,-5.23333,1.5,4.3,0.0,1032.44,89.3333,0.0
1704646800,2024-01-07 18:00:00,2024-01-07 19:00:00,vestkyst,-5.26667,0.0,4.16667,0.0,1033.11,89.6667,5.0
1704650400,2024-01-07 19:00:00,2024-01-07 20:00:00,vestkyst,-4.96667,0.0,4.9,0.0,1033.66,88.3333,1.66667
1704654000,2024-01-07 20:00:00,2024-01-07 21:00:00,vestkyst,-5.16667,0.0,4.86667,0.0,1034.19,89.0,0.0
1704657600,2024-01-07 21:00:00,2024-01-07 22:00:00,vestkyst,-5.3,0.0,4.7,0.0,1034.69,89.6667,0.0
1704661200,2024-01-07 22:00:00,2024-01-07 23:00:00,vestkyst,-5.4,0.0,5.06667,0.0,1035.18,89.6667,0.0
1704664800,2024-01-07 23:00:00,2024-01-08 00:00:00,vestkyst,-5.63333,0.0,4.56667,0.0,1035.58,89.3333,0.0
1704668400,2024-01-08 00:00:00,2024-01-08 01:00:00,vestkyst,-5.46667,0.0,4.43333,0.0,1036.07,88.6667,0.0
1704672000,2024-01-08 01:00:00,2024-01-08 02:00:00,vestkyst,-5.6,0.0,4.26667,0.0,1036.33,87.3333,0.0
1704675600,2024-01-08 02:00:00,2024-01-08 03:00:00,vestkyst,-5.63333,0.0,3.86667,0.0,1036.49,87.3333,0.0
1704679200,2024-01-08 03:00:00,2024-01-08 04:00:00,vestkyst,-6.13333,0.0,3.56667,0.0,1036.59,87.3333,0.0
1704682800,2024-01-08 04:00:00,2024-01-08 05:00:00,vestkyst,-5.9,0.0,3.56667,0.0,1036.99,87.6667,0.0
1704686400,2024-01-08 05:00:00,2024-01-08 06:00:00,vestkyst,-5.73333,0.0,3.56667,0.0,1037.27,86.0,0.0
1704690000,2024-01-08 06:00:00,2024-01-08 07:00:00,vestkyst,-5.7,0.0,3.36667,0.0,1037.51,86.0,0.0
1704693600,2024-01-08 07:00:00,2024-01-08 08:00:00,vestkyst,-5.83333,0.0,3.96667,0.0,1037.88,86.6667,0.0
1704697200,2024-01-08 08:00:00,2024-01-08 09:00:00,vestkyst,-5.8,0.0,3.7,0.0,1038.29,86.6667,0.0
1704700800,2024-01-08 09:00:00,2024-01-08 10:00:00,vestkyst,-5.8,0.5,3.3,0.0,1038.74,87.3333,0.0
1704704400,2024-01-08 10:00:00,2024-01-08 11:00:00,vestkyst,-5.36667,20.5,3.13333,0.0,1039.04,87.0,0.0
1704708000,2024-01-08 11:00:00,2024-01-08 12:00:00,vestkyst,-4.6,68.0,3.1,0.0,1039.23,85.3333,0.0
1704711600,2024-01-08 12:00:00,2024-01-08 13:00:00,vestkyst,-4.0,111.5,3.7,0.0,1039.23,84.6667,0.0
1704715200,2024-01-08 13:00:00,2024-01-08 14:00:00,vestkyst,-3.5,122.5,3.7,0.0,1039.14,83.6667,0.0
1704718800,2024-01-08 14:00:00,2024-01-08 15:00:00,vestkyst,-3.06667,112.0,3.56667,0.0,1039.0,83.0,0.0
1704722400,2024-01-08 15:00:00,2024-01-08 16:00:00,vestkyst,-2.76667,79.0,3.5,0.0,1039.03,82.6667,0.0
1704726000,2024-01-08 16:00:00,2024-01-08 17:00:00,vestkyst,-3.0,30.0,3.33333,0.0,1039.17,83.3333,0.0
1704729600,2024-01-08 17:00:00,2024-01-08 18:00:00,vestkyst,-3.73333,1.5,3.46667,0.0,1039.26,85.3333,0.0
1704733200,2024-01-08 18:00:00,2024-01-08 19:00:00,vestkyst,-4.53333,0.0,3.43333,0.0,1039.35,88.0,0.0
1704736800,2024-01-08 19:00:00,2024-01-08 20:00:00,vestkyst,-5.2,0.0,3.2,0.0,1039.42,90.3333,0.0
1704740400,2024-01-08 20:00:00,2024-01-08 21:00:00,vestkyst,-5.8,0.0,3.0,0.0,1039.58,92.0,0.0
1704744000,2024-01-08 21:00:00,2024-01-08 22:00:00,vestkyst,-5.93333,0.0,2.9,0.0,1039.59,92.6667,0.0
1704747600,2024-01-08 22:00:00,2024-01-08 23:00:00,vestkyst,-5.63333,0.0,1.96667,0.0,1039.58,93.3333,0.0
1704751200,2024-01-08 23:00:00,2024-01-09 00:00:00,vestkyst,-5.86667,0.0,2.23333,0.0,1039.51,93.0,0.0
1704754800,2024-01-09 00:00:00,2024-01-09 01:00:00,vestkyst,-6.03333,0.0,2.73333,0.0,1039.28,93.3333,0.0
1704758400,2024-01-09 01:00:00,2024-01-09 02:00:00,vestkyst,-6.33333,0.0,2.26667,0.0,1038.99,93.0,0.0
1704762000,2024-01-09 02:00:00,2024-01-09 03:00:00,vestkyst,-6.73333,0.0,1.76667,0.0,1038.62,93.6667,0.0
1704765600,2024-01-09 03:00:00,2024-01-09 04:00:00,vestkyst,-6.66667,0.0,2.33333,0.0,1038.19,94.0,0.0
1704769200,2024-01-09 04:00:00,2024-01-09 05:00:00,vestkyst,-6.33333,0.0,2.53333,0.0,1037.89,94.0,30.0
1704772800,2024-01-09 05:00:00,2024-01-09 06:00:00,vestkyst,-5.93333,0.0,2.16667,0.0,1037.51,93.6667,65.0
1704776400,2024-01-09 06:00:00,2024-01-09 07:00:00,vestkyst,-5.8,0.0,1.56667,0.0,1037.36,93.6667,70.0
1704780000,2024-01-09 07:00:00,2024-01-09 08:00:00,vestkyst,-4.7,0.0,1.76667,0.0,1037.09,94.0,90.0
1704783600,2024-01-09 08:00:00,2024-01-09 09:00:00,vestkyst,-2.73333,0.0,2.36667,0.0,1036.99,94.0,95.0
