unixtime,hour_utc,hour_dk,area,temp_mean_past1h,radia_glob_past1h,wind_speed_past1h,precip_past1h,pressure,humidity_past1h,cloud_cover
1738879200,2025-02-06 23:00:00,2025-02-07 00:00:00,fyn,1.125,0.0,2.95,0.0,1042.73,96.25,95.0
1738882800,2025-02-07 00:00:00,2025-02-07 01:00:00,fyn,1.15,0.0,2.85,0.0333333,1042.91,96.25,80.0
1738886400,2025-02-07 01:00:00,2025-02-07 02:00:00,fyn,1.4,0.0,2.95,0.0,1042.75,95.75,96.6667
1738890000,2025-02-07 02:00:00,2025-02-07 03:00:00,fyn,1.55,0.0,2.975,0.0,1042.25,95.0,98.3333
1738893600,2025-02-07 03:00:00,2025-02-07 04:00:00,fyn,1.025,0.0,3.05,0.0,1041.84,95.5,93.3333
1738897200,2025-02-07 04:00:00,2025-02-07 05:00:00,fyn,0.7,0.0,2.875,0.0,1041.5,96.5,0.0
1738900800,2025-02-07 05:00:00,2025-02-07 06:00:00,fyn,0.45,0.0,2.825,0.0,1041.26,97.25,0.0
1738904400,2025-02-07 06:00:00,2025-02-07 07:00:00,fyn,0.55,0.0,2.9,0.0,1040.97,96.75,80.0
1738908000,2025-02-07 07:00:00,2025-02-07 08:00:00,fyn,0.65,0.0,3.25,0.0333333,1040.72,96.25,96.6667
1738911600,2025-02-07 08:00:00,2025-02-07 09:00:00,fyn,0.8,0.0,3.2,0.0333333,1040.76,94.0,98.3333
1738915200,2025-02-07 09:00:00,2025-02-07 10:00:00,fyn,1.325,5.5,4.1,0.0,1040.42,91.75,98.3333
1738918800,2025-02-07 10:00:00,2025-02-07 11:00:00,fyn,1.575,24.0,4.225,0.0666667,1039.92,90.0,90.0
1738922400,2025-02-07 11:00:00,2025-02-07 12:00:00,fyn,1.75,46.0,5.225,0.0,1039.23,88.0,90.0
1738926000,2025-02-07 12:00:00,2025-02-07 13:00:00,fyn,1.825,84.0,5.35,0.0,1038.28,86.75,98.3333
1738929600,2025-02-07 13:00:00,2025-02-07 14:00:00,fyn,2.025,92.5,5.7,0.0,1037.28,84.75,91.6667
1738933200,2025-02-07 14:00:00,2025-02-07 15:00:00,fyn,2.1,120.0,5.9,0.0,1036.34,85.5,96.6667
1738936800,2025-02-07 15:00:00,2025-02-07 16:00:00,fyn,2.225,93.5,5.775,0.0,1035.5,84.0,93.3333
1738940400,2025-02-07 16:00:00,2025-02-07 17:00:00,fyn,2.275,42.0,5.525,0.0,1034.6,86.5,95.0
1738944000,2025-02-07 17:00:00,2025-02-07 18:00:00,fyn,2.35,9.0,5.6,0.0,1033.9,86.5,96.6667
1738947600,2025-02-07 18:00:00,2025-02-07 19:00:00,fyn,2.45,0.0,5.95,0.0,1033.28,86.75,95.0
1738951200,2025-02-07 19:00:00,2025-02-07 20:00:00,fyn,2.7,0.0,6.525,0.0,1032.62,86.5,91.6667
1738954800,2025-02-07 20:00:00,2025-02-07 21:00:00,fyn,2.625,0.0,5.725,0.0,1032.02,87.5,90.0
1738958400,2025-02-07 21:00:00,2025-02-07 22:00:00,fyn,2.525,0.0,6.05,0.0,1031.59,88.75,90.0
1738962000,2025-02-07 22:00:00,2025-02-07 23:00:00,fyn,2.6,0.0,5.575,0.0,1031.13,88.75,95.0
1738965600,2025-02-07 23:00:00,2025-02-08 00:00:00,fyn,2.65,0.0,5.375,0.0,1030.81,89.75,93.3333
1738969200,2025-02-08 00:00:00,2025-02-08 01:00:00,fyn,2.475,0.0,5.3,0.133333,1030.5,91.0,90.0
1738972800,2025-02-08 01:00:00,2025-02-08 02:00:00,fyn,2.475,0.0,4.825,0.0,1030.2,90.0,76.6667
1738976400,2025-02-08 02:00:00,2025-02-08 03:00:00,fyn,2.2,0.0,4.225,0.0,1029.91,90.0,90.0
1738980000,2025-02-08 03:00:00,2025-02-08 04:00:00,fyn,1.775,0.0,4.0,0.0,1029.56,90.25,91.6667
1738983600,2025-02-08 04:00:00,2025-02-08 05:00:00,fyn,1.475,0.0,4.0,0.333333,1029.19,90.0,91.6667
1738987200,2025-02-08 05:00:00,2025-02-08 06:00:00,fyn,1.575,0.0,5.25,0.0666667,1029.06,83.5,98.3333
1738990800,2025-02-08 06:00:00,2025-02-08 07:00:00,fyn,1.375,0.0,5.45,0.0,1028.87,75.75,96.6667
1738994400,2025-02-08 07:00:00,2025-02-08 08:00:00,fyn,1.05,0.0,5.975,0.0,1028.68,71.5,96.6667
1738998000,2025-02-08 08:00:00,2025-02-08 09:00:00,fyn,0.95,0.0,5.275,0.0,1028.6,70.75,98.3333
1739001600,2025-02-08 09:00:00,2025-02-08 10:00:00,fyn,0.95,12.0,4.825,0.0,1028.55,72.5,93.3333
1739005200,2025-02-08 10:00:00,2025-02-08 11:00:00,fyn,1.075,36.0,5.25,0.0333333,1028.4,76.75,91.6667
1739008800,2025-02-08 11:00:00,2025-02-08 12:00:00,fyn,1.375,56.5,5.05,0.0,1028.14,77.75,93.3333
1739012400,2025-02-08 12:00:00,2025-02-08 13:00:00,fyn,1.575,53.0,5.375,0.0,1027.71,78.5,91.6667
1739016000,2025-02-08 13:00:00,2025-02-08 14:00:00,fyn,1.675,63.5,5.4,0.0,1027.36,79.0,96.6667
1739019600,2025-02-08 14:00:00,2025-02-08 15:00:00,fyn,1.775,72.5,5.45,0.0,1027.18,79.0,90.0
1739023200,2025-02-08 15:00:00,2025-02-08 16:00:00,fyn,1.85,65.0,5.075,0.0,1026.96,79.25,90.0
1739026800,2025-02-08 16:00:00,2025-02-08 17:00:00,fyn,1.85,56.5,5.3,0.0,1027.09,80.0,95.0
1739030400,2025-02-08 17:00:00,2025-02-08 18:00:00,fyn,1.65,9.5,4.875,0.0,1027.39,80.75,95.0
1739034000,2025-02-08 18:00:00,2025-02-08 19:00:00,fyn,1.55,0.0,5.1,0.0,1027.39,81.75,96.6667
1739037600,2025-02-08 19:00:00,2025-02-08 20:00:00,fyn,1.5,0.0,5.25,0.0,1027.55,82.75,95.0
1739041200,2025-02-08 20:00:00,2025-02-08 21:00:00,fyn,1.5,0.0,4.9,0.0,1027.99,83.5,91.6667
1739044800,2025-02-08 21:00:00,2025-02-08 22:00:00,fyn,1.525,0.0,4.7,0.0,1028.53,84.0,90.0
1739048400,2025-02-08 22:00:00,2025-02-08 23:00:00,fyn,1.5,0.0,3.75,0.0,1028.82,85.5,91.6667
1739052000,2025-02-08 23:00:00,2025-02-09 00:00:00,fyn,1.5,0.0,3.425,0.0,1029.13,86.25,91.6667
1739055600,2025-02-09 00:00:00,2025-02-09 01:00:00,fyn,1.5,0.0,3.325,0.0,1029.41,86.0,96.6667
1739059200,2025-02-09 01:00:00,2025-02-09 02:00:00,fyn,1.425,0.0,3.175,0.0,1029.7,87.0,98.3333
1739062800,2025-02-09 02:00:00,2025-02-09 03:00:00,fyn,1.425,0.0,2.775,0.0,1029.81,87.0,98.3333
1739066400,2025-02-09 03:00:00,2025-02-09 04:00:00,fyn,1.45,0.0,2.625,0.0,1029.83,87.0,95.0
1739070000,2025-02-09 04:00:00,2025-02-09 05:00:00,fyn,1.275,0.0,3.275,0.0,1030.09,88.0,98.3333
1739073600,2025-02-09 05:00:00,2025-02-09 06:00:00,fyn,1.4,0.0,3.5,0.0,1030.47,87.5,98.3333
1739077200,2025-02-09 06:00:00,2025-02-09 07:00:00,fyn,1.45,0.0,3.35,0.0,1031.01,87.0,93.3333
1739080800,2025-02-09 07:00:00,2025-02-09 08:00:00,fyn,1.525,0.0,3.275,0.0,1031.65,86.75,91.6667
1739084400,2025-02-09 08:00:00,2025-02-09 09:00:00,fyn,1.8,0.0,3.875,0.0,1032.1,85.75,91.6667
1739088000,2025-02-09 09:00:00,2025-02-09 10:00:00,fyn,1.925,4.5,4.175,0.0,1032.63,84.75,93.3333
1739091600,2025-02-09 10:00:00,2025-02-09 11:00:00,fyn,2.1,31.5,4.0,0.0,1033.22,84.0,93.3333
1739095200,2025-02-09 11:00:00,2025-02-09 12:00:00,fyn,2.45,65.5,4.15,0.0,1033.54,82.0,90.0
1739098800,2025-02-09 12:00:00,2025-02-09 13:00:00,fyn,2.625,67.5,4.675,0.0,1033.59,80.75,90.0
1739102400,2025-02-09 13:00:00,2025-02-09 14:00:00,fyn,2.725,75.0,5.075,0.0,1033.64,80.75,90.0
1739106000,2025-02-09 14:00:00,2025-02-09 15:00:00,fyn,2.725,72.0,5.425,0.0,1033.65,80.75,90.0
1739109600,2025-02-09 15:00:00,2025-02-09 16:00:00,fyn,2.575,55.0,5.75,0.0,1033.75,80.5,90.0
1739113200,2025-02-09 16:00:00,2025-02-09 17:00:00,fyn,2.3,30.5,6.25,0.0,1033.99,80.0,91.6667
1739116800,2025-02-09 17:00:00,2025-02-09 18:00:00,fyn,2.025,9.5,6.4,0.0,1034.38,80.0,90.0
1739120400,2025-02-09 18:00:00,2025-02-09 19:00:00,fyn,1.875,0.0,5.975,0.0,1034.71,80.25,95.0
1739124000,2025-02-09 19:00:00,2025-02-09 20:00:00,fyn,1.925,0.0,6.225,0.0,1034.9,79.0,95.0
1739127600,2025-02-09 20:00:00,2025-02-09 21:00:00,fyn,1.875,0.0,5.775,0.0,1034.96,79.0,98.3333
1739131200,2025-02-09 21:00:00,2025-02-09 22:00:00,fyn,1.875,0.0,5.725,0.0,1035.04,79.0,98.3333
1739134800,2025-02-09 22:00:00,2025-02-09 23:00:00,fyn,1.925,0.0,5.7,0.0,1035.02,79.0,96.6667
1739138400,2025-02-09 23:00:00,2025-02-10 00:00:00,fyn,1.825,0.0,5.675,0.0,1035.07,78.5,96.6667
1739142000,2025-02-10 00:00:00,2025-02-10 01:00:00,fyn,1.8,0.0,5.7,0.0,1035.1,78.25,98.3333
1739145600,2025-02-10 01:00:00,2025-02-10 02:00:00,fyn,1.725,0.0,5.55,0.0,1034.87,78.75,98.3333
1739149200,2025-02-10 02:00:00,2025-02-10 03:00:00,fyn,1.7,0.0,6.025,0.0,1034.72,79.75,96.6667
1739152800,2025-02-10 03:00:00,2025-02-10 04:00:00,fyn,1.65,0.0,6.0,0.0,1034.44,80.75,96.6667
1739156400,2025-02-10 04:00:00,2025-02-10 05:00:00,fyn,1.5,0.0,6.1,0.0,1034.19,80.75,96.6667
1739160000,2025-02-10 05:00:00,2025-02-10 06:00:00,fyn,1.5,0.0,6.3,0.0,1034.1,80.75,95.0
1739163600,2025-02-10 06:00:00,2025-02-10 07:00:00,fyn,1.425,0.0,6.1,0.0,1033.9,80.75,96.6667
1739167200,2025-02-10 07:00:00,2025-02-10 08:00:00,fyn,1.425,0.0,5.875,0.0,1033.99,81.25,96.6667
1739170800,2025-02-10 08:00:00,2025-02-10 09:00:00,fyn,1.425,0.0,6.1,0.0,1034.16,81.75,96.6667
1739174400,2025-02-10 09:00:00,2025-02-10 10:00:00,fyn,1.375,2.0,5.825,0.0,1034.36,81.75,95.0
1739178000,2025-02-10 10:00:00,2025-02-10 11:00:00,fyn,1.35,7.5,5.8,0.0,1034.62,80.75,96.6667
1739181600,2025-02-10 11:00:00,2025-02-10 12:00:00,fyn,1.375,21.5,6.5,0.0,1034.55,78.25,96.6667
1739185200,2025-02-10 12:00:00,2025-02-10 13:00:00,fyn,1.425,42.5,7.0,0.0,1034.11,76.75,98.3333
1739188800,2025-02-10 13:00:00,2025-02-10 14:00:00,fyn,1.55,32.0,6.45,0.0,1033.61,75.5,98.3333
1739192400,2025-02-10 14:00:00,2025-02-10 15:00:00,fyn,1.7,35.5,6.825,0.0,1033.18,74.25,98.3333
1739196000,2025-02-10 15:00:00,2025-02-10 16:00:00,fyn,1.8,37.5,7.15,0.0,1032.84,74.5,96.6667
1739199600,2025-02-10 16:00:00,2025-02-10 17:00:00,fyn,1.875,32.0,7.075,0.0,1032.44,75.0,98.3333
1739203200,2025-02-10 17:00:00,2025-02-10 18:00:00,fyn,1.9,14.0,7.5,0.0,1032.37,76.5,93.3333
1739206800,2025-02-10 18:00:00,2025-02-10 19:00:00,fyn,1.9,0.5,7.775,0.0,1032.47,76.75,95.0
1739210400,2025-02-10 19:00:00,2025-02-10 20:00:00,fyn,1.875,0.0,7.475,0.0,1032.56,77.0,93.3333
1739214000,2025-02-10 20:00:00,2025-02-10 21:00:00,fyn,1.675,0.0,7.3,0.0,1032.53,77.25,95.0
1739217600,2025-02-10 21:00:00,2025-02-10 22:00:00,fyn,1.45,0.0,7.15,0.0,1032.61,78.0,90.0
1739221200,2025-02-10 22:00:00,2025-02-10 23:00:00,fyn,1.325,0.0,6.925,0.0,1032.46,78.25,91.6667
1739224800,2025-02-10 23:00:00,2025-02-11 00:00:00,fyn,1.275,0.0,7.575,0.0,1032.39,78.5,90.0
1739228400,2025-02-11 00:00:00,2025-02-11 01:00:00,fyn,1.125,0.0,7.25,0.0,1032.32,79.0,90.0
1739232000,2025-02-11 01:00:00,2025-02-11 02:00:00,fyn,1.15,0.0,7.075,0.0,1032.03,79.25,90.0
1739235600,2025-02-11 02:00:00,2025-02-11 03:00:00,fyn,1.025,0.0,7.225,0.0,1031.81,79.25,90.0
1739239200,2025-02-11 03:00:00,2025-02-11 04:00:00,fyn,1.0,0.0,7.525,0.0,1031.39,78.5,85.0
1739242800,2025-02-11 04:00:00,2025-02-11 05:00:00,fyn,0.85,0.0,7.825,0.0,1031.07,78.25,66.6667
1739246400,2025-02-11 05:00:00,2025-02-11 06:00:00,fyn,0.8,0.0,8.075,0.0,1030.85,77.0,90.0
1739250000,2025-02-11 06:00:00,2025-02-11 07:00:00,fyn,0.75,0.0,7.95,0.0,1030.62,77.0,90.0
1739253600,2025-02-11 07:00:00,2025-02-11 08:00:00,fyn,0.825,0.0,8.025,0.0,1030.55,77.0,90.0
1739257200,2025-02-11 08:00:00,2025-02-11 09:00:00,fyn,0.875,0.0,7.85,0.0,1030.57,77.25,80.0
1739260800,2025-02-11 09:00:00,2025-02-11 10:00:00,fyn,0.975,24.5,7.95,0.0,1030.6,76.5,60.0
1739264400,2025-02-11 10:00:00,2025-02-11 11:00:00,fyn,1.3,100.0,7.65,0.0,1030.32,75.25,50.0
1739268000,2025-02-11 11:00:00,2025-02-11 12:00:00,fyn,1.775,185.5,8.025,0.0,1029.9,73.0,15.0
1739271600,2025-02-11 12:00:00,2025-02-11 13:00:00,fyn,2.25,239.0,8.75,0.0,1029.39,70.5,15.0
1739275200,2025-02-11 13:00:00,2025-02-11 14:00:00,fyn,2.575,277.0,8.475,0.0,1028.88,68.75,25.0
1739278800,2025-02-11 14:00:00,2025-02-11 15:00:00,fyn,2.85,303.5,8.55,0.0,1028.3,67.5,6.66667
1739282400,2025-02-11 15:00:00,2025-02-11 16:00:00,fyn,2.825,263.0,8.225,0.0,1027.78,66.75,8.33333
1739286000,2025-02-11 16:00:00,2025-02-11 17:00:00,fyn,2.325,133.0,8.3,0.0,1027.25,68.75,18.3333
1739289600,2025-02-11 17:00:00,2025-02-11 18:00:00,fyn,1.55,36.5,7.575,0.0,1026.87,71.5,3.33333
1739293200,2025-02-11 18:00:00,2025-02-11 19:00:00,fyn,1.025,2.0,7.825,0.0,1026.78,74.5,0.0
1739296800,2025-02-11 19:00:00,2025-02-11 20:00:00,fyn,0.675,0.0,7.75,0.0,1026.63,77.5,0.0
1739300400,2025-02-11 20:00:00,2025-02-11 21:00:00,fyn,0.475,0.0,7.95,0.0,1026.6,79.5,10.0
1739304000,2025-02-11 21:00:00,2025-02-11 22:00:00,fyn,0.25,0.0,6.925,0.0,1026.56,81.0,15.0
1739307600,2025-02-11 22:00:00,2025-02-11 23:00:00,fyn,0.05,0.0,6.525,0.0,1026.38,82.5,10.0
1739311200,2025-02-11 23:00:00,2025-02-12 00:00:00,fyn,0.05,0.0,6.175,0.0,1026.25,83.0,35.0
1739314800,2025-02-12 00:00:00,2025-02-12 01:00:00,fyn,0.125,0.0,6.275,0.0,1026.0,83.75,10.0
1739318400,2025-02-12 01:00:00,2025-02-12 02:00:00,fyn,0.15,0.0,6.375,0.0,1025.49,83.75,6.66667
1739322000,2025-02-12 02:00:00,2025-02-12 03:00:00,fyn,0.05,0.0,6.175,0.0,1025.15,84.25,26.6667
1739325600,2025-02-12 03:00:00,2025-02-12 04:00:00,fyn,0.075,0.0,6.425,0.0,1024.8,84.0,85.0
1739329200,2025-02-12 04:00:00,2025-02-12 05:00:00,fyn,0.125,0.0,7.0,0.0,1024.51,82.5,90.0
1739332800,2025-02-12 05:00:00,2025-02-12 06:00:00,fyn,0.025,0.0,7.075,0.0,1024.23,81.0,85.0
1739336400,2025-02-12 06:00:00,2025-02-12 07:00:00,fyn,-0.125,0.0,6.625,0.0,1023.9,79.75,91.6667
1739340000,2025-02-12 07:00:00,2025-02-12 08:00:00,fyn,-0.3,0.0,6.325,0.0,1023.67,79.75,90.0
1739343600,2025-02-12 08:00:00,2025-02-12 09:00:00,fyn,-0.375,0.0,6.225,0.0,1023.61,79.0,90.0
1739347200,2025-02-12 09:00:00,2025-02-12 10:00:00,fyn,-0.35,25.5,6.45,0.0,1023.58,77.5,90.0
1739350800,2025-02-12 10:00:00,2025-02-12 11:00:00,fyn,-0.125,92.0,6.725,0.0,1023.68,75.5,93.3333
1739354400,2025-02-12 11:00:00,2025-02-12 12:00:00,fyn,0.1,88.0,6.35,0.0,1023.62,73.75,91.6667
1739358000,2025-02-12 12:00:00,2025-02-12 13:00:00,fyn,0.2,119.5,6.4,0.0,1023.37,73.0,98.3333
1739361600,2025-02-12 13:00:00,2025-02-12 14:00:00,fyn,0.275,146.0,6.225,0.0,1022.61,71.5,93.3333
1739365200,2025-02-12 14:00:00,2025-02-12 15:00:00,fyn,0.375,218.0,6.4,0.0,1022.03,70.5,90.0
1739368800,2025-02-12 15:00:00,2025-02-12 16:00:00,fyn,0.125,156.0,6.275,0.0,1021.67,70.5,91.6667
1739372400,2025-02-12 16:00:00,2025-02-12 17:00:00,fyn,-0.2,97.0,5.8,0.0,1021.4,71.75,91.6667
1739376000,2025-02-12 17:00:00,2025-02-12 18:00:00,fyn,-0.6,33.0,5.725,0.0,1021.31,72.75,90.0
1739379600,2025-02-12 18:00:00,2025-02-12 19:00:00,fyn,-0.825,0.5,5.6,0.0,1021.46,74.5,96.6667
1739383200,2025-02-12 19:00:00,2025-02-12 20:00:00,fyn,-0.775,0.0,5.225,0.0,1021.48,75.0,96.6667
1739386800,2025-02-12 20:00:00,2025-02-12 21:00:00,fyn,-0.55,0.0,4.7,0.0,1021.4,75.5,96.6667
1739390400,2025-02-12 21:00:00,2025-02-12 22:00:00,fyn,-0.4,0.0,4.75,0.0,1021.36,75.75,96.6667
1739394000,2025-02-12 22:00:00,2025-02-12 23:00:00,fyn,-0.325,0.0,4.6,0.0,1021.07,76.25,91.6667
1739397600,2025-02-12 23:00:00,2025-02-13 00:00:00,fyn,-0.2,0.0,4.625,0.0,1020.78,76.75,95.0
1739401200,2025-02-13 00:00:00,2025-02-13 01:00:00,fyn,-0.225,0.0,4.175,0.0,1020.6,77.25,96.6667
1739404800,2025-02-13 01:00:00,2025-02-13 02:00:00,fyn,-0.15,0.0,4.175,0.0,1020.34,77.5,90.0
1739408400,2025-02-13 02:00:00,2025-02-13 03:00:00,fyn,-0.2,0.0,4.175,0.0,1020.13,78.0,93.3333
1739412000,2025-02-13 03:00:00,2025-02-13 04:00:00,fyn,-0.225,0.0,4.25,0.0,1019.9,78.75,93.3333
1739415600,2025-02-13 04:00:00,2025-02-13 05:00:00,fyn,-0.3,0.0,4.3,0.0,1019.78,79.25,95.0
1739419200,2025-02-13 05:00:00,2025-02-13 06:00:00,fyn,-0.475,0.0,4.7,0.0,1019.6,78.0,93.3333
1739422800,2025-02-13 06:00:00,2025-02-13 07:00:00,fyn,-0.625,0.0,5.05,0.0,1019.4,80.0,96.6667
1739426400,2025-02-13 07:00:00,2025-02-13 08:00:00,fyn,-0.95,0.0,4.675,0.0,1019.5,83.25,93.3333
1739430000,2025-02-13 08:00:00,2025-02-13 09:00:00,fyn,-0.975,0.0,4.375,0.0333333,1019.77,84.0,96.6667
1739433600,2025-02-13 09:00:00,2025-02-13 10:00:00,fyn,-1.16667,5.5,4.575,0.0,1019.97,82.6667,96.6667
1739437200,2025-02-13 10:00:00,2025-02-13 11:00:00,fyn,-0.75,21.5,4.75,0.0,1020.15,83.25,93.3333
1739440800,2025-02-13 11:00:00,2025-02-13 12:00:00,fyn,-0.55,39.5,4.775,0.0,1020.45,83.25,90.0
1739444400,2025-02-13 12:00:00,2025-02-13 13:00:00,fyn,-0.25,89.5,4.95,0.0,1020.36,81.5,85.0
1739448000,2025-02-13 13:00:00,2025-02-13 14:00:00,fyn,0.125,180.0,5.475,0.0,1020.16,79.5,71.6667
1739451600,2025-02-13 14:00:00,2025-02-13 15:00:00,fyn,0.275,184.5,5.55,0.0,1020.28,79.25,90.0
1739455200,2025-02-13 15:00:00,2025-02-13 16:00:00,fyn,0.275,105.5,5.85,0.0,1020.65,79.25,91.6667
1739458800,2025-02-13 16:00:00,2025-02-13 17:00:00,fyn,0.1,91.5,5.925,0.0,1020.98,78.75,95.0
1739462400,2025-02-13 17:00:00,2025-02-13 18:00:00,fyn,-0.325,21.0,5.55,0.0,1022.26,79.75,96.6667
1739466000,2025-02-13 18:00:00,2025-02-13 19:00:00,fyn,-0.825,0.5,5.55,0.0,1022.77,80.25,96.6667
1739469600,2025-02-13 19:00:00,2025-02-13 20:00:00,fyn,-1.3,0.0,5.3,0.0,1023.04,79.25,96.6667
1739473200,2025-02-13 20:00:00,2025-02-13 21:00:00,fyn,-1.625,0.0,4.7,0.0,1023.28,78.75,98.3333
1739476800,2025-02-13 21:00:00,2025-02-13 22:00:00,fyn,-1.575,0.0,4.175,0.0,1023.44,78.0,98.3333
1739480400,2025-02-13 22:00:00,2025-02-13 23:00:00,fyn,-1.425,0.0,3.45,0.0,1023.56,78.0,98.3333
1739484000,2025-02-13 23:00:00,2025-02-14 00:00:00,fyn,-1.225,0.0,3.625,0.0,1023.87,77.75,98.3333
1739487600,2025-02-14 00:00:00,2025-02-14 01:00:00,fyn,-1.025,0.0,3.25,0.0,1024.17,75.25,98.3333
1739491200,2025-02-14 01:00:00,2025-02-14 02:00:00,fyn,-1.075,0.0,2.775,0.0,1024.35,76.75,96.6667
1739494800,2025-02-14 02:00:00,2025-02-14 03:00:00,fyn,-1.03333,0.0,2.96667,0.0,1024.35,78.3333,98.0
1739498400,2025-02-14 03:00:00,2025-02-14 04:00:00,fyn,-0.975,0.0,2.225,0.0,1024.36,79.5,98.3333
1739502000,2025-02-14 04:00:00,2025-02-14 05:00:00,fyn,-0.925,0.0,1.875,0.0333333,1024.53,79.0,98.3333
1739505600,2025-02-14 05:00:00,2025-02-14 06:00:00,fyn,-0.775,0.0,2.025,0.0,1024.9,78.75,98.3333
1739509200,2025-02-14 06:00:00,2025-02-14 07:00:00,fyn,-0.675,0.0,2.0,0.0,1025.27,79.0,98.3333
1739512800,2025-02-14 07:00:00,2025-02-14 08:00:00,fyn,-0.725,0.0,2.125,0.0,1025.18,78.75,96.6667
1739516400,2025-02-14 08:00:00,2025-02-14 09:00:00,fyn,-0.75,0.0,1.75,0.0,1025.29,78.0,96.6667
1739520000,2025-02-14 09:00:00,2025-02-14 10:00:00,fyn,-0.725,8.5,1.5,0.0,1025.68,75.5,85.0
1739523600,2025-02-14 10:00:00,2025-02-14 11:00:00,fyn,-0.45,26.0,1.525,0.0,1025.84,72.0,90.0
1739527200,2025-02-14 11:00:00,2025-02-14 12:00:00,fyn,-0.025,81.5,1.35,0.0,1026.19,67.75,91.6667
1739530800,2025-02-14 12:00:00,2025-02-14 13:00:00,fyn,0.275,148.5,1.1,0.0,1026.12,64.75,95.0
1739534400,2025-02-14 13:00:00,2025-02-14 14:00:00,fyn,0.45,151.5,1.1,0.0,1026.05,62.0,96.6667
1739538000,2025-02-14 14:00:00,2025-02-14 15:00:00,fyn,0.4,79.5,1.625,0.0,1025.9,62.25,93.3333
1739541600,2025-02-14 15:00:00,2025-02-14 16:00:00,fyn,0.325,54.5,1.325,0.0,1025.84,61.5,96.6667
1739545200,2025-02-14 16:00:00,2025-02-14 17:00:00,fyn,0.2,30.0,1.1,0.0,1025.9,63.5,98.3333
1739548800,2025-02-14 17:00:00,2025-02-14 18:00:00,fyn,-0.025,17.5,0.85,0.0,1025.73,65.75,98.3333
1739552400,2025-02-14 18:00:00,2025-02-14 19:00:00,fyn,-0.3,1.0,0.925,0.0,1025.69,65.75,98.3333
1739556000,2025-02-14 19:00:00,2025-02-14 20:00:00,fyn,-0.55,0.0,0.85,0.0,1025.62,65.25,100.0
1739559600,2025-02-14 20:00:00,2025-02-14 21:00:00,fyn,-0.666667,0.0,0.633333,0.0,1025.64,63.3333,
1739563200,2025-02-14 21:00:00,2025-02-14 22:00:00,fyn,-0.7,0.0,0.933333,0.0,1025.54,64.3333,
1739566800,2025-02-14 22:00:00,2025-02-14 23:00:00,fyn,-0.966667,0.0,0.866667,0.0,1025.38,66.3333,100.0
1739570400,2025-02-14 23:00:00,2025-02-15 00:00:00,fyn,-1.56667,0.0,1.0,0.0,1025.22,69.3333,96.6667
1739574000,2025-02-15 00:00:00,2025-02-15 01:00:00,fyn,-1.775,0.0,1.075,0.0,1025.07,70.5,93.3333
1739577600,2025-02-15 01:00:00,2025-02-15 02:00:00,fyn,-2.075,0.0,0.975,0.0,1024.59,73.5,91.6667
1739581200,2025-02-15 02:00:00,2025-02-15 03:00:00,fyn,-2.325,0.0,1.475,0.0,1024.17,75.5,93.3333
1739584800,2025-02-15 03:00:00,2025-02-15 04:00:00,fyn,-2.575,0.0,1.65,0.0,1023.54,78.5,90.0
1739588400,2025-02-15 04:00:00,2025-02-15 05:00:00,fyn,-3.36667,0.0,1.63333,0.0,1022.91,81.0,
1739592000,2025-02-15 05:00:00,2025-02-15 06:00:00,fyn,-4.1,0.0,1.93333,0.0,1022.66,83.0,0.0
1739595600,2025-02-15 06:00:00,2025-02-15 07:00:00,fyn,-3.8,0.0,1.025,0.0333333,1022.46,84.0,23.3333
1739599200,2025-02-15 07:00:00,2025-02-15 08:00:00,fyn,-3.95,0.0,1.6,0.0,1022.26,84.0,63.3333
1739602800,2025-02-15 08:00:00,2025-02-15 09:00:00,fyn,-3.375,1.0,1.75,0.0,1022.14,83.5,95.0
1739606400,2025-02-15 09:00:00,2025-02-15 10:00:00,fyn,-2.6,50.0,1.9,0.0,1021.97,81.25,96.6667
1739610000,2025-02-15 10:00:00,2025-02-15 11:00:00,fyn,-1.7,97.0,2.25,0.0,1021.73,79.25,91.6667
1739613600,2025-02-15 11:00:00,2025-02-15 12:00:00,fyn,-0.75,119.0,2.975,0.0,1021.4,74.0,95.0
1739617200,2025-02-15 12:00:00,2025-02-15 13:00:00,fyn,0.425,239.5,3.475,0.0,1021.03,66.5,90.0
1739620800,2025-02-15 13:00:00,2025-02-15 14:00:00,fyn,1.325,223.0,4.575,0.0,1020.73,63.5,91.6667
1739624400,2025-02-15 14:00:00,2025-02-15 15:00:00,fyn,1.725,151.5,4.65,0.0,1020.37,64.5,91.6667
1739628000,2025-02-15 15:00:00,2025-02-15 16:00:00,fyn,1.925,98.5,4.425,0.0,1020.37,66.5,98.3333
1739631600,2025-02-15 16:00:00,2025-02-15 17:00:00,fyn,1.975,46.5,3.725,0.0,1020.46,68.75,98.3333
1739635200,2025-02-15 17:00:00,2025-02-15 18:00:00,fyn,1.575,11.0,3.425,0.0,1020.7,73.5,95.0
1739638800,2025-02-15 18:00:00,2025-02-15 19:00:00,fyn,1.025,0.5,3.5,0.0333333,1021.15,80.5,91.6667
1739642400,2025-02-15 19:00:00,2025-02-15 20:00:00,fyn,0.575,0.0,3.825,0.0,1021.51,86.25,90.0
1739646000,2025-02-15 20:00:00,2025-02-15 21:00:00,fyn,0.325,0.0,4.55,0.0,1021.91,83.5,90.0
