hour_utc,hour_dk,temp_mean_past1h,radia_glob_past1h,wind_speed_past1h,precip_past1h,pressure,humidity_past1h
2025-01-01 00:00:00,2025-01-01 01:00:00,7.1,0.0,12.375,0.966667,1000.78,92.25
2025-01-01 01:00:00,2025-01-01 02:00:00,7.16667,0.0,13.6667,,1000.63,92.6667
2025-01-01 02:00:00,2025-01-01 03:00:00,7.75,0.0,12.025,1.83333,999.075,92.5
2025-01-01 03:00:00,2025-01-01 04:00:00,8.125,0.0,12.375,2.3,998.175,92.0
2025-01-01 04:00:00,2025-01-01 05:00:00,8.375,0.0,12.9,1.8,997.2,91.5
2025-01-01 05:00:00,2025-01-01 06:00:00,8.425,0.0,12.35,1.46667,996.525,91.5
2025-01-01 06:00:00,2025-01-01 07:00:00,8.475,0.0,11.875,1.0,995.675,91.75
2025-01-01 07:00:00,2025-01-01 08:00:00,8.45,0.0,11.95,0.733333,994.925,91.75
2025-01-01 08:00:00,2025-01-01 09:00:00,8.45,0.0,11.3,0.8,994.15,92.25
2025-01-01 09:00:00,2025-01-01 10:00:00,8.55,0.0,11.7,1.4,993.55,91.75
2025-01-01 10:00:00,2025-01-01 11:00:00,8.475,2.0,12.475,1.9,993.025,91.75
2025-01-01 11:00:00,2025-01-01 12:00:00,8.375,5.5,12.825,2.16667,992.175,92.0
2025-01-01 12:00:00,2025-01-01 13:00:00,8.525,9.0,14.825,2.13333,990.575,91.0
2025-01-01 13:00:00,2025-01-01 14:00:00,8.5,9.5,15.7,1.33333,989.35,90.25
2025-01-01 14:00:00,2025-01-01 15:00:00,8.5,9.5,16.775,1.3,987.95,89.75
2025-01-01 15:00:00,2025-01-01 16:00:00,8.35,7.0,15.125,0.966667,987.65,90.75
2025-01-01 16:00:00,2025-01-01 17:00:00,7.425,3.0,11.925,0.4,988.925,90.0
2025-01-01 17:00:00,2025-01-01 18:00:00,6.625,0.0,8.5,0.0333333,989.25,90.5
2025-01-01 18:00:00,2025-01-01 19:00:00,6.575,0.0,8.475,0.0,989.25,89.75
2025-01-01 19:00:00,2025-01-01 20:00:00,6.675,0.0,9.575,0.166667,989.45,87.75
2025-01-01 20:00:00,2025-01-01 21:00:00,6.275,0.0,9.075,0.266667,989.975,89.0
2025-01-01 21:00:00,2025-01-01 22:00:00,5.85,0.0,7.5,0.0333333,990.65,87.5
2025-01-01 22:00:00,2025-01-01 23:00:00,5.225,0.0,6.6,0.0,991.325,84.25
2025-01-01 23:00:00,2025-01-02 00:00:00,4.35,0.0,6.55,0.0,992.25,77.0
2025-01-02 00:00:00,2025-01-02 01:00:00,3.75,0.0,5.625,0.0,993.05,76.0
2025-01-02 01:00:00,2025-01-02 02:00:00,3.475,0.0,5.075,0.0,993.575,76.25
2025-01-02 02:00:00,2025-01-02 03:00:00,2.95,0.0,5.725,0.0333333,994.325,75.25
2025-01-02 03:00:00,2025-01-02 04:00:00,2.35,0.0,6.65,0.0,995.6,78.0
2025-01-02 04:00:00,2025-01-02 05:00:00,1.2,0.0,5.6,0.0333333,996.0,84.3333
2025-01-02 05:00:00,2025-01-02 06:00:00,1.25,0.0,6.075,0.0,998.1,81.0
2025-01-02 06:00:00,2025-01-02 07:00:00,0.575,0.0,5.725,0.0,999.05,80.0
2025-01-02 07:00:00,2025-01-02 08:00:00,0.125,0.0,4.9,0.0,999.95,79.25
2025-01-02 08:00:00,2025-01-02 09:00:00,-0.225,0.0,3.925,0.0,1000.8,80.25
2025-01-02 09:00:00,2025-01-02 10:00:00,-0.325,0.0,3.425,0.0,1001.78,79.0
2025-01-02 10:00:00,2025-01-02 11:00:00,-0.2,37.5,3.3,0.0,1002.65,77.75
2025-01-02 11:00:00,2025-01-02 12:00:00,0.35,109.5,3.075,0.0,1003.3,77.25
2025-01-02 12:00:00,2025-01-02 13:00:00,1.125,162.0,3.55,0.0,1003.12,73.5
2025-01-02 13:00:00,2025-01-02 14:00:00,1.9,177.5,3.85,0.0,1003.0,70.75
2025-01-02 14:00:00,2025-01-02 15:00:00,2.625,154.5,4.025,0.0,1002.65,67.25
2025-01-02 15:00:00,2025-01-02 16:00:00,2.8,93.5,4.5,0.0,1002.6,68.0
2025-01-02 16:00:00,2025-01-02 17:00:00,1.975,23.0,4.325,0.0,1002.65,77.25
2025-01-02 17:00:00,2025-01-02 18:00:00,1.5,0.0,4.5,0.0,1003.0,86.25
2025-01-02 18:00:00,2025-01-02 19:00:00,1.25,0.0,4.675,0.0,1003.38,89.25
2025-01-02 19:00:00,2025-01-02 20:00:00,0.95,0.0,4.275,0.0,1003.65,89.75
2025-01-02 20:00:00,2025-01-02 21:00:00,0.675,0.0,4.725,0.0,1004.3,89.25
2025-01-02 21:00:00,2025-01-02 22:00:00,0.4,0.0,4.275,0.0,1004.42,87.5
2025-01-02 22:00:00,2025-01-02 23:00:00,0.35,0.0,4.225,0.0,1004.8,85.0
2025-01-02 23:00:00,2025-01-03 00:00:00,0.1,0.0,4.475,0.0,1005.03,86.25
2025-01-03 00:00:00,2025-01-03 01:00:00,-0.125,0.0,4.625,0.0,1005.08,87.5
2025-01-03 01:00:00,2025-01-03 02:00:00,-0.125,0.0,4.85,0.0,1004.83,88.75
2025-01-03 02:00:00,2025-01-03 03:00:00,-0.375,0.0,4.35,0.0,1004.38,90.5
2025-01-03 03:00:00,2025-01-03 04:00:00,-0.525,0.0,4.65,0.0,1003.62,91.75
2025-01-03 04:00:00,2025-01-03 05:00:00,-0.15,0.0,5.975,0.0666667,1002.4,91.75
2025-01-03 05:00:00,2025-01-03 06:00:00,0.125,0.0,6.675,0.0,1001.28,91.5
2025-01-03 06:00:00,2025-01-03 07:00:00,0.725,0.0,7.9,0.0333333,999.375,87.5
2025-01-03 07:00:00,2025-01-03 08:00:00,1.375,0.0,9.675,0.1,998.175,85.75
2025-01-03 08:00:00,2025-01-03 09:00:00,1.0,0.0,9.075,0.5,998.25,91.5
2025-01-03 09:00:00,2025-01-03 10:00:00,0.4,0.0,6.75,0.0,999.175,91.25
2025-01-03 10:00:00,2025-01-03 11:00:00,0.0,19.0,7.275,0.0,999.95,80.25
2025-01-03 11:00:00,2025-01-03 12:00:00,-0.175,99.5,7.175,0.0,1000.67,70.25
2025-01-03 12:00:00,2025-01-03 13:00:00,-0.175,168.5,8.025,0.0,1001.58,60.25
2025-01-03 13:00:00,2025-01-03 14:00:00,-0.25,182.5,7.725,0.1,1002.15,54.0
2025-01-03 14:00:00,2025-01-03 15:00:00,-0.025,159.5,6.7,0.1,1002.58,55.25
2025-01-03 15:00:00,2025-01-03 16:00:00,0.475,99.5,6.55,0.0,1003.1,59.75
2025-01-03 16:00:00,2025-01-03 17:00:00,0.325,26.0,6.25,0.0,1003.75,65.75
2025-01-03 17:00:00,2025-01-03 18:00:00,-0.075,0.0,5.875,0.0,1004.35,71.0
2025-01-03 18:00:00,2025-01-03 19:00:00,-0.4,0.0,5.575,0.0,1005.08,74.5
2025-01-03 19:00:00,2025-01-03 20:00:00,-0.4,0.0,6.2,0.0,1005.75,78.25
2025-01-03 20:00:00,2025-01-03 21:00:00,-0.625,0.0,5.925,0.0,1006.5,81.75
2025-01-03 21:00:00,2025-01-03 22:00:00,-1.025,0.0,5.55,0.0,1007.35,83.5
2025-01-03 22:00:00,2025-01-03 23:00:00,-1.275,0.0,4.575,0.0,1008.42,82.5
2025-01-03 23:00:00,2025-01-04 00:00:00,-1.65,0.0,3.625,0.0,1009.47,84.25
2025-01-04 00:00:00,2025-01-04 01:00:00,-1.6,0.0,3.1,0.0,1010.33,81.75
2025-01-04 01:00:00,2025-01-04 02:00:00,-2.175,0.0,2.35,0.0,1011.05,82.0
2025-01-04 02:00:00,2025-01-04 03:00:00,-2.825,0.0,2.025,0.0,1011.47,83.5
2025-01-04 03:00:00,2025-01-04 04:00:00,-3.1,0.0,2.0,0.0,1012.0,85.25
2025-01-04 04:00:00,2025-01-04 05:00:00,-3.075,0.0,1.9,0.0,1012.05,85.75
2025-01-04 05:00:00,2025-01-04 06:00:00,-3.225,0.0,2.025,0.0,1012.0,87.0
2025-01-04 06:00:00,2025-01-04 07:00:00,-2.8,0.0,2.275,0.0,1011.83,88.25
2025-01-04 07:00:00,2025-01-04 08:00:00,-2.525,0.0,2.55,0.0333333,1011.72,88.75
2025-01-04 08:00:00,2025-01-04 09:00:00,-1.85,0.0,3.2,0.0,1011.58,89.75
2025-01-04 09:00:00,2025-01-04 10:00:00,-1.9,0.5,3.225,0.0,1011.53,90.5
2025-01-04 10:00:00,2025-01-04 11:00:00,-1.45,25.5,3.9,0.0,1011.2,91.0
2025-01-04 11:00:00,2025-01-04 12:00:00,-0.525,95.0,4.3,0.0,1011.17,91.75
2025-01-04 12:00:00,2025-01-04 13:00:00,0.325,98.0,4.4,0.0,1010.6,91.5
2025-01-04 13:00:00,2025-01-04 14:00:00,0.9,115.5,5.225,0.0,1010.08,89.75
2025-01-04 14:00:00,2025-01-04 15:00:00,1.05,99.0,5.375,0.0,1009.45,89.75
2025-01-04 15:00:00,2025-01-04 16:00:00,0.925,37.5,4.475,0.0,1008.95,90.5
2025-01-04 16:00:00,2025-01-04 17:00:00,0.55,16.0,3.875,0.0,1008.78,93.0
2025-01-04 17:00:00,2025-01-04 18:00:00,0.075,0.0,3.525,0.0,1008.62,94.0
2025-01-04 18:00:00,2025-01-04 19:00:00,-0.325,0.0,3.275,0.0,1008.45,96.0
2025-01-04 19:00:00,2025-01-04 20:00:00,-0.25,0.0,3.675,0.0,1008.25,96.0
2025-01-04 20:00:00,2025-01-04 21:00:00,-0.575,0.0,3.0,0.0,1008.15,96.25
2025-01-04 21:00:00,2025-01-04 22:00:00,-0.825,0.0,2.45,0.0,1008.08,95.75
2025-01-04 22:00:00,2025-01-04 23:00:00,-1.375,0.0,2.9,0.0,1007.83,95.5
2025-01-04 23:00:00,2025-01-05 00:00:00,-1.525,0.0,2.55,0.0,1007.65,96.25
2025-01-05 00:00:00,2025-01-05 01:00:00,-1.675,0.0,2.975,0.0,1007.6,96.0
2025-01-05 01:00:00,2025-01-05 02:00:00,-1.725,0.0,2.875,0.0,1006.97,96.0
2025-01-05 02:00:00,2025-01-05 03:00:00,-1.7,0.0,2.8,0.0,1006.45,96.75
2025-01-05 03:00:00,2025-01-05 04:00:00,-1.275,0.0,2.675,0.0,1006.03,97.25
2025-01-05 04:00:00,2025-01-05 05:00:00,-0.775,0.0,2.65,0.0,1005.17,97.25
2025-01-05 05:00:00,2025-01-05 06:00:00,-0.5,0.0,2.5,0.0333333,1004.83,97.5
2025-01-05 06:00:00,2025-01-05 07:00:00,0.125,0.0,2.95,0.0333333,1004.4,97.5
2025-01-05 07:00:00,2025-01-05 08:00:00,0.475,0.0,3.025,0.0,1003.88,97.0
2025-01-05 08:00:00,2025-01-05 09:00:00,0.475,0.0,2.75,0.0,1003.33,97.25
2025-01-05 09:00:00,2025-01-05 10:00:00,0.475,0.0,3.275,0.0333333,1002.85,96.75
2025-01-05 10:00:00,2025-01-05 11:00:00,0.95,3.0,4.35,0.0,1002.53,95.5
2025-01-05 11:00:00,2025-01-05 12:00:00,1.1,13.0,4.475,0.1,1002.05,94.5
2025-01-05 12:00:00,2025-01-05 13:00:00,1.3,18.0,5.0,0.1,1001.05,93.5
2025-01-05 13:00:00,2025-01-05 14:00:00,1.5,24.0,4.75,0.0333333,999.975,91.25
2025-01-05 14:00:00,2025-01-05 15:00:00,1.6,26.5,4.525,0.0,998.65,89.0
2025-01-05 15:00:00,2025-01-05 16:00:00,1.55,18.5,4.325,0.0,997.45,88.25
2025-01-05 16:00:00,2025-01-05 17:00:00,1.275,4.5,4.575,0.0,996.35,88.75
2025-01-05 17:00:00,2025-01-05 18:00:00,1.025,0.0,5.55,0.0,995.1,90.0
2025-01-05 18:00:00,2025-01-05 19:00:00,0.975,0.0,6.75,0.0,994.2,89.5
2025-01-05 19:00:00,2025-01-05 20:00:00,0.425,0.0,7.35,0.133333,993.2,93.25
2025-01-05 20:00:00,2025-01-05 21:00:00,0.075,0.0,8.75,0.333333,991.625,95.25
2025-01-05 21:00:00,2025-01-05 22:00:00,0.05,0.0,9.6,0.2,990.1,93.75
2025-01-05 22:00:00,2025-01-05 23:00:00,-0.05,0.0,9.25,0.2,989.175,94.0
2025-01-05 23:00:00,2025-01-06 00:00:00,-0.225,0.0,9.225,0.2,987.325,94.75
2025-01-06 00:00:00,2025-01-06 01:00:00,-0.125,0.0,9.025,0.366667,986.15,95.25
2025-01-06 01:00:00,2025-01-06 02:00:00,0.125,0.0,8.45,1.1,984.925,97.25
2025-01-06 02:00:00,2025-01-06 03:00:00,0.4,0.0,7.95,1.2,983.375,97.75
2025-01-06 03:00:00,2025-01-06 04:00:00,0.675,0.0,7.8,1.03333,982.3,97.75
2025-01-06 04:00:00,2025-01-06 05:00:00,0.9,0.0,7.05,1.93333,981.175,98.25
2025-01-06 05:00:00,2025-01-06 06:00:00,1.325,0.0,6.1,1.56667,980.2,98.5
2025-01-06 06:00:00,2025-01-06 07:00:00,2.025,0.0,5.125,2.7,979.4,98.5
2025-01-06 07:00:00,2025-01-06 08:00:00,2.9,0.0,4.6,2.1,978.5,98.5
2025-01-06 08:00:00,2025-01-06 09:00:00,3.85,0.0,4.375,1.36667,978.1,99.0
2025-01-06 09:00:00,2025-01-06 10:00:00,5.05,,5.45,,976.9,100.0
2025-01-06 10:00:00,2025-01-06 11:00:00,5.825,2.5,5.325,1.36667,977.625,99.0
2025-01-06 11:00:00,2025-01-06 12:00:00,7.225,14.5,6.15,0.5,977.275,98.0
2025-01-06 12:00:00,2025-01-06 13:00:00,8.1,29.5,6.825,0.466667,976.875,95.75
2025-01-06 13:00:00,2025-01-06 14:00:00,8.45,29.0,6.85,0.5,976.2,93.75
2025-01-06 14:00:00,2025-01-06 15:00:00,8.675,26.0,6.85,0.2,975.525,91.75
2025-01-06 15:00:00,2025-01-06 16:00:00,8.825,13.0,7.15,0.166667,975.0,90.0
2025-01-06 16:00:00,2025-01-06 17:00:00,8.7,1.0,7.35,0.3,974.2,91.25
2025-01-06 17:00:00,2025-01-06 18:00:00,8.6,0.0,7.425,0.233333,973.25,92.25
2025-01-06 18:00:00,2025-01-06 19:00:00,8.55,0.0,8.2,0.2,972.1,92.25
2025-01-06 19:00:00,2025-01-06 20:00:00,8.5,0.0,9.95,0.966667,971.575,91.75
2025-01-06 20:00:00,2025-01-06 21:00:00,7.725,0.0,14.4,0.9,973.075,84.5
2025-01-06 21:00:00,2025-01-06 22:00:00,6.45,0.0,14.55,0.0,974.425,81.75
2025-01-06 22:00:00,2025-01-06 23:00:00,5.9,0.0,13.85,0.0,975.325,81.25
2025-01-06 23:00:00,2025-01-07 00:00:00,5.525,0.0,13.725,0.0,976.15,81.0
2025-01-07 00:00:00,2025-01-07 01:00:00,5.075,0.0,13.275,0.0,976.925,82.0
2025-01-07 01:00:00,2025-01-07 02:00:00,4.85,0.0,13.725,0.0333333,977.2,83.5
2025-01-07 02:00:00,2025-01-07 03:00:00,4.775,0.0,14.525,0.233333,977.575,82.25
2025-01-07 03:00:00,2025-01-07 04:00:00,4.7,0.0,14.725,0.333333,977.65,81.0
2025-01-07 04:00:00,2025-01-07 05:00:00,4.525,0.0,15.3,0.366667,977.525,81.5
2025-01-07 05:00:00,2025-01-07 06:00:00,4.45,0.0,15.375,0.3,977.55,83.5
2025-01-07 06:00:00,2025-01-07 07:00:00,4.45,0.0,14.875,0.266667,977.75,85.0
2025-01-07 07:00:00,2025-01-07 08:00:00,4.55,0.0,14.925,0.533333,978.475,82.25
2025-01-07 08:00:00,2025-01-07 09:00:00,4.4,0.0,14.525,0.0333333,980.325,82.25
2025-01-07 09:00:00,2025-01-07 10:00:00,3.725,0.5,13.875,0.633333,981.425,86.25
2025-01-07 10:00:00,2025-01-07 11:00:00,3.875,10.0,12.3,0.2,982.0,85.0
2025-01-07 11:00:00,2025-01-07 12:00:00,4.85,43.0,11.95,0.133333,983.2,81.5
2025-01-07 12:00:00,2025-01-07 13:00:00,5.25,103.0,11.875,0.233333,983.75,79.5
2025-01-07 13:00:00,2025-01-07 14:00:00,5.525,102.5,11.55,0.0,984.35,78.0
2025-01-07 14:00:00,2025-01-07 15:00:00,5.575,102.0,11.15,0.0,984.9,75.25
2025-01-07 15:00:00,2025-01-07 16:00:00,5.2,50.5,10.85,0.0333333,985.475,76.25
2025-01-07 16:00:00,2025-01-07 17:00:00,4.8,11.5,10.0,0.266667,985.875,79.0
2025-01-07 17:00:00,2025-01-07 18:00:00,4.425,0.0,10.05,0.1,986.05,81.5
2025-01-07 18:00:00,2025-01-07 19:00:00,4.2,0.0,9.45,0.2,986.225,82.0
2025-01-07 19:00:00,2025-01-07 20:00:00,3.825,0.0,8.875,0.2,986.125,82.5
2025-01-07 20:00:00,2025-01-07 21:00:00,3.525,0.0,8.625,0.0666667,986.225,81.0
2025-01-07 21:00:00,2025-01-07 22:00:00,3.3,0.0,9.375,0.0333333,986.275,81.75
2025-01-07 22:00:00,2025-01-07 23:00:00,2.975,0.0,8.65,0.0,985.85,84.0
2025-01-07 23:00:00,2025-01-08 00:00:00,3.025,0.0,8.7,0.0,985.6,83.5
2025-01-08 00:00:00,2025-01-08 01:00:00,3.35,0.0,9.375,0.0,985.35,80.25
2025-01-08 01:00:00,2025-01-08 02:00:00,3.4,0.0,10.675,0.133333,985.125,82.5
2025-01-08 02:00:00,2025-01-08 03:00:00,3.275,0.0,10.275,0.266667,985.075,84.5
2025-01-08 03:00:00,2025-01-08 04:00:00,3.4,0.0,10.25,0.333333,984.925,85.5
2025-01-08 04:00:00,2025-01-08 05:00:00,3.725,0.0,10.85,0.5,984.8,84.75
2025-01-08 05:00:00,2025-01-08 06:00:00,3.625,0.0,10.075,0.4,984.675,86.75
2025-01-08 06:00:00,2025-01-08 07:00:00,3.725,0.0,10.1,0.233333,984.55,85.75
2025-01-08 07:00:00,2025-01-08 08:00:00,3.8,0.0,10.125,0.0666667,984.85,86.0
2025-01-08 08:00:00,2025-01-08 09:00:00,3.775,0.0,9.6,0.1,985.55,85.25
2025-01-08 09:00:00,2025-01-08 10:00:00,3.65,0.5,9.675,0.4,986.325,85.75
2025-01-08 10:00:00,2025-01-08 11:00:00,4.125,26.0,9.825,0.6,986.525,83.5
2025-01-08 11:00:00,2025-01-08 12:00:00,4.55,104.5,10.775,0.133333,987.1,82.0
2025-01-08 12:00:00,2025-01-08 13:00:00,4.6,165.5,10.525,0.0666667,987.5,82.75
2025-01-08 13:00:00,2025-01-08 14:00:00,4.66667,141.0,10.8667,0.15,988.633,84.3333
2025-01-08 14:00:00,2025-01-08 15:00:00,4.75,124.5,9.9,0.0666667,988.65,83.25
2025-01-08 15:00:00,2025-01-08 16:00:00,4.45,43.5,9.5,0.0666667,989.575,84.25
2025-01-08 16:00:00,2025-01-08 17:00:00,4.2,15.5,8.7,0.5,990.25,84.75
2025-01-08 17:00:00,2025-01-08 18:00:00,3.825,0.0,7.95,0.133333,991.35,85.5
2025-01-08 18:00:00,2025-01-08 19:00:00,3.7,0.0,7.725,0.0666667,991.95,85.25
2025-01-08 19:00:00,2025-01-08 20:00:00,3.55,0.0,7.1,0.0333333,992.375,85.0
2025-01-08 20:00:00,2025-01-08 21:00:00,3.1,0.0,6.15,0.0,992.9,87.0
2025-01-08 21:00:00,2025-01-08 22:00:00,2.725,0.0,6.025,0.0333333,993.65,88.5
2025-01-08 22:00:00,2025-01-08 23:00:00,2.5,0.0,5.7,0.0666667,994.0,89.5
2025-01-08 23:00:00,2025-01-09 00:00:00,2.35,0.0,5.1,0.1,993.8,90.5
2025-01-09 00:00:00,2025-01-09 01:00:00,2.15,0.0,4.6,0.0333333,993.975,91.0
2025-01-09 01:00:00,2025-01-09 02:00:00,1.925,0.0,4.55,0.0,994.125,92.0
2025-01-09 02:00:00,2025-01-09 03:00:00,1.775,0.0,3.825,0.0333333,993.975,93.25
2025-01-09 03:00:00,2025-01-09 04:00:00,1.75,0.0,3.9,0.0,994.0,94.0
2025-01-09 04:00:00,2025-01-09 05:00:00,1.675,0.0,3.425,0.0,993.825,94.25
2025-01-09 05:00:00,2025-01-09 06:00:00,1.4,0.0,2.85,0.0,994.0,94.75
2025-01-09 06:00:00,2025-01-09 07:00:00,1.15,0.0,2.825,0.0,994.2,95.0
2025-01-09 07:00:00,2025-01-09 08:00:00,0.825,0.0,2.7,0.0,994.475,95.75
2025-01-09 08:00:00,2025-01-09 09:00:00,0.675,0.0,2.725,0.0,994.9,96.25
2025-01-09 09:00:00,2025-01-09 10:00:00,0.675,0.5,2.25,0.0,994.95,96.25
2025-01-09 10:00:00,2025-01-09 11:00:00,0.5,37.0,1.725,0.0,994.925,96.0
2025-01-09 11:00:00,2025-01-09 12:00:00,1.025,93.0,1.775,0.0333333,995.425,95.25
2025-01-09 12:00:00,2025-01-09 13:00:00,1.875,114.0,1.825,0.0,995.45,93.25
2025-01-09 13:00:00,2025-01-09 14:00:00,2.175,114.5,1.05,0.0,995.275,91.75
2025-01-09 14:00:00,2025-01-09 15:00:00,2.475,124.0,1.4,0.0,995.2,91.0
2025-01-09 15:00:00,2025-01-09 16:00:00,2.6,64.5,0.95,0.0,995.25,91.0
2025-01-09 16:00:00,2025-01-09 17:00:00,2.1,19.0,1.15,0.0,995.85,92.25
2025-01-09 17:00:00,2025-01-09 18:00:00,1.55,0.0,1.125,0.0,996.3,93.0
2025-01-09 18:00:00,2025-01-09 19:00:00,0.85,0.0,1.1,0.0,996.825,95.25
2025-01-09 19:00:00,2025-01-09 20:00:00,0.3,0.0,1.15,0.0,997.175,95.75
2025-01-09 20:00:00,2025-01-09 21:00:00,0.0,0.0,1.225,0.0,997.9,95.5
2025-01-09 21:00:00,2025-01-09 22:00:00,-0.275,0.0,1.4,0.0,998.625,96.25
2025-01-09 22:00:00,2025-01-09 23:00:00,-0.45,0.0,1.325,0.0,999.425,96.5
2025-01-09 23:00:00,2025-01-10 00:00:00,-0.575,0.0,1.375,0.0,1000.17,96.5
2025-01-10 00:00:00,2025-01-10 01:00:00,-0.675,0.0,1.5,0.0,1000.85,96.75
2025-01-10 01:00:00,2025-01-10 02:00:00,-0.575,0.0,1.575,0.0333333,1001.53,96.5
2025-01-10 02:00:00,2025-01-10 03:00:00,-0.45,0.0,1.05,0.0,1001.97,97.0
2025-01-10 03:00:00,2025-01-10 04:00:00,-0.775,0.0,1.325,0.0,1002.53,97.25
2025-01-10 04:00:00,2025-01-10 05:00:00,-1.275,0.0,0.95,0.0,1003.05,98.0
2025-01-10 05:00:00,2025-01-10 06:00:00,-0.95,0.0,1.425,0.0,1003.38,98.25
2025-01-10 06:00:00,2025-01-10 07:00:00,-0.75,0.0,1.25,0.0,1003.72,98.25
2025-01-10 07:00:00,2025-01-10 08:00:00,-0.825,0.0,1.325,0.0,1004.35,98.5
2025-01-10 08:00:00,2025-01-10 09:00:00,-0.575,0.0,1.5,0.0,1005.3,97.5
2025-01-10 09:00:00,2025-01-10 10:00:00,-0.625,0.0,2.025,0.0,1006.22,95.75
2025-01-10 10:00:00,2025-01-10 11:00:00,-0.5,38.0,2.95,0.0,1006.97,93.5
2025-01-10 11:00:00,2025-01-10 12:00:00,0.125,95.0,3.35,0.0666667,1007.42,91.5
2025-01-10 12:00:00,2025-01-10 13:00:00,0.425,149.5,4.125,0.0,1008.08,91.75
2025-01-10 13:00:00,2025-01-10 14:00:00,0.6,141.5,3.975,0.0,1008.83,91.75
2025-01-10 14:00:00,2025-01-10 15:00:00,0.775,85.5,4.7,0.0,1009.33,90.5
2025-01-10 15:00:00,2025-01-10 16:00:00,0.975,76.0,4.75,0.0,1009.78,88.5
2025-01-10 16:00:00,2025-01-10 17:00:00,0.95,24.5,5.025,0.0,1010.38,85.5
2025-01-10 17:00:00,2025-01-10 18:00:00,0.875,0.0,5.225,0.0,1010.95,83.5
2025-01-10 18:00:00,2025-01-10 19:00:00,0.575,0.0,5.55,0.0,1011.58,82.5
2025-01-10 19:00:00,2025-01-10 20:00:00,0.35,0.0,5.8,0.0,1012.22,81.25
2025-01-10 20:00:00,2025-01-10 21:00:00,0.125,0.0,5.85,0.0,1012.75,80.0
2025-01-10 21:00:00,2025-01-10 22:00:00,-0.05,0.0,5.575,0.0,1013.15,81.0
2025-01-10 22:00:00,2025-01-10 23:00:00,-0.05,0.0,5.825,0.0,1013.42,79.75
2025-01-10 23:00:00,2025-01-11 00:00:00,-0.15,0.0,5.9,0.0,1013.8,80.25
2025-01-11 00:00:00,2025-01-11 01:00:00,-0.3,0.0,5.75,0.0,1014.12,79.25
2025-01-11 01:00:00,2025-01-11 02:00:00,-0.175,0.0,5.9,0.0,1014.5,76.0
2025-01-11 02:00:00,2025-01-11 03:00:00,-0.2,0.0,6.025,0.0,1014.83,75.0
2025-01-11 03:00:00,2025-01-11 04:00:00,-0.1,0.0,6.325,0.0,1015.17,74.5
2025-01-11 04:00:00,2025-01-11 05:00:00,-0.125,0.0,6.1,0.0,1015.42,75.0
2025-01-11 05:00:00,2025-01-11 06:00:00,-0.175,0.0,6.25,0.0,1015.67,75.5
2025-01-11 06:00:00,2025-01-11 07:00:00,-0.175,0.0,6.55,0.0,1015.92,75.5
2025-01-11 07:00:00,2025-01-11 08:00:00,-0.3,0.0,6.2,0.0,1016.1,75.75
2025-01-11 08:00:00,2025-01-11 09:00:00,-0.65,0.0,5.675,0.0,1016.7,79.5
2025-01-11 09:00:00,2025-01-11 10:00:00,-0.65,0.0,5.425,0.0,1017.17,79.75
2025-01-11 10:00:00,2025-01-11 11:00:00,-0.65,28.5,5.625,0.0,1017.62,80.5
2025-01-11 11:00:00,2025-01-11 12:00:00,0.275,106.0,6.075,0.0,1018.03,76.5
2025-01-11 12:00:00,2025-01-11 13:00:00,1.125,168.5,6.45,0.0,1018.33,72.5
2025-01-11 13:00:00,2025-01-11 14:00:00,1.65,201.0,7.3,0.0,1018.28,71.0
2025-01-11 14:00:00,2025-01-11 15:00:00,1.9,180.5,7.325,0.0,1018.5,70.25
2025-01-11 15:00:00,2025-01-11 16:00:00,2.05,124.0,6.975,0.0,1019.15,69.0
2025-01-11 16:00:00,2025-01-11 17:00:00,1.825,41.0,6.75,0.0,1019.9,69.75
2025-01-11 17:00:00,2025-01-11 18:00:00,1.325,1.0,6.225,0.0,1020.85,72.25
2025-01-11 18:00:00,2025-01-11 19:00:00,0.875,0.0,6.2,0.0,1021.65,75.25
2025-01-11 19:00:00,2025-01-11 20:00:00,0.65,0.0,6.225,0.0,1022.58,76.75
2025-01-11 20:00:00,2025-01-11 21:00:00,0.325,0.0,5.8,0.0,1023.53,79.0
2025-01-11 21:00:00,2025-01-11 22:00:00,0.3,0.0,5.65,0.0,1024.18,79.5
2025-01-11 22:00:00,2025-01-11 23:00:00,0.15,0.0,5.6,0.0,1024.7,80.75
2025-01-11 23:00:00,2025-01-12 00:00:00,-0.075,0.0,5.125,0.0,1025.28,81.75
2025-01-12 00:00:00,2025-01-12 01:00:00,-0.175,0.0,5.475,0.0,1025.85,82.5
2025-01-12 01:00:00,2025-01-12 02:00:00,-0.3,0.0,5.225,0.0,1026.22,83.25
2025-01-12 02:00:00,2025-01-12 03:00:00,-0.475,0.0,4.525,0.0,1026.8,84.0
2025-01-12 03:00:00,2025-01-12 04:00:00,-0.9,0.0,4.4,0.0,1027.55,86.0
2025-01-12 04:00:00,2025-01-12 05:00:00,-0.775,0.0,4.575,0.0,1028.28,86.0
2025-01-12 05:00:00,2025-01-12 06:00:00,-0.775,0.0,4.45,0.0,1028.85,86.5
2025-01-12 06:00:00,2025-01-12 07:00:00,-0.825,0.0,4.5,0.0,1029.43,87.0
2025-01-12 07:00:00,2025-01-12 08:00:00,-0.9,0.0,3.8,0.0,1029.93,87.75
