TimeUTC,TimeDK,PriceArea,SatisfiedDemand,ImbalancePriceEUR,ImbalancePriceDKK,SpotPriceEUR,DominatingDirection,aFRRUpMW,aFRRVWAUpEUR,aFRRVWAUpDKK,aFRRDownMW,aFRRVWADownEUR,aFRRVWADownDKK,mFRRMarginalPriceUpEUR,mFRRMarginalPriceUpDKK,mFRRMarginalPriceDownEUR,mFRRMarginalPriceDownDKK
2025-03-04 12:00:00,2025-03-04T13:00:00,DK1,-186.0,-4.63,-34.53,4.04,-1.0,0.0,0.0,0.0,-22.27,-12.47,-93.01,4.04,30.13,-4.63,-34.53
2025-03-04 12:15:00,2025-03-04T13:15:00,DK1,-117.0,-4.63,-34.53,4.04,-1.0,0.0,0.0,0.0,-31.08,-26.23,-195.65,4.04,30.13,-4.63,-34.53
2025-03-04 12:30:00,2025-03-04T13:30:00,DK1,-194.0,-4.63,-34.53,4.04,-1.0,0.0,0.0,0.0,-27.68,-16.89,-125.98,4.04,30.13,-4.63,-34.53
2025-03-04 12:45:00,2025-03-04T13:45:00,DK1,-257.0,-4.63,-34.53,4.04,-1.0,0.0,0.0,0.0,-9.81,-4.93,-36.77,4.04,30.13,-4.63,-34.53
2025-03-04 13:00:00,2025-03-04T14:00:00,DK1,-283.0,10.11,75.41,10.11,-1.0,0.0,0.0,0.0,-15.85,-12.92,-96.37,28.0,208.85,10.11,75.41
2025-03-04 13:15:00,2025-03-04T14:15:00,DK1,53.0,10.11,75.41,10.11,1.0,0.0,0.0,0.0,-15.27,-20.74,-154.7,28.0,208.85,10.11,75.41
2025-03-04 13:30:00,2025-03-04T14:30:00,DK1,-17.0,10.11,75.41,10.11,-1.0,0.0,14.85,110.76,-3.39,5.31,39.61,28.0,208.85,10.11,75.41
2025-03-04 13:45:00,2025-03-04T14:45:00,DK1,128.0,10.11,75.41,10.11,1.0,0.0,0.0,0.0,-8.55,-0.71,-5.3,28.0,208.85,10.11,75.41
2025-03-04 14:00:00,2025-03-04T15:00:00,DK1,-173.0,30.07,224.29,30.07,-1.0,0.0,0.0,0.0,-20.13,-15.6,-116.36,30.07,224.29,-7.91,-59.0
2025-03-04 14:15:00,2025-03-04T15:15:00,DK1,-113.0,30.07,224.29,30.07,-1.0,0.0,0.0,0.0,-21.04,-15.17,-113.15,30.07,224.29,-7.91,-59.0
2025-03-04 14:30:00,2025-03-04T15:30:00,DK1,-142.0,30.07,224.29,30.07,-1.0,0.77,73.6,548.98,-3.43,11.43,85.26,30.07,224.29,-7.91,-59.0
2025-03-04 14:45:00,2025-03-04T15:45:00,DK1,-73.0,30.07,224.29,30.07,-1.0,0.17,73.71,549.8,-1.34,22.1,164.84,30.07,224.29,-7.91,-59.0
2025-03-04 15:00:00,2025-03-04T16:00:00,DK1,-507.0,50.0,372.94,50.0,-1.0,1.32,148.56,1108.09,-9.64,-6.97,-51.99,50.0,372.94,10.06,75.04
2025-03-04 15:15:00,2025-03-04T16:15:00,DK1,-479.0,50.0,372.94,50.0,-1.0,8.45,85.17,635.27,-0.46,20.73,154.62,50.0,372.94,10.06,75.04
2025-03-04 15:30:00,2025-03-04T16:30:00,DK1,-313.0,50.0,372.94,50.0,-1.0,2.33,56.48,421.28,-2.0,16.12,120.24,50.0,372.94,10.06,75.04
2025-03-04 15:45:00,2025-03-04T16:45:00,DK1,-260.0,50.0,372.94,50.0,-1.0,0.0,56.89,424.34,-5.79,8.4,62.65,50.0,372.94,10.06,75.04
2025-03-04 16:00:00,2025-03-04T17:00:00,DK1,-301.0,74.91,558.75,74.91,-1.0,0.0,0.0,0.0,-7.32,6.6,49.23,74.91,558.75,31.5,234.96
2025-03-04 16:15:00,2025-03-04T17:15:00,DK1,-226.0,74.91,558.75,74.91,-1.0,0.0,65.94,491.84,-9.87,-0.14,-1.04,74.91,558.75,31.5,234.96
2025-03-04 16:30:00,2025-03-04T17:30:00,DK1,-261.0,74.91,558.75,74.91,-1.0,5.21,155.08,1156.73,-0.19,36.85,274.86,74.91,558.75,31.5,234.96
2025-03-04 16:45:00,2025-03-04T17:45:00,DK1,-237.0,74.91,558.75,74.91,-1.0,6.74,105.42,786.32,0.0,0.0,0.0,74.91,558.75,31.5,234.96
2025-03-04 17:00:00,2025-03-04T18:00:00,DK1,-39.0,136.47,1017.92,64.54,-1.0,0.3,79.14,590.3,-9.31,-6.04,-45.05,136.47,1017.92,34.0,253.6
2025-03-04 17:15:00,2025-03-04T18:15:00,DK1,-19.0,136.47,1017.92,64.54,-1.0,0.0,0.0,0.0,-31.15,-25.06,-186.92,136.47,1017.92,34.0,253.6
2025-03-04 17:30:00,2025-03-04T18:30:00,DK1,-9.0,136.47,1017.92,64.54,-1.0,0.0,0.0,0.0,-37.33,-43.38,-323.57,136.47,1017.92,34.0,253.6
2025-03-04 17:45:00,2025-03-04T18:45:00,DK1,-156.0,136.47,1017.92,64.54,-1.0,0.0,0.0,0.0,-36.2,-38.66,-288.36,136.47,1017.92,34.0,253.6
2025-03-04 18:00:00,2025-03-04T19:00:00,DK1,-51.0,31.5,234.96,42.31,-1.0,0.0,0.0,0.0,-9.62,-2.02,-15.07,42.31,315.59,31.5,234.96
2025-03-04 18:15:00,2025-03-04T19:15:00,DK1,-138.0,31.5,234.96,42.31,-1.0,0.0,0.0,0.0,-1.33,22.55,168.2,42.31,315.59,31.5,234.96
2025-03-04 18:30:00,2025-03-04T19:30:00,DK1,-212.0,31.5,234.96,42.31,-1.0,4.68,69.89,521.3,-0.03,44.29,330.35,42.31,315.59,31.5,234.96
2025-03-04 18:45:00,2025-03-04T19:45:00,DK1,-214.0,31.5,234.96,42.31,-1.0,0.01,19.74,147.24,-5.72,-9.13,-68.1,42.31,315.59,31.5,234.96
2025-03-04 19:00:00,2025-03-04T20:00:00,DK1,-195.0,27.0,201.39,29.85,-1.0,1.99,83.87,625.58,-4.28,-8.3,-61.91,29.85,222.65,27.0,201.39
2025-03-04 19:15:00,2025-03-04T20:15:00,DK1,-76.0,27.0,201.39,29.85,-1.0,0.13,56.52,421.58,-3.43,10.12,75.48,29.85,222.65,27.0,201.39
2025-03-04 19:30:00,2025-03-04T20:30:00,DK1,22.0,27.0,201.39,29.85,1.0,0.0,0.0,0.0,-28.46,-36.1,-269.27,29.85,222.65,27.0,201.39
2025-03-04 19:45:00,2025-03-04T20:45:00,DK1,-34.0,27.0,201.39,29.85,-1.0,0.0,0.0,0.0,-37.32,-46.4,-346.09,29.85,222.65,27.0,201.39
2025-03-04 20:00:00,2025-03-04T21:00:00,DK1,86.0,37.0,275.98,25.33,1.0,0.0,0.0,0.0,-37.05,-42.34,-315.81,37.0,275.98,25.33,188.93
2025-03-04 20:15:00,2025-03-04T21:15:00,DK1,33.0,37.0,275.98,25.33,1.0,0.0,0.0,0.0,-33.14,-31.17,-232.49,37.0,275.98,25.33,188.93
2025-03-04 20:30:00,2025-03-04T21:30:00,DK1,82.0,37.0,275.98,25.33,1.0,0.0,0.0,0.0,-37.34,-46.93,-350.05,37.0,275.98,25.33,188.93
2025-03-04 20:45:00,2025-03-04T21:45:00,DK1,42.0,37.0,275.98,25.33,1.0,0.0,0.0,0.0,-37.23,-43.97,-327.97,37.0,275.98,25.33,188.93
2025-03-04 21:00:00,2025-03-04T22:00:00,DK1,239.0,73.21,546.07,25.52,1.0,0.0,0.0,0.0,-25.73,-21.14,-157.68,73.21,546.07,25.52,190.35
2025-03-04 21:15:00,2025-03-04T22:15:00,DK1,217.0,73.21,546.07,25.52,1.0,0.0,0.0,0.0,-35.48,-34.03,-253.83,73.21,546.07,25.52,190.35
2025-03-04 21:30:00,2025-03-04T22:30:00,DK1,215.0,73.21,546.07,25.52,1.0,0.0,0.0,0.0,-37.33,-42.04,-313.57,73.21,546.07,25.52,190.35
2025-03-04 21:45:00,2025-03-04T22:45:00,DK1,129.0,73.21,546.07,25.52,1.0,0.0,0.0,0.0,-37.39,-46.93,-350.05,73.21,546.07,25.52,190.35
2025-03-04 22:00:00,2025-03-04T23:00:00,DK1,180.0,121.82,908.64,20.69,1.0,0.0,0.0,0.0,-19.88,-33.92,-253.01,121.82,908.64,20.69,154.32
2025-03-04 22:15:00,2025-03-04T23:15:00,DK1,243.0,121.82,908.64,20.69,1.0,0.0,0.0,0.0,-32.24,-58.44,-435.9,121.82,908.64,20.69,154.32
2025-03-04 22:30:00,2025-03-04T23:30:00,DK1,233.0,121.82,908.64,20.69,1.0,0.0,0.0,0.0,-37.36,-111.52,-831.82,121.82,908.64,20.69,154.32
2025-03-04 22:45:00,2025-03-04T23:45:00,DK1,182.0,121.82,908.64,20.69,1.0,0.0,0.0,0.0,-37.43,-664.88,-4959.27,121.82,908.64,20.69,154.32
2025-03-04 23:00:00,2025-03-05T00:00:00,DK1,-135.0,-12.07,-90.03,23.21,-1.0,0.0,0.0,0.0,-8.35,-64.1,-478.12,23.21,173.12,-12.07,-90.03
2025-03-04 23:15:00,2025-03-05T00:15:00,DK1,-319.0,-12.07,-90.03,23.21,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.21,173.12,-12.07,-90.03
2025-03-04 23:30:00,2025-03-05T00:30:00,DK1,-245.0,-12.07,-90.03,23.21,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.21,173.12,-12.07,-90.03
2025-03-04 23:45:00,2025-03-05T00:45:00,DK1,-210.0,-12.07,-90.03,23.21,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.21,173.12,-12.07,-90.03
2025-03-05 00:00:00,2025-03-05T01:00:00,DK1,-452.0,-11.03,-82.27,22.87,-1.0,1.02,15.99,119.27,-0.07,24.56,183.19,22.87,170.59,-11.03,-82.27
2025-03-05 00:15:00,2025-03-05T01:15:00,DK1,-460.0,-11.03,-82.27,22.87,-1.0,8.62,71.76,535.25,0.0,18.04,134.56,22.87,170.59,-11.03,-82.27
2025-03-05 00:30:00,2025-03-05T01:30:00,DK1,-426.0,-11.03,-82.27,22.87,-1.0,0.12,17.38,129.64,-4.49,0.05,0.37,22.87,170.59,-11.03,-82.27
2025-03-05 00:45:00,2025-03-05T01:45:00,DK1,-430.0,-11.03,-82.27,22.87,-1.0,0.0,0.0,0.0,-12.86,-7.94,-59.22,22.87,170.59,-11.03,-82.27
2025-03-05 01:00:00,2025-03-05T02:00:00,DK1,-503.0,-19.0,-141.72,21.31,-1.0,1.19,55.38,413.07,-1.34,19.66,146.64,21.31,158.95,-19.0,-141.72
2025-03-05 01:15:00,2025-03-05T02:15:00,DK1,-470.0,-19.0,-141.72,21.31,-1.0,0.0,0.0,0.0,-2.73,0.22,1.64,21.31,158.95,-19.0,-141.72
2025-03-05 01:30:00,2025-03-05T02:30:00,DK1,-448.0,-19.0,-141.72,21.31,-1.0,0.0,0.0,0.0,-5.75,15.33,114.34,21.31,158.95,-19.0,-141.72
2025-03-05 01:45:00,2025-03-05T02:45:00,DK1,-574.0,-19.0,-141.72,21.31,-1.0,2.71,14.37,107.18,-0.21,14.84,110.69,21.31,158.95,-19.0,-141.72
2025-03-05 02:00:00,2025-03-05T03:00:00,DK1,-458.0,-19.0,-141.72,18.56,-1.0,21.11,146.27,1091.01,0.0,17.35,129.41,18.56,138.44,-19.0,-141.72
2025-03-05 02:15:00,2025-03-05T03:15:00,DK1,-375.0,-19.0,-141.72,18.56,-1.0,4.02,79.45,592.61,-0.92,19.41,144.78,18.56,138.44,-19.0,-141.72
2025-03-05 02:30:00,2025-03-05T03:30:00,DK1,-184.0,-19.0,-141.72,18.56,-1.0,0.0,0.0,0.0,-18.21,-16.03,-119.57,18.56,138.44,-19.0,-141.72
2025-03-05 02:45:00,2025-03-05T03:45:00,DK1,-278.0,-19.0,-141.72,18.56,-1.0,0.09,29.76,221.98,-0.63,29.57,220.56,18.56,138.44,-19.0,-141.72
2025-03-05 03:00:00,2025-03-05T04:00:00,DK1,-349.0,-13.0,-96.97,19.24,-1.0,2.9,40.54,302.38,-0.51,16.28,121.43,19.24,143.51,-13.0,-96.97
2025-03-05 03:15:00,2025-03-05T04:15:00,DK1,-269.0,-13.0,-96.97,19.24,-1.0,2.63,36.9,275.23,-0.57,24.19,180.43,19.24,143.51,-13.0,-96.97
2025-03-05 03:30:00,2025-03-05T04:30:00,DK1,-188.0,-13.0,-96.97,19.24,-1.0,0.0,0.0,0.0,-7.97,4.7,35.06,19.24,143.51,-13.0,-96.97
2025-03-05 03:45:00,2025-03-05T04:45:00,DK1,-189.0,-13.0,-96.97,19.24,-1.0,0.0,11.0,82.05,-9.33,4.11,30.66,19.24,143.51,-13.0,-96.97
2025-03-05 04:00:00,2025-03-05T05:00:00,DK1,-280.0,-13.4,-99.95,17.88,-1.0,1.07,13.2,98.46,-0.44,23.98,178.86,17.88,133.37,-13.4,-99.95
2025-03-05 04:15:00,2025-03-05T05:15:00,DK1,-380.0,-13.4,-99.95,17.88,-1.0,0.32,9.26,69.07,-6.82,4.86,36.25,17.88,133.37,-13.4,-99.95
2025-03-05 04:30:00,2025-03-05T05:30:00,DK1,-229.0,-13.4,-99.95,17.88,-1.0,1.93,13.5,100.7,-1.27,8.18,61.01,17.88,133.37,-13.4,-99.95
2025-03-05 04:45:00,2025-03-05T05:45:00,DK1,-156.0,-13.4,-99.95,17.88,-1.0,0.68,12.53,93.46,-2.14,16.85,125.68,17.88,133.37,-13.4,-99.95
2025-03-05 05:00:00,2025-03-05T06:00:00,DK1,-375.0,-23.88,-178.12,31.29,-1.0,0.0,0.0,0.0,-20.6,-22.06,-164.54,31.29,233.39,-23.88,-178.12
2025-03-05 05:15:00,2025-03-05T06:15:00,DK1,-342.0,-23.88,-178.12,31.29,-1.0,0.0,0.0,0.0,-26.93,-22.58,-168.42,31.29,233.39,-23.88,-178.12
2025-03-05 05:30:00,2025-03-05T06:30:00,DK1,-446.0,-23.88,-178.12,31.29,-1.0,15.28,260.23,1941.03,-0.61,16.26,121.28,31.29,233.39,-23.88,-178.12
2025-03-05 05:45:00,2025-03-05T06:45:00,DK1,-401.0,-23.88,-178.12,31.29,-1.0,5.01,243.58,1816.84,-0.26,19.97,148.95,31.29,233.39,-23.88,-178.12
2025-03-05 06:00:00,2025-03-05T07:00:00,DK1,-270.0,-23.88,-178.12,43.93,-1.0,6.77,113.1,843.6,0.0,0.0,0.0,43.93,327.67,-23.88,-178.12
2025-03-05 06:15:00,2025-03-05T07:15:00,DK1,-397.0,-23.88,-178.12,43.93,-1.0,3.26,69.95,521.75,-0.22,40.14,299.4,43.93,327.67,-23.88,-178.12
2025-03-05 06:30:00,2025-03-05T07:30:00,DK1,-336.0,-23.88,-178.12,43.93,-1.0,3.16,113.61,847.41,-1.22,18.57,138.51,43.93,327.67,-23.88,-178.12
2025-03-05 06:45:00,2025-03-05T07:45:00,DK1,-487.0,-23.88,-178.12,43.93,-1.0,0.41,304.86,2273.92,-0.58,35.88,267.63,43.93,327.67,-23.88,-178.12
2025-03-05 07:00:00,2025-03-05T08:00:00,DK1,-809.0,-19.28,-143.81,47.71,-1.0,32.54,1320.83,9851.94,0.0,0.0,0.0,47.71,355.86,-19.28,-143.81
2025-03-05 07:15:00,2025-03-05T08:15:00,DK1,-803.0,-19.28,-143.81,47.71,-1.0,36.19,940.14,7012.41,0.0,0.0,0.0,47.71,355.86,-19.28,-143.81
2025-03-05 07:30:00,2025-03-05T08:30:00,DK1,-596.0,-19.28,-143.81,47.71,-1.0,32.09,624.05,4654.73,0.0,0.0,0.0,47.71,355.86,-19.28,-143.81
2025-03-05 07:45:00,2025-03-05T08:45:00,DK1,-399.0,-19.28,-143.81,47.71,-1.0,4.93,179.44,1338.43,-0.26,34.19,255.02,47.71,355.86,-19.28,-143.81
2025-03-05 08:00:00,2025-03-05T09:00:00,DK1,-233.0,0.42,3.13,22.0,-1.0,26.56,212.95,1588.37,0.0,0.0,0.0,22.0,164.1,0.42,3.13
2025-03-05 08:15:00,2025-03-05T09:15:00,DK1,-192.0,0.42,3.13,22.0,-1.0,23.26,181.7,1355.28,-0.01,25.52,190.35,22.0,164.1,0.42,3.13
2025-03-05 08:30:00,2025-03-05T09:30:00,DK1,-73.0,0.42,3.13,22.0,-1.0,0.01,34.19,255.02,-1.0,20.43,152.39,22.0,164.1,0.42,3.13
2025-03-05 08:45:00,2025-03-05T09:45:00,DK1,-68.0,0.42,3.13,22.0,-1.0,0.01,34.19,255.02,-6.25,-19.32,-144.11,22.0,164.1,0.42,3.13
2025-03-05 09:00:00,2025-03-05T10:00:00,DK1,365.0,-19.62,-146.34,0.02,1.0,0.0,20.83,155.37,-32.22,-24.2,-180.51,10.0,74.59,-19.62,-146.34
2025-03-05 09:15:00,2025-03-05T10:15:00,DK1,-91.0,-19.62,-146.34,0.02,-1.0,30.22,300.42,2240.8,0.0,0.0,0.0,10.0,74.59,-19.62,-146.34
2025-03-05 09:30:00,2025-03-05T10:30:00,DK1,95.0,-19.62,-146.34,0.02,1.0,13.15,87.01,649.0,-0.61,6.94,51.76,10.0,74.59,-19.62,-146.34
2025-03-05 09:45:00,2025-03-05T10:45:00,DK1,36.0,-19.62,-146.34,0.02,1.0,0.0,0.0,0.0,-20.14,-63.58,-474.24,10.0,74.59,-19.62,-146.34
2025-03-05 10:00:00,2025-03-05T11:00:00,DK1,-36.0,-20.12,-150.07,-0.07,-1.0,0.42,131.92,983.98,-17.84,-44.64,-332.97,-0.07,-0.52,-20.12,-150.07
2025-03-05 10:15:00,2025-03-05T11:15:00,DK1,-519.0,-20.12,-150.07,-0.07,-1.0,35.39,134.0,999.49,0.0,0.0,0.0,-0.07,-0.52,-20.12,-150.07
2025-03-05 10:30:00,2025-03-05T11:30:00,DK1,51.0,-20.12,-150.07,-0.07,1.0,3.47,82.89,618.27,-19.08,-72.26,-538.98,-0.07,-0.52,-20.12,-150.07
2025-03-05 10:45:00,2025-03-05T11:45:00,DK1,48.0,-20.12,-150.07,-0.07,1.0,0.0,0.0,0.0,-36.25,-156.9,-1170.3,-0.07,-0.52,-20.12,-150.07
2025-03-05 11:00:00,2025-03-05T12:00:00,DK1,-71.0,-20.12,-150.07,-4.28,-1.0,0.55,70.42,525.26,-8.24,-43.13,-321.7,-4.28,-31.92,-20.12,-150.07
2025-03-05 11:15:00,2025-03-05T12:15:00,DK1,-546.0,-20.12,-150.07,-4.28,-1.0,34.96,129.58,966.52,0.0,0.0,0.0,-4.28,-31.92,-20.12,-150.07
2025-03-05 11:30:00,2025-03-05T12:30:00,DK1,-90.0,-20.12,-150.07,-4.28,-1.0,14.04,98.23,732.69,-1.39,-14.02,-104.57,-4.28,-31.92,-20.12,-150.07
2025-03-05 11:45:00,2025-03-05T12:45:00,DK1,-231.0,-20.12,-150.07,-4.28,-1.0,7.51,129.38,965.03,-19.07,-117.39,-875.6,-4.28,-31.92,-20.12,-150.07
2025-03-05 12:00:00,2025-03-05T13:00:00,DK1,-24.0,-20.12,-150.07,-3.7,-1.0,12.63,46.33,345.57,-0.04,8.48,63.25,3.0,22.38,-20.12,-150.07
2025-03-05 12:15:00,2025-03-05T13:15:00,DK1,201.0,-20.12,-150.07,-3.7,1.0,0.0,0.0,0.0,-25.22,-50.19,-374.36,3.0,22.38,-20.12,-150.07
2025-03-05 12:30:00,2025-03-05T13:30:00,DK1,126.0,-20.12,-150.07,-3.7,1.0,0.0,0.0,0.0,-21.27,-14.21,-105.99,3.0,22.38,-20.12,-150.07
2025-03-05 12:45:00,2025-03-05T13:45:00,DK1,-3.0,-20.12,-150.07,-3.7,-1.0,4.89,129.3,964.44,-3.31,8.74,65.19,3.0,22.38,-20.12,-150.07
2025-03-05 13:00:00,2025-03-05T14:00:00,DK1,264.0,170.96,1275.17,0.05,1.0,9.54,91.23,680.48,-2.57,-24.33,-181.48,170.96,1275.17,0.05,0.37
2025-03-05 13:15:00,2025-03-05T14:15:00,DK1,891.0,170.96,1275.17,0.05,1.0,0.0,0.0,0.0,-36.26,-26.81,-199.97,170.96,1275.17,0.05,0.37
2025-03-05 13:30:00,2025-03-05T14:30:00,DK1,155.0,170.96,1275.17,0.05,1.0,0.0,0.0,0.0,-33.25,-22.84,-170.36,170.96,1275.17,0.05,0.37
2025-03-05 13:45:00,2025-03-05T14:45:00,DK1,369.0,170.96,1275.17,0.05,1.0,0.4,119.7,892.83,-27.79,-23.79,-177.45,170.96,1275.17,0.05,0.37
2025-03-05 14:00:00,2025-03-05T15:00:00,DK1,92.0,25.0,186.47,3.97,1.0,16.14,322.73,2407.21,-7.17,-24.46,-182.44,25.0,186.47,3.97,29.61
2025-03-05 14:15:00,2025-03-05T15:15:00,DK1,150.0,25.0,186.47,3.97,1.0,0.0,0.0,0.0,-28.7,-59.65,-444.92,25.0,186.47,3.97,29.61
2025-03-05 14:30:00,2025-03-05T15:30:00,DK1,167.0,25.0,186.47,3.97,1.0,0.11,32.22,240.33,-15.28,-17.65,-131.65,25.0,186.47,3.97,29.61
2025-03-05 14:45:00,2025-03-05T15:45:00,DK1,221.0,25.0,186.47,3.97,1.0,0.0,0.0,0.0,-15.45,-11.75,-87.64,25.0,186.47,3.97,29.61
2025-03-05 15:00:00,2025-03-05T16:00:00,DK1,-366.0,-2.84,-21.18,13.23,-1.0,7.96,130.54,973.68,-2.38,5.52,41.17,13.23,98.68,-2.84,-21.18
2025-03-05 15:15:00,2025-03-05T16:15:00,DK1,-131.0,-2.84,-21.18,13.23,-1.0,0.47,81.25,606.04,-13.74,-50.33,-375.41,13.23,98.68,-2.84,-21.18
2025-03-05 15:30:00,2025-03-05T16:30:00,DK1,-155.0,-2.84,-21.18,13.23,-1.0,4.5,50.11,373.77,-0.61,11.74,87.57,13.23,98.68,-2.84,-21.18
2025-03-05 15:45:00,2025-03-05T16:45:00,DK1,3.0,-2.84,-21.18,13.23,1.0,0.0,0.0,0.0,-13.53,-8.89,-66.31,13.23,98.68,-2.84,-21.18
2025-03-05 16:00:00,2025-03-05T17:00:00,DK1,-224.0,60.4,450.52,60.4,-1.0,0.73,61.44,458.27,-2.34,9.98,74.44,60.4,450.52,30.84,230.03
2025-03-05 16:15:00,2025-03-05T17:15:00,DK1,-95.0,60.4,450.52,60.4,-1.0,0.0,0.0,0.0,-20.57,-20.94,-156.19,60.4,450.52,30.84,230.03
2025-03-05 16:30:00,2025-03-05T17:30:00,DK1,5.0,60.4,450.52,60.4,1.0,0.0,0.0,0.0,-26.14,-22.63,-168.79,60.4,450.52,30.84,230.03
2025-03-05 16:45:00,2025-03-05T17:45:00,DK1,25.0,60.4,450.52,60.4,1.0,0.0,0.0,0.0,-14.95,-9.31,-69.44,60.4,450.52,30.84,230.03
2025-03-05 17:00:00,2025-03-05T18:00:00,DK1,-66.0,29.0,216.31,60.41,-1.0,0.0,0.0,0.0,-28.67,-18.82,-140.38,60.41,450.59,29.0,216.31
2025-03-05 17:15:00,2025-03-05T18:15:00,DK1,-79.0,29.0,216.31,60.41,-1.0,0.0,0.0,0.0,-37.28,-27.91,-208.18,60.41,450.59,29.0,216.31
2025-03-05 17:30:00,2025-03-05T18:30:00,DK1,-185.0,29.0,216.31,60.41,-1.0,0.0,0.0,0.0,-30.78,-15.5,-115.61,60.41,450.59,29.0,216.31
2025-03-05 17:45:00,2025-03-05T18:45:00,DK1,-206.0,29.0,216.31,60.41,-1.0,0.0,0.0,0.0,-29.59,-16.25,-121.21,60.41,450.59,29.0,216.31
2025-03-05 18:00:00,2025-03-05T19:00:00,DK1,-156.0,-1.0,-7.46,55.87,-1.0,0.0,0.0,0.0,-35.98,-22.76,-169.76,55.87,416.73,-1.0,-7.46
2025-03-05 18:15:00,2025-03-05T19:15:00,DK1,-239.0,-1.0,-7.46,55.87,-1.0,0.0,0.0,0.0,-25.13,-13.07,-97.49,55.87,416.73,-1.0,-7.46
2025-03-05 18:30:00,2025-03-05T19:30:00,DK1,-388.0,-1.0,-7.46,55.87,-1.0,0.02,57.63,429.86,-4.35,9.91,73.92,55.87,416.73,-1.0,-7.46
2025-03-05 18:45:00,2025-03-05T19:45:00,DK1,-480.0,-1.0,-7.46,55.87,-1.0,0.56,60.44,450.82,-1.16,7.95,59.3,55.87,416.73,-1.0,-7.46
2025-03-05 19:00:00,2025-03-05T20:00:00,DK1,-572.0,-1.0,-7.46,35.08,-1.0,16.87,189.97,1416.97,-0.03,16.3,121.58,35.08,261.66,-1.0,-7.46
2025-03-05 19:15:00,2025-03-05T20:15:00,DK1,-525.0,-1.0,-7.46,35.08,-1.0,12.47,188.55,1406.38,-1.68,5.33,39.76,35.08,261.66,-1.0,-7.46
2025-03-05 19:30:00,2025-03-05T20:30:00,DK1,-346.0,-1.0,-7.46,35.08,-1.0,7.19,125.17,933.63,-2.18,5.83,43.49,35.08,261.66,-1.0,-7.46
2025-03-05 19:45:00,2025-03-05T20:45:00,DK1,-302.0,-1.0,-7.46,35.08,-1.0,0.0,0.0,0.0,-11.48,-3.39,-25.29,35.08,261.66,-1.0,-7.46
2025-03-05 20:00:00,2025-03-05T21:00:00,DK1,-258.0,8.4,62.65,33.55,-1.0,0.0,0.0,0.0,-20.41,-11.59,-86.45,33.55,250.25,8.4,62.65
2025-03-05 20:15:00,2025-03-05T21:15:00,DK1,-336.0,8.4,62.65,33.55,-1.0,0.0,0.0,0.0,-10.45,1.91,14.25,33.55,250.25,8.4,62.65
2025-03-05 20:30:00,2025-03-05T21:30:00,DK1,-291.0,8.4,62.65,33.55,-1.0,0.0,0.0,0.0,-28.04,-19.31,-144.03,33.55,250.25,8.4,62.65
2025-03-05 20:45:00,2025-03-05T21:45:00,DK1,-371.0,8.4,62.65,33.55,-1.0,0.0,0.0,0.0,-13.6,-6.33,-47.21,33.55,250.25,8.4,62.65
2025-03-05 21:00:00,2025-03-05T22:00:00,DK1,-374.0,31.31,233.54,31.31,-1.0,3.52,83.29,621.25,-1.63,16.43,122.55,31.31,233.54,8.4,62.65
2025-03-05 21:15:00,2025-03-05T22:15:00,DK1,-330.0,31.31,233.54,31.31,-1.0,0.38,59.73,445.52,-1.1,20.81,155.22,31.31,233.54,8.4,62.65
2025-03-05 21:30:00,2025-03-05T22:30:00,DK1,-314.0,31.31,233.54,31.31,-1.0,0.0,0.0,0.0,-15.07,-6.32,-47.14,31.31,233.54,8.4,62.65
2025-03-05 21:45:00,2025-03-05T22:45:00,DK1,-355.0,31.31,233.54,31.31,-1.0,0.0,0.0,0.0,-15.27,-5.67,-42.29,31.31,233.54,8.4,62.65
2025-03-05 22:00:00,2025-03-05T23:00:00,DK1,-466.0,31.16,232.42,31.16,-1.0,14.34,141.85,1058.04,-0.54,15.41,114.94,31.16,232.42,7.86,58.63
2025-03-05 22:15:00,2025-03-05T23:15:00,DK1,-409.0,31.16,232.42,31.16,-1.0,10.64,87.33,651.39,-0.67,16.37,122.1,31.16,232.42,7.86,58.63
2025-03-05 22:30:00,2025-03-05T23:30:00,DK1,-305.0,31.16,232.42,31.16,-1.0,0.2,25.47,189.98,-3.18,15.19,113.3,31.16,232.42,7.86,58.63
2025-03-05 22:45:00,2025-03-05T23:45:00,DK1,-318.0,31.16,232.42,31.16,-1.0,0.67,69.6,519.14,-4.48,11.81,88.09,31.16,232.42,7.86,58.63
2025-03-05 23:00:00,2025-03-06T00:00:00,DK1,-397.0,6.7,49.97,30.3,-1.0,1.69,97.89,730.15,-0.38,21.23,158.35,329.41,2457.04,6.7,49.97
2025-03-05 23:15:00,2025-03-06T00:15:00,DK1,-317.0,6.7,49.97,30.3,-1.0,0.22,54.39,405.69,-1.67,17.22,128.44,329.41,2457.04,6.7,49.97
2025-03-05 23:30:00,2025-03-06T00:30:00,DK1,-410.0,6.7,49.97,30.3,-1.0,0.28,50.68,378.02,-1.07,-0.17,-1.27,329.41,2457.04,6.7,49.97
