TimeUTC,TimeDK,PriceArea,SatisfiedDemand,ImbalancePriceEUR,ImbalancePriceDKK,SpotPriceEUR,DominatingDirection,aFRRUpMW,aFRRVWAUpEUR,aFRRVWAUpDKK,aFRRDownMW,aFRRVWADownEUR,aFRRVWADownDKK,mFRRMarginalPriceUpEUR,mFRRMarginalPriceUpDKK,mFRRMarginalPriceDownEUR,mFRRMarginalPriceDownDKK
2025-03-04 14:30:00,2025-03-04T15:30:00,DK2,-419.0,30.07,224.29,30.07,-1.0,0.07,97.2,725.01,-0.75,13.92,103.83,30.07,224.29,20.06,149.63
2025-03-04 14:45:00,2025-03-04T15:45:00,DK2,-417.0,30.07,224.29,30.07,-1.0,0.05,96.19,717.47,-0.01,41.32,308.2,30.07,224.29,20.06,149.63
2025-03-04 15:00:00,2025-03-04T16:00:00,DK2,-340.0,32.66,243.61,32.66,-1.0,0.4,100.11,746.71,-0.55,20.96,156.34,32.66,243.61,10.06,75.04
2025-03-04 15:15:00,2025-03-04T16:15:00,DK2,-197.0,32.66,243.61,32.66,-1.0,0.35,84.43,629.75,-0.12,22.41,167.15,32.66,243.61,10.06,75.04
2025-03-04 15:30:00,2025-03-04T16:30:00,DK2,-142.0,32.66,243.61,32.66,-1.0,0.0,70.05,522.5,-0.04,15.76,117.55,32.66,243.61,10.06,75.04
2025-03-04 15:45:00,2025-03-04T16:45:00,DK2,-11.0,32.66,243.61,32.66,-1.0,0.03,73.74,550.02,-1.11,7.21,53.78,32.66,243.61,10.06,75.04
2025-03-04 16:00:00,2025-03-04T17:00:00,DK2,-117.0,74.91,558.75,74.91,-1.0,0.0,74.86,558.37,-2.87,8.45,63.03,74.91,558.75,31.5,234.96
2025-03-04 16:15:00,2025-03-04T17:15:00,DK2,-181.0,74.91,558.75,74.91,-1.0,0.0,0.0,0.0,-3.21,19.51,145.52,74.91,558.75,31.5,234.96
2025-03-04 16:30:00,2025-03-04T17:30:00,DK2,-160.0,74.91,558.75,74.91,-1.0,2.84,330.51,2465.24,-0.11,53.97,402.56,74.91,558.75,31.5,234.96
2025-03-04 16:45:00,2025-03-04T17:45:00,DK2,-80.0,74.91,558.75,74.91,-1.0,2.67,132.36,987.26,0.0,0.0,0.0,74.91,558.75,31.5,234.96
2025-03-04 17:00:00,2025-03-04T18:00:00,DK2,-158.0,136.47,1017.92,64.54,-1.0,0.13,82.71,616.93,-4.75,-8.53,-63.62,136.47,1017.92,-2.24,-16.71
2025-03-04 17:15:00,2025-03-04T18:15:00,DK2,-101.0,136.47,1017.92,64.54,-1.0,0.0,0.0,0.0,-12.3,-24.72,-184.38,136.47,1017.92,-2.24,-16.71
2025-03-04 17:30:00,2025-03-04T18:30:00,DK2,-82.0,136.47,1017.92,64.54,-1.0,0.0,0.0,0.0,-18.4,-43.11,-321.55,136.47,1017.92,-2.24,-16.71
2025-03-04 17:45:00,2025-03-04T18:45:00,DK2,-133.0,136.47,1017.92,64.54,-1.0,0.0,0.0,0.0,-17.57,-40.29,-300.52,136.47,1017.92,-2.24,-16.71
2025-03-04 18:00:00,2025-03-04T19:00:00,DK2,-121.0,-7.0,-52.21,42.3,-1.0,0.0,0.0,0.0,-12.25,-20.11,-150.0,42.3,315.51,-7.0,-52.21
2025-03-04 18:15:00,2025-03-04T19:15:00,DK2,-144.0,-7.0,-52.21,42.3,-1.0,0.0,0.0,0.0,-7.39,-10.62,-79.21,42.3,315.51,-7.0,-52.21
2025-03-04 18:30:00,2025-03-04T19:30:00,DK2,-83.0,-7.0,-52.21,42.3,-1.0,0.47,80.91,603.5,-0.04,55.61,414.79,42.3,315.51,-7.0,-52.21
2025-03-04 18:45:00,2025-03-04T19:45:00,DK2,-72.0,-7.0,-52.21,42.3,-1.0,0.0,0.0,0.0,-3.49,-11.56,-86.22,42.3,315.51,-7.0,-52.21
2025-03-04 19:00:00,2025-03-04T20:00:00,DK2,5.0,-9.99,-74.51,29.85,1.0,0.0,0.0,0.0,-4.72,6.1,45.5,29.85,222.65,-9.99,-74.51
2025-03-04 19:15:00,2025-03-04T20:15:00,DK2,40.0,-9.99,-74.51,29.85,1.0,0.0,0.0,0.0,-11.76,-25.74,-191.99,29.85,222.65,-9.99,-74.51
2025-03-04 19:30:00,2025-03-04T20:30:00,DK2,-12.0,-9.99,-74.51,29.85,-1.0,0.0,0.0,0.0,-16.96,-39.69,-296.04,29.85,222.65,-9.99,-74.51
2025-03-04 19:45:00,2025-03-04T20:45:00,DK2,-132.0,-9.99,-74.51,29.85,-1.0,0.0,0.0,0.0,-18.28,-46.67,-348.11,29.85,222.65,-9.99,-74.51
2025-03-04 20:00:00,2025-03-04T21:00:00,DK2,-140.0,-20.0,-149.18,25.33,-1.0,0.0,0.0,0.0,-17.76,-46.47,-346.62,25.33,188.93,-20.0,-149.18
2025-03-04 20:15:00,2025-03-04T21:15:00,DK2,-216.0,-20.0,-149.18,25.33,-1.0,0.0,0.0,0.0,-16.57,-45.01,-335.73,25.33,188.93,-20.0,-149.18
2025-03-04 20:30:00,2025-03-04T21:30:00,DK2,-213.0,-20.0,-149.18,25.33,-1.0,0.0,0.0,0.0,-18.69,-46.93,-350.05,25.33,188.93,-20.0,-149.18
2025-03-04 20:45:00,2025-03-04T21:45:00,DK2,-338.0,-20.0,-149.18,25.33,-1.0,0.0,0.0,0.0,-18.23,-43.98,-328.04,25.33,188.93,-20.0,-149.18
2025-03-04 21:00:00,2025-03-04T22:00:00,DK2,-401.0,-34.76,-259.27,25.52,-1.0,0.0,0.0,0.0,-4.6,-16.55,-123.44,25.52,190.35,-34.76,-259.27
2025-03-04 21:15:00,2025-03-04T22:15:00,DK2,-323.0,-34.76,-259.27,25.52,-1.0,0.0,0.0,0.0,-10.35,-20.11,-150.0,25.52,190.35,-34.76,-259.27
2025-03-04 21:30:00,2025-03-04T22:30:00,DK2,-432.0,-34.76,-259.27,25.52,-1.0,0.0,0.0,0.0,-13.58,-33.6,-250.62,25.52,190.35,-34.76,-259.27
2025-03-04 21:45:00,2025-03-04T22:45:00,DK2,-428.0,-34.76,-259.27,25.52,-1.0,0.0,0.0,0.0,-18.7,-46.93,-350.05,25.52,190.35,-34.76,-259.27
2025-03-04 22:00:00,2025-03-04T23:00:00,DK2,-287.0,-30.0,-223.77,20.1,-1.0,0.0,0.0,0.0,-5.54,-115.86,-864.19,20.1,149.92,-30.0,-223.77
2025-03-04 22:15:00,2025-03-04T23:15:00,DK2,-288.0,-30.0,-223.77,20.1,-1.0,0.0,0.0,0.0,-8.61,-40.89,-304.99,20.1,149.92,-30.0,-223.77
2025-03-04 22:30:00,2025-03-04T23:30:00,DK2,-261.0,-30.0,-223.77,20.1,-1.0,0.0,0.0,0.0,-14.92,-118.71,-885.45,20.1,149.92,-30.0,-223.77
2025-03-04 22:45:00,2025-03-04T23:45:00,DK2,-327.0,-30.0,-223.77,20.1,-1.0,0.0,0.0,0.0,-17.78,-677.22,-5051.32,20.1,149.92,-30.0,-223.77
2025-03-04 23:00:00,2025-03-05T00:00:00,DK2,-306.0,-39.0,-290.9,4.0,-1.0,0.0,0.0,0.0,-6.37,-47.06,-351.02,4.0,29.84,-39.0,-290.9
2025-03-04 23:15:00,2025-03-05T00:15:00,DK2,-349.0,-39.0,-290.9,4.0,-1.0,0.0,0.0,0.0,-0.32,52.83,394.05,4.0,29.84,-39.0,-290.9
2025-03-04 23:30:00,2025-03-05T00:30:00,DK2,-215.0,-39.0,-290.9,4.0,-1.0,0.0,0.0,0.0,-1.72,6.87,51.24,4.0,29.84,-39.0,-290.9
2025-03-04 23:45:00,2025-03-05T00:45:00,DK2,-158.0,-39.0,-290.9,4.0,-1.0,0.0,0.0,0.0,-16.16,-54.45,-406.14,4.0,29.84,-39.0,-290.9
2025-03-05 00:00:00,2025-03-05T01:00:00,DK2,-205.0,-20.0,-149.18,4.0,-1.0,0.19,24.8,184.98,-3.12,-25.37,-189.23,4.0,29.84,-20.0,-149.18
2025-03-05 00:15:00,2025-03-05T01:15:00,DK2,-143.0,-20.0,-149.18,4.0,-1.0,0.48,24.81,185.06,-0.15,30.03,223.99,4.0,29.84,-20.0,-149.18
2025-03-05 00:30:00,2025-03-05T01:30:00,DK2,-110.0,-20.0,-149.18,4.0,-1.0,0.0,0.0,0.0,-12.11,-34.82,-259.72,4.0,29.84,-20.0,-149.18
2025-03-05 00:45:00,2025-03-05T01:45:00,DK2,-130.0,-20.0,-149.18,4.0,-1.0,0.0,0.0,0.0,-15.94,-46.93,-350.05,4.0,29.84,-20.0,-149.18
2025-03-05 01:00:00,2025-03-05T02:00:00,DK2,-150.0,-60.33,-450.0,4.0,-1.0,0.0,0.0,0.0,-5.43,-17.71,-132.1,122.78,915.8,-60.33,-450.0
2025-03-05 01:15:00,2025-03-05T02:15:00,DK2,-132.0,-60.33,-450.0,4.0,-1.0,0.0,0.0,0.0,-1.43,8.73,65.12,122.78,915.8,-60.33,-450.0
2025-03-05 01:30:00,2025-03-05T02:30:00,DK2,-61.0,-60.33,-450.0,4.0,-1.0,0.0,0.0,0.0,-1.84,15.48,115.46,122.78,915.8,-60.33,-450.0
2025-03-05 01:45:00,2025-03-05T02:45:00,DK2,-60.0,-60.33,-450.0,4.0,-1.0,0.03,24.8,184.98,-1.98,15.28,113.97,122.78,915.8,-60.33,-450.0
2025-03-05 02:00:00,2025-03-05T03:00:00,DK2,99.0,-33.52,-250.02,4.0,1.0,6.72,157.8,1177.01,0.0,0.0,0.0,402.3,3000.72,-33.52,-250.02
2025-03-05 02:15:00,2025-03-05T03:15:00,DK2,109.0,-33.52,-250.02,4.0,1.0,1.44,92.08,686.82,-0.13,37.62,280.6,402.3,3000.72,-33.52,-250.02
2025-03-05 02:30:00,2025-03-05T03:30:00,DK2,-110.0,-33.52,-250.02,4.0,-1.0,0.0,0.0,0.0,-3.6,1.36,10.14,402.3,3000.72,-33.52,-250.02
2025-03-05 02:45:00,2025-03-05T03:45:00,DK2,-123.0,-33.52,-250.02,4.0,-1.0,0.01,29.65,221.16,-0.5,36.63,273.22,402.3,3000.72,-33.52,-250.02
2025-03-05 03:00:00,2025-03-05T04:00:00,DK2,-124.0,-60.34,-450.07,9.8,-1.0,0.32,29.68,221.38,-0.71,21.83,162.83,9.8,73.1,-60.34,-450.07
2025-03-05 03:15:00,2025-03-05T04:15:00,DK2,-170.0,-60.34,-450.07,9.8,-1.0,0.0,0.0,0.0,-9.73,-23.25,-173.42,9.8,73.1,-60.34,-450.07
2025-03-05 03:30:00,2025-03-05T04:30:00,DK2,-116.0,-60.34,-450.07,9.8,-1.0,0.0,0.0,0.0,-14.22,-29.24,-218.1,9.8,73.1,-60.34,-450.07
2025-03-05 03:45:00,2025-03-05T04:45:00,DK2,-228.0,-60.34,-450.07,9.8,-1.0,0.0,0.0,0.0,-5.25,-5.23,-39.01,9.8,73.1,-60.34,-450.07
2025-03-05 04:00:00,2025-03-05T05:00:00,DK2,-249.0,-60.34,-450.07,4.0,-1.0,0.03,24.8,184.98,-1.34,29.72,221.68,4.0,29.84,-60.34,-450.07
2025-03-05 04:15:00,2025-03-05T05:15:00,DK2,-248.0,-60.34,-450.07,4.0,-1.0,0.03,24.8,184.98,-2.06,4.36,32.52,4.0,29.84,-60.34,-450.07
2025-03-05 04:30:00,2025-03-05T05:30:00,DK2,-131.0,-60.34,-450.07,4.0,-1.0,0.0,0.0,0.0,-2.21,-5.63,-41.99,4.0,29.84,-60.34,-450.07
2025-03-05 04:45:00,2025-03-05T05:45:00,DK2,-97.0,-60.34,-450.07,4.0,-1.0,0.0,24.8,184.98,-0.68,27.85,207.73,4.0,29.84,-60.34,-450.07
2025-03-05 05:00:00,2025-03-05T06:00:00,DK2,-300.0,-60.34,-450.07,16.04,-1.0,0.0,0.0,0.0,-4.62,-12.62,-94.13,16.04,119.64,-60.34,-450.07
2025-03-05 05:15:00,2025-03-05T06:15:00,DK2,-233.0,-60.34,-450.07,16.04,-1.0,0.0,24.8,184.98,-8.25,-22.32,-166.48,16.04,119.64,-60.34,-450.07
2025-03-05 05:30:00,2025-03-05T06:30:00,DK2,-117.0,-60.34,-450.07,16.04,-1.0,5.61,170.94,1275.02,0.0,0.0,0.0,16.04,119.64,-60.34,-450.07
2025-03-05 05:45:00,2025-03-05T06:45:00,DK2,-160.0,-60.34,-450.07,16.04,-1.0,5.48,166.7,1243.4,0.0,0.0,0.0,16.04,119.64,-60.34,-450.07
2025-03-05 06:00:00,2025-03-05T07:00:00,DK2,-292.0,-18.38,-137.09,43.93,-1.0,1.43,181.08,1350.66,0.0,34.26,255.54,43.93,327.67,-18.38,-137.09
2025-03-05 06:15:00,2025-03-05T07:15:00,DK2,-282.0,-18.38,-137.09,43.93,-1.0,0.12,70.74,527.64,-0.1,44.64,332.97,43.93,327.67,-18.38,-137.09
2025-03-05 06:30:00,2025-03-05T07:30:00,DK2,-306.0,-18.38,-137.09,43.93,-1.0,0.3,70.74,527.64,-4.19,-17.46,-130.23,43.93,327.67,-18.38,-137.09
2025-03-05 06:45:00,2025-03-05T07:45:00,DK2,-347.0,-18.38,-137.09,43.93,-1.0,2.64,162.44,1211.62,0.0,0.0,0.0,43.93,327.67,-18.38,-137.09
2025-03-05 07:00:00,2025-03-05T08:00:00,DK2,-182.0,-19.28,-143.81,39.29,-1.0,6.2,455.54,3397.83,0.0,0.0,0.0,39.29,293.06,-19.28,-143.81
2025-03-05 07:15:00,2025-03-05T08:15:00,DK2,-132.0,-19.28,-143.81,39.29,-1.0,1.58,260.53,1943.27,-0.52,21.41,159.7,39.29,293.06,-19.28,-143.81
2025-03-05 07:30:00,2025-03-05T08:30:00,DK2,-90.0,-19.28,-143.81,39.29,-1.0,6.4,519.47,3874.67,0.0,0.0,0.0,39.29,293.06,-19.28,-143.81
2025-03-05 07:45:00,2025-03-05T08:45:00,DK2,-120.0,-19.28,-143.81,39.29,-1.0,1.6,134.07,1000.01,-0.71,10.79,80.48,39.29,293.06,-19.28,-143.81
2025-03-05 08:00:00,2025-03-05T09:00:00,DK2,-92.0,-6.6,-49.23,12.6,-1.0,0.0,0.0,0.0,-8.39,-20.82,-155.29,12.6,93.98,-6.6,-49.23
2025-03-05 08:15:00,2025-03-05T09:15:00,DK2,-88.0,-6.6,-49.23,12.6,-1.0,0.0,0.0,0.0,-10.8,-31.77,-236.97,12.6,93.98,-6.6,-49.23
2025-03-05 08:30:00,2025-03-05T09:30:00,DK2,-68.0,-6.6,-49.23,12.6,-1.0,0.0,0.0,0.0,-10.23,-29.33,-218.77,12.6,93.98,-6.6,-49.23
2025-03-05 08:45:00,2025-03-05T09:45:00,DK2,-53.0,-6.6,-49.23,12.6,-1.0,0.0,0.0,0.0,-4.78,-3.95,-29.46,12.6,93.98,-6.6,-49.23
2025-03-05 09:00:00,2025-03-05T10:00:00,DK2,74.0,-19.62,-146.34,0.34,1.0,1.72,116.39,868.14,-3.85,-20.07,-149.7,10.0,74.59,-19.62,-146.34
2025-03-05 09:15:00,2025-03-05T10:15:00,DK2,-503.0,-19.62,-146.34,0.34,-1.0,11.95,374.96,2796.79,0.0,0.0,0.0,10.0,74.59,-19.62,-146.34
2025-03-05 09:30:00,2025-03-05T10:30:00,DK2,-39.0,-19.62,-146.34,0.34,-1.0,3.56,94.19,702.55,-1.58,1.54,11.49,10.0,74.59,-19.62,-146.34
2025-03-05 09:45:00,2025-03-05T10:45:00,DK2,-99.0,-19.62,-146.34,0.34,-1.0,0.0,0.0,0.0,-3.75,4.01,29.91,10.0,74.59,-19.62,-146.34
2025-03-05 10:00:00,2025-03-05T11:00:00,DK2,-253.0,-20.12,-150.07,-0.67,-1.0,0.0,0.0,0.0,-3.49,0.87,6.49,-0.67,-5.0,-20.12,-150.07
2025-03-05 10:15:00,2025-03-05T11:15:00,DK2,-344.0,-20.12,-150.07,-0.67,-1.0,5.14,114.85,856.65,-0.09,29.66,221.23,-0.67,-5.0,-20.12,-150.07
2025-03-05 10:30:00,2025-03-05T11:30:00,DK2,-261.0,-20.12,-150.07,-0.67,-1.0,0.58,30.62,228.39,-0.03,53.63,400.02,-0.67,-5.0,-20.12,-150.07
2025-03-05 10:45:00,2025-03-05T11:45:00,DK2,-352.0,-20.12,-150.07,-0.67,-1.0,0.85,24.8,184.98,-0.51,5.26,39.23,-0.67,-5.0,-20.12,-150.07
2025-03-05 11:00:00,2025-03-05T12:00:00,DK2,-226.0,-20.12,-150.07,-0.7,-1.0,0.07,24.8,184.98,-7.49,-25.0,-186.47,-0.7,-5.22,-20.12,-150.07
2025-03-05 11:15:00,2025-03-05T12:15:00,DK2,-266.0,-20.12,-150.07,-0.7,-1.0,1.48,24.8,184.98,0.0,0.0,0.0,-0.7,-5.22,-20.12,-150.07
2025-03-05 11:30:00,2025-03-05T12:30:00,DK2,-308.0,-20.12,-150.07,-0.7,-1.0,0.4,26.39,196.84,-1.58,8.86,66.09,-0.7,-5.22,-20.12,-150.07
2025-03-05 11:45:00,2025-03-05T12:45:00,DK2,-398.0,-20.12,-150.07,-0.7,-1.0,0.0,0.0,0.0,-3.78,4.98,37.15,-0.7,-5.22,-20.12,-150.07
2025-03-05 12:00:00,2025-03-05T13:00:00,DK2,-499.0,-34.26,-255.54,-0.78,-1.0,0.8,24.8,184.98,-0.03,53.62,399.95,-0.78,-5.82,-34.26,-255.54
2025-03-05 12:15:00,2025-03-05T13:15:00,DK2,-380.0,-34.26,-255.54,-0.78,-1.0,0.45,24.8,184.98,-1.79,10.32,76.98,-0.78,-5.82,-34.26,-255.54
2025-03-05 12:30:00,2025-03-05T13:30:00,DK2,-331.0,-34.26,-255.54,-0.78,-1.0,0.0,0.0,0.0,-4.57,4.55,33.94,-0.78,-5.82,-34.26,-255.54
2025-03-05 12:45:00,2025-03-05T13:45:00,DK2,-476.0,-34.26,-255.54,-0.78,-1.0,1.38,48.17,359.3,-1.89,7.34,54.75,-0.78,-5.82,-34.26,-255.54
2025-03-05 13:00:00,2025-03-05T14:00:00,DK2,-346.0,-20.45,-152.53,0.01,-1.0,5.86,203.12,1515.05,0.0,0.0,0.0,0.01,0.07,-20.45,-152.53
2025-03-05 13:15:00,2025-03-05T14:15:00,DK2,-106.0,-20.45,-152.53,0.01,-1.0,7.86,368.55,2748.98,0.0,0.0,0.0,0.01,0.07,-20.45,-152.53
2025-03-05 13:30:00,2025-03-05T14:30:00,DK2,-233.0,-20.45,-152.53,0.01,-1.0,6.86,300.29,2239.83,0.0,0.0,0.0,0.01,0.07,-20.45,-152.53
2025-03-05 13:45:00,2025-03-05T14:45:00,DK2,-241.0,-20.45,-152.53,0.01,-1.0,2.15,371.2,2768.74,-2.43,-2.64,-19.69,0.01,0.07,-20.45,-152.53
2025-03-05 14:00:00,2025-03-05T15:00:00,DK2,-328.0,-2.49,-18.57,3.97,-1.0,3.29,549.51,4098.74,-3.87,-17.92,-133.66,7.93,59.15,-2.49,-18.57
2025-03-05 14:15:00,2025-03-05T15:15:00,DK2,-129.0,-2.49,-18.57,3.97,-1.0,0.0,0.0,0.0,-11.48,-106.65,-795.49,7.93,59.15,-2.49,-18.57
2025-03-05 14:30:00,2025-03-05T15:30:00,DK2,-194.0,-2.49,-18.57,3.97,-1.0,0.07,27.11,202.21,-4.89,-18.91,-141.05,7.93,59.15,-2.49,-18.57
2025-03-05 14:45:00,2025-03-05T15:45:00,DK2,-167.0,-2.49,-18.57,3.97,-1.0,0.0,0.0,0.0,-0.7,45.74,341.17,7.93,59.15,-2.49,-18.57
2025-03-05 15:00:00,2025-03-05T16:00:00,DK2,-332.0,-2.84,-21.18,13.23,-1.0,0.0,0.0,0.0,-5.83,-14.46,-107.86,13.23,98.68,-2.84,-21.18
2025-03-05 15:15:00,2025-03-05T16:15:00,DK2,-178.0,-2.84,-21.18,13.23,-1.0,0.0,0.0,0.0,-7.01,-54.31,-405.09,13.23,98.68,-2.84,-21.18
2025-03-05 15:30:00,2025-03-05T16:30:00,DK2,-322.0,-2.84,-21.18,13.23,-1.0,0.45,25.16,187.67,-0.19,28.95,215.94,13.23,98.68,-2.84,-21.18
2025-03-05 15:45:00,2025-03-05T16:45:00,DK2,-316.0,-2.84,-21.18,13.23,-1.0,0.0,0.0,0.0,-4.29,8.58,64.0,13.23,98.68,-2.84,-21.18
2025-03-05 16:00:00,2025-03-05T17:00:00,DK2,-319.0,60.4,450.52,60.4,-1.0,0.02,91.72,684.13,-1.38,20.08,149.77,60.4,450.52,-5.0,-37.29
2025-03-05 16:15:00,2025-03-05T17:15:00,DK2,-148.0,60.4,450.52,60.4,-1.0,0.0,0.0,0.0,-3.28,-18.76,-139.93,60.4,450.52,-5.0,-37.29
2025-03-05 16:30:00,2025-03-05T17:30:00,DK2,-196.0,60.4,450.52,60.4,-1.0,0.0,0.0,0.0,-3.49,-17.09,-127.47,60.4,450.52,-5.0,-37.29
2025-03-05 16:45:00,2025-03-05T17:45:00,DK2,-227.0,60.4,450.52,60.4,-1.0,0.0,0.0,0.0,-3.0,-1.29,-9.62,60.4,450.52,-5.0,-37.29
2025-03-05 17:00:00,2025-03-05T18:00:00,DK2,-187.0,29.0,216.31,60.41,-1.0,0.0,0.0,0.0,-11.23,-22.64,-168.87,60.41,450.59,29.0,216.31
2025-03-05 17:15:00,2025-03-05T18:15:00,DK2,-65.0,29.0,216.31,60.41,-1.0,0.0,0.0,0.0,-15.67,-32.35,-241.3,60.41,450.59,29.0,216.31
2025-03-05 17:30:00,2025-03-05T18:30:00,DK2,-48.0,29.0,216.31,60.41,-1.0,0.0,0.0,0.0,-8.09,-18.77,-140.0,60.41,450.59,29.0,216.31
2025-03-05 17:45:00,2025-03-05T18:45:00,DK2,-75.0,29.0,216.31,60.41,-1.0,0.0,0.0,0.0,-6.72,-13.95,-104.05,60.41,450.59,29.0,216.31
2025-03-05 18:00:00,2025-03-05T19:00:00,DK2,-156.0,-1.0,-7.46,43.5,-1.0,0.0,0.0,0.0,-12.21,-23.56,-175.73,43.5,324.46,-1.0,-7.46
2025-03-05 18:15:00,2025-03-05T19:15:00,DK2,-226.0,-1.0,-7.46,43.5,-1.0,0.0,0.0,0.0,-5.87,-10.84,-80.85,43.5,324.46,-1.0,-7.46
2025-03-05 18:30:00,2025-03-05T19:30:00,DK2,-244.0,-1.0,-7.46,43.5,-1.0,0.0,0.0,0.0,-1.75,5.75,42.89,43.5,324.46,-1.0,-7.46
2025-03-05 18:45:00,2025-03-05T19:45:00,DK2,-274.0,-1.0,-7.46,43.5,-1.0,0.0,0.0,0.0,-2.66,1.17,8.73,43.5,324.46,-1.0,-7.46
2025-03-05 19:00:00,2025-03-05T20:00:00,DK2,-119.0,34.76,259.27,34.76,-1.0,4.67,293.43,2188.67,0.0,48.32,360.41,34.76,259.27,-1.0,-7.46
2025-03-05 19:15:00,2025-03-05T20:15:00,DK2,-130.0,34.76,259.27,34.76,-1.0,3.08,236.73,1765.75,-0.37,21.15,157.76,34.76,259.27,-1.0,-7.46
2025-03-05 19:30:00,2025-03-05T20:30:00,DK2,-136.0,34.76,259.27,34.76,-1.0,0.16,69.85,521.0,-0.65,24.79,184.91,34.76,259.27,-1.0,-7.46
2025-03-05 19:45:00,2025-03-05T20:45:00,DK2,-140.0,34.76,259.27,34.76,-1.0,0.0,0.0,0.0,-4.25,-15.45,-115.24,34.76,259.27,-1.0,-7.46
2025-03-05 20:00:00,2025-03-05T21:00:00,DK2,-141.0,33.55,250.25,33.55,-1.0,0.0,0.0,0.0,-14.15,-34.34,-256.14,33.55,250.25,8.4,62.65
2025-03-05 20:15:00,2025-03-05T21:15:00,DK2,-140.0,33.55,250.25,33.55,-1.0,0.0,0.0,0.0,-15.76,-39.77,-296.64,33.55,250.25,8.4,62.65
2025-03-05 20:30:00,2025-03-05T21:30:00,DK2,-176.0,33.55,250.25,33.55,-1.0,0.0,0.0,0.0,-15.29,-35.86,-267.48,33.55,250.25,8.4,62.65
2025-03-05 20:45:00,2025-03-05T21:45:00,DK2,-240.0,33.55,250.25,33.55,-1.0,0.0,0.0,0.0,-13.52,-28.06,-209.3,33.55,250.25,8.4,62.65
2025-03-05 21:00:00,2025-03-05T22:00:00,DK2,-241.0,31.31,233.54,31.31,-1.0,0.64,92.16,687.41,-2.92,-14.4,-107.41,31.31,233.54,8.4,62.65
2025-03-05 21:15:00,2025-03-05T22:15:00,DK2,-238.0,31.31,233.54,31.31,-1.0,0.18,58.9,439.33,-1.05,26.49,197.59,31.31,233.54,8.4,62.65
2025-03-05 21:30:00,2025-03-05T22:30:00,DK2,-221.0,31.31,233.54,31.31,-1.0,0.0,0.0,0.0,-3.98,-15.09,-112.55,31.31,233.54,8.4,62.65
2025-03-05 21:45:00,2025-03-05T22:45:00,DK2,-270.0,31.31,233.54,31.31,-1.0,0.0,0.0,0.0,-4.02,-11.36,-84.73,31.31,233.54,8.4,62.65
2025-03-05 22:00:00,2025-03-05T23:00:00,DK2,-250.0,31.16,232.42,31.16,-1.0,1.23,109.24,814.81,-0.37,23.15,172.67,31.16,232.42,7.86,58.63
2025-03-05 22:15:00,2025-03-05T23:15:00,DK2,-254.0,31.16,232.42,31.16,-1.0,0.06,84.79,632.44,-1.82,-3.42,-25.51,31.16,232.42,7.86,58.63
2025-03-05 22:30:00,2025-03-05T23:30:00,DK2,-318.0,31.16,232.42,31.16,-1.0,0.0,0.0,0.0,-8.74,-28.29,-211.01,31.16,232.42,7.86,58.63
