TimeUTC,TimeDK,PriceArea,mFRRSAUpReqMW,mFRRSAUpEUR,mFRRSADownReqMW,mFRRSADownEUR,mFRRDAUpMW,mFRRDAUpEUR,mFRRDADownMW,mFRRDADownEUR,TotalmFRRUpMW,TotalmFRRDownMW,mFRROfferedUpMW,mFRROfferedDownMW,mFRRLocalUpMW,mFRRLocalDownMW,mFRRSpecialUpMW,mFRRSpecialDownMW
2025-03-04 05:45:00,2025-03-04T06:45:00,DK1,122.0,129.13,,51.39,,,,,122,0,664,3470,123.0,,,
2025-03-04 06:00:00,2025-03-04T07:00:00,DK1,,402.3,247.0,65.9,,,,,0,247,588,3537,249.0,242.0,,
2025-03-04 06:15:00,2025-03-04T07:15:00,DK1,58.0,402.3,,65.9,,,,,58,0,588,3537,325.0,,,
2025-03-04 06:30:00,2025-03-04T07:30:00,DK1,26.0,402.3,,65.9,,,,,26,0,588,3537,325.0,,,
2025-03-04 06:45:00,2025-03-04T07:45:00,DK1,,402.3,108.0,65.9,,,,,0,108,588,3537,325.0,110.0,,
2025-03-04 07:00:00,2025-03-04T08:00:00,DK1,27.0,402.3,,62.85,,,,,27,0,598,3560,327.0,,,
2025-03-04 07:15:00,2025-03-04T08:15:00,DK1,,402.3,12.0,62.85,,,,,0,12,598,3560,327.0,15.0,,
2025-03-04 07:30:00,2025-03-04T08:30:00,DK1,111.0,402.3,,62.85,,,,,111,0,598,3560,327.0,,,
2025-03-04 07:45:00,2025-03-04T08:45:00,DK1,,402.3,22.0,62.85,,,,,0,22,598,3560,327.0,25.0,,
2025-03-04 08:00:00,2025-03-04T09:00:00,DK1,103.0,61.23,,61.23,,,,,103,0,670,3572,103.0,,,
2025-03-04 08:15:00,2025-03-04T09:15:00,DK1,114.0,61.23,,61.23,,,,,114,0,670,3572,110.0,,,
2025-03-04 08:30:00,2025-03-04T09:30:00,DK1,,61.23,164.0,61.23,,,,,0,164,670,3572,,169.0,,
2025-03-04 08:45:00,2025-03-04T09:45:00,DK1,,61.23,42.0,61.23,,,,,0,42,670,3572,,44.0,,
2025-03-04 09:00:00,2025-03-04T10:00:00,DK1,,25.3,8.0,-1.13,,,,,0,8,849,3306,,10.0,,
2025-03-04 09:15:00,2025-03-04T10:15:00,DK1,,25.3,168.0,-1.13,,,,,0,168,849,3306,,169.0,,
2025-03-04 09:30:00,2025-03-04T10:30:00,DK1,,25.3,208.0,-1.13,,,,,0,208,849,3306,,208.0,,
2025-03-04 09:45:00,2025-03-04T10:45:00,DK1,,25.3,230.0,-1.13,,,,,0,230,849,3306,,230.0,,
2025-03-04 10:00:00,2025-03-04T11:00:00,DK1,,13.26,126.0,-1.35,,,,,0,126,879,3075,,129.0,,
2025-03-04 10:15:00,2025-03-04T11:15:00,DK1,,13.26,46.0,-1.35,,,,,0,46,879,3075,,124.0,,
2025-03-04 10:30:00,2025-03-04T11:30:00,DK1,,13.26,47.0,-1.35,,,,,0,47,879,3075,,124.0,,
2025-03-04 10:45:00,2025-03-04T11:45:00,DK1,,13.26,46.0,-1.35,,,,,0,46,879,3075,,124.0,,
2025-03-04 11:00:00,2025-03-04T12:00:00,DK1,77.0,4.0,,-6.7,,,,,77,0,1021,2611,77.0,,,
2025-03-04 11:15:00,2025-03-04T12:15:00,DK1,,4.0,145.0,-6.7,,,,,0,145,1021,2611,,145.0,,
2025-03-04 11:30:00,2025-03-04T12:30:00,DK1,16.0,4.0,,-6.7,,,,,16,0,1021,2611,18.0,130.0,,
2025-03-04 11:45:00,2025-03-04T12:45:00,DK1,47.0,4.0,,-6.7,,,,,47,0,1021,2611,50.0,130.0,,
2025-03-04 12:00:00,2025-03-04T13:00:00,DK1,,4.04,186.0,-4.63,,,,,0,186,954,2159,,78.0,,
2025-03-04 12:15:00,2025-03-04T13:15:00,DK1,,4.04,117.0,-4.63,,,,,0,117,956,2157,,46.0,,
2025-03-04 12:30:00,2025-03-04T13:30:00,DK1,,4.04,194.0,-4.63,,,,,0,194,955,2157,,46.0,,
2025-03-04 12:45:00,2025-03-04T13:45:00,DK1,,4.04,257.0,-4.63,,,,,0,257,956,2157,,52.0,,
2025-03-04 13:00:00,2025-03-04T14:00:00,DK1,,28.0,283.0,10.11,,,,,0,283,856,3210,,,,
2025-03-04 13:15:00,2025-03-04T14:15:00,DK1,53.0,28.0,,10.11,,,,,53,0,855,3211,21.0,,,
2025-03-04 13:30:00,2025-03-04T14:30:00,DK1,,28.0,17.0,10.11,,,,,0,17,855,3212,21.0,,,
2025-03-04 13:45:00,2025-03-04T14:45:00,DK1,128.0,28.0,,10.11,,,,,128,0,856,3211,24.0,,,
2025-03-04 14:00:00,2025-03-04T15:00:00,DK1,,30.07,173.0,-7.91,,,,,0,173,854,4236,,22.0,,
2025-03-04 14:15:00,2025-03-04T15:15:00,DK1,,30.07,113.0,-7.91,,,,,0,113,860,4237,,11.0,,
2025-03-04 14:30:00,2025-03-04T15:30:00,DK1,,30.07,142.0,-7.91,,,,,0,142,860,4236,,22.0,,
2025-03-04 14:45:00,2025-03-04T15:45:00,DK1,,30.07,73.0,-7.91,,,,,0,73,860,4239,,250.0,,
2025-03-04 15:00:00,2025-03-04T16:00:00,DK1,,50.0,507.0,10.06,,,,,0,507,819,4311,,61.0,,
2025-03-04 15:15:00,2025-03-04T16:15:00,DK1,,50.0,479.0,10.06,,,,,0,479,818,4313,,43.0,,
2025-03-04 15:30:00,2025-03-04T16:30:00,DK1,,50.0,313.0,10.06,,,,,0,313,818,4315,,29.0,,
2025-03-04 15:45:00,2025-03-04T16:45:00,DK1,,50.0,260.0,10.06,,,,,0,260,818,4363,,29.0,,
2025-03-04 16:00:00,2025-03-04T17:00:00,DK1,,74.91,301.0,31.5,,,,,0,301,650,4520,,160.0,,
2025-03-04 16:15:00,2025-03-04T17:15:00,DK1,,74.91,226.0,31.5,,,,,0,226,650,4522,,102.0,,
2025-03-04 16:30:00,2025-03-04T17:30:00,DK1,,74.91,261.0,31.5,,,,,0,261,650,4526,,160.0,,
2025-03-04 16:45:00,2025-03-04T17:45:00,DK1,,74.91,237.0,31.5,,,,,0,237,649,4529,,102.0,,
2025-03-04 17:00:00,2025-03-04T18:00:00,DK1,,136.47,39.0,34.0,,,,,0,39,630,4506,76.0,,,
2025-03-04 17:15:00,2025-03-04T18:15:00,DK1,,136.47,19.0,34.0,,,,,0,19,629,4513,,80.0,,
2025-03-04 17:30:00,2025-03-04T18:30:00,DK1,,136.47,9.0,34.0,,,,,0,9,630,4521,,98.0,,
2025-03-04 17:45:00,2025-03-04T18:45:00,DK1,,136.47,156.0,34.0,,,,,0,156,638,4529,,98.0,,
2025-03-04 18:00:00,2025-03-04T19:00:00,DK1,,42.31,51.0,31.5,,,,,0,51,634,4428,,94.0,,
2025-03-04 18:15:00,2025-03-04T19:15:00,DK1,,42.31,138.0,31.5,,,,,0,138,634,4471,,152.0,,7.0
2025-03-04 18:30:00,2025-03-04T19:30:00,DK1,,42.31,212.0,31.5,,,,,0,212,635,4520,,144.0,,74.0
2025-03-04 18:45:00,2025-03-04T19:45:00,DK1,,42.31,214.0,31.5,,,,,0,214,644,4529,,144.0,,68.0
2025-03-04 19:00:00,2025-03-04T20:00:00,DK1,,29.85,195.0,27.0,,,,,0,195,748,4518,,113.0,,235.0
2025-03-04 19:15:00,2025-03-04T20:15:00,DK1,,29.85,76.0,27.0,,,,,0,76,748,4478,,71.0,,165.0
2025-03-04 19:30:00,2025-03-04T20:30:00,DK1,22.0,29.85,,27.0,,,,,22,0,748,4482,,21.0,,166.0
2025-03-04 19:45:00,2025-03-04T20:45:00,DK1,,29.85,34.0,27.0,,,,,0,34,748,4483,,79.0,,166.0
2025-03-04 20:00:00,2025-03-04T21:00:00,DK1,86.0,37.0,,25.33,,,,,86,0,813,4468,,,,173.0
2025-03-04 20:15:00,2025-03-04T21:15:00,DK1,33.0,37.0,,25.33,,,,,33,0,813,4468,,,,173.0
2025-03-04 20:30:00,2025-03-04T21:30:00,DK1,82.0,37.0,,25.33,,,,,82,0,813,4468,,,,173.0
2025-03-04 20:45:00,2025-03-04T21:45:00,DK1,42.0,37.0,,25.33,,,,,42,0,813,4467,,,,173.0
2025-03-04 21:00:00,2025-03-04T22:00:00,DK1,239.0,73.21,,25.52,,,,,239,0,808,4477,6.0,,,174.0
2025-03-04 21:15:00,2025-03-04T22:15:00,DK1,217.0,73.21,,25.52,,,,,217,0,808,4473,,,,174.0
2025-03-04 21:30:00,2025-03-04T22:30:00,DK1,215.0,73.21,,25.52,,,,,215,0,808,4470,,,,174.0
2025-03-04 21:45:00,2025-03-04T22:45:00,DK1,129.0,73.21,,25.52,,,,,129,0,808,4469,54.0,,,174.0
2025-03-04 22:00:00,2025-03-04T23:00:00,DK1,180.0,121.82,,20.69,,,,,180,0,837,4474,,,,167.0
2025-03-04 22:15:00,2025-03-04T23:15:00,DK1,243.0,121.82,,20.69,,,,,243,0,837,4471,,,,167.0
2025-03-04 22:30:00,2025-03-04T23:30:00,DK1,233.0,121.82,,20.69,,,,,233,0,837,4469,,,,167.0
2025-03-04 22:45:00,2025-03-04T23:45:00,DK1,182.0,121.82,,20.69,,,,,182,0,837,4469,112.0,,,167.0
2025-03-04 23:00:00,2025-03-05T00:00:00,DK1,,23.21,135.0,-12.07,,,,,0,135,858,2388,,259.0,,167.0
2025-03-04 23:15:00,2025-03-05T00:15:00,DK1,,23.21,319.0,-12.07,,,,,0,319,858,2387,,289.0,,167.0
2025-03-04 23:30:00,2025-03-05T00:30:00,DK1,,23.21,245.0,-12.07,,,,,0,245,858,2385,,262.0,,167.0
2025-03-04 23:45:00,2025-03-05T00:45:00,DK1,,23.21,210.0,-12.07,,,,,0,210,858,2385,,171.0,,167.0
2025-03-05 00:00:00,2025-03-05T01:00:00,DK1,,22.87,452.0,-11.03,,,,,0,452,881,2338,,214.0,,63.0
2025-03-05 00:15:00,2025-03-05T01:15:00,DK1,,22.87,460.0,-11.03,,,,,0,460,881,2338,,261.0,,63.0
2025-03-05 00:30:00,2025-03-05T01:30:00,DK1,,22.87,426.0,-11.03,,,,,0,426,881,2336,,118.0,,56.0
2025-03-05 00:45:00,2025-03-05T01:45:00,DK1,,22.87,430.0,-11.03,,,,,0,430,881,2338,,228.0,,56.0
2025-03-05 01:00:00,2025-03-05T02:00:00,DK1,,21.31,503.0,-19.0,,,,,0,503,878,2272,,465.0,,
2025-03-05 01:15:00,2025-03-05T02:15:00,DK1,,21.31,470.0,-19.0,,,,,0,470,878,2271,,326.0,,
2025-03-05 01:30:00,2025-03-05T02:30:00,DK1,,21.31,448.0,-19.0,,,,,0,448,878,2271,,326.0,,
2025-03-05 01:45:00,2025-03-05T02:45:00,DK1,,21.31,574.0,-19.0,,,,,0,574,878,2271,,456.0,,
2025-03-05 02:00:00,2025-03-05T03:00:00,DK1,,18.56,458.0,-19.0,,,,,0,458,935,2170,,390.0,,
2025-03-05 02:15:00,2025-03-05T03:15:00,DK1,,18.56,375.0,-19.0,,,,,0,375,934,2170,,265.0,,
2025-03-05 02:30:00,2025-03-05T03:30:00,DK1,,18.56,184.0,-19.0,,,,,0,184,934,2170,,123.0,,
2025-03-05 02:45:00,2025-03-05T03:45:00,DK1,,18.56,278.0,-19.0,,,,,0,278,935,2169,,306.0,,
2025-03-05 03:00:00,2025-03-05T04:00:00,DK1,,19.24,349.0,-13.0,,,,,0,349,933,2234,,283.0,,
2025-03-05 03:15:00,2025-03-05T04:15:00,DK1,,19.24,269.0,-13.0,,,,,0,269,933,2236,,73.0,,
2025-03-05 03:30:00,2025-03-05T04:30:00,DK1,,19.24,188.0,-13.0,,,,,0,188,933,2236,,61.0,,
2025-03-05 03:45:00,2025-03-05T04:45:00,DK1,,19.24,189.0,-13.0,,,,,0,189,933,2237,,177.0,,
2025-03-05 04:00:00,2025-03-05T05:00:00,DK1,,17.88,280.0,-13.4,,,,,0,280,897,2472,,339.0,,
2025-03-05 04:15:00,2025-03-05T05:15:00,DK1,,17.88,380.0,-13.4,,,,,0,380,897,2472,,432.0,,
2025-03-05 04:30:00,2025-03-05T05:30:00,DK1,,17.88,229.0,-13.4,,,,,0,229,897,2473,,253.0,,
2025-03-05 04:45:00,2025-03-05T05:45:00,DK1,,17.88,156.0,-13.4,,,,,0,156,897,2474,,261.0,,
2025-03-05 05:00:00,2025-03-05T06:00:00,DK1,,31.29,375.0,-23.88,,,,,0,375,758,2687,,411.0,,
2025-03-05 05:15:00,2025-03-05T06:15:00,DK1,,31.29,342.0,-23.88,,,,,0,342,758,2687,,77.0,,
2025-03-05 05:30:00,2025-03-05T06:30:00,DK1,,31.29,446.0,-23.88,,,,,0,446,758,2689,,170.0,,
2025-03-05 05:45:00,2025-03-05T06:45:00,DK1,,31.29,401.0,-23.88,,,98.0,-23.88,0,499,754,2688,,471.0,,
2025-03-05 06:00:00,2025-03-05T07:00:00,DK1,,43.93,270.0,-23.88,,,,,0,270,746,2755,,429.0,,
2025-03-05 06:15:00,2025-03-05T07:15:00,DK1,,43.93,397.0,-23.88,,,,,0,397,746,2755,,241.0,,
2025-03-05 06:30:00,2025-03-05T07:30:00,DK1,,43.93,336.0,-23.88,,,,,0,336,740,2756,,547.0,,
2025-03-05 06:45:00,2025-03-05T07:45:00,DK1,,43.93,487.0,-23.88,,,,,0,487,740,2756,,653.0,,
2025-03-05 07:00:00,2025-03-05T08:00:00,DK1,,47.71,809.0,-19.28,,,,,0,809,758,2676,,754.0,,
2025-03-05 07:15:00,2025-03-05T08:15:00,DK1,,47.71,803.0,-19.28,,,,,0,803,758,2676,,653.0,,
2025-03-05 07:30:00,2025-03-05T08:30:00,DK1,,47.71,596.0,-19.28,,,,,0,596,758,2674,,427.0,,
2025-03-05 07:45:00,2025-03-05T08:45:00,DK1,,47.71,399.0,-19.28,,,,,0,399,758,2669,,133.0,,
2025-03-05 08:00:00,2025-03-05T09:00:00,DK1,,22.0,233.0,0.42,,,,,0,233,860,2433,,153.0,,
2025-03-05 08:15:00,2025-03-05T09:15:00,DK1,,22.0,192.0,0.42,,,,,0,192,860,2431,,112.0,,
2025-03-05 08:30:00,2025-03-05T09:30:00,DK1,,22.0,73.0,0.42,,,,,0,73,861,2431,,53.0,,
2025-03-05 08:45:00,2025-03-05T09:45:00,DK1,,22.0,68.0,0.42,,,,,0,68,861,1903,,68.0,,
2025-03-05 09:00:00,2025-03-05T10:00:00,DK1,365.0,10.0,,-19.62,,,,,365,0,1212,1361,252.0,,,
2025-03-05 09:15:00,2025-03-05T10:15:00,DK1,,10.0,91.0,-19.62,,,,,0,91,1213,1360,,158.0,,
2025-03-05 09:30:00,2025-03-05T10:30:00,DK1,95.0,10.0,,-19.62,,,,,95,0,1212,1360,56.0,,,
2025-03-05 09:45:00,2025-03-05T10:45:00,DK1,36.0,10.0,,-19.62,,,,,36,0,1212,1132,7.0,,,
2025-03-05 10:00:00,2025-03-05T11:00:00,DK1,,-0.07,36.0,-20.12,,,,,0,36,1438,889,,155.0,,
2025-03-05 10:15:00,2025-03-05T11:15:00,DK1,,-0.07,519.0,-20.12,,,,,0,519,1420,889,,331.0,,
2025-03-05 10:30:00,2025-03-05T11:30:00,DK1,51.0,-0.07,,-20.12,,,,,51,0,1458,844,,94.0,,
2025-03-05 10:45:00,2025-03-05T11:45:00,DK1,48.0,-0.07,,-20.12,,,,,48,0,1458,744,,101.0,,
2025-03-05 11:00:00,2025-03-05T12:00:00,DK1,,-4.28,71.0,-20.12,,,,,0,71,1948,420,,11.0,,
2025-03-05 11:15:00,2025-03-05T12:15:00,DK1,,-4.28,546.0,-20.12,,,,,0,546,1948,420,,93.0,,
2025-03-05 11:30:00,2025-03-05T12:30:00,DK1,,-4.28,90.0,-20.12,,,,,0,90,2217,420,,185.0,,
2025-03-05 11:45:00,2025-03-05T12:45:00,DK1,,-4.28,231.0,-20.12,,,,,0,231,2217,420,,184.0,,
2025-03-05 12:00:00,2025-03-05T13:00:00,DK1,,3.0,24.0,-20.12,,,,,0,24,2071,428,,172.0,,
2025-03-05 12:15:00,2025-03-05T13:15:00,DK1,201.0,3.0,,-20.12,,,,,201,0,1807,421,12.0,,,
2025-03-05 12:30:00,2025-03-05T13:30:00,DK1,126.0,3.0,,-20.12,,,,,126,0,1809,428,,60.0,,
2025-03-05 12:45:00,2025-03-05T13:45:00,DK1,,3.0,3.0,-20.12,,,,,0,3,1738,421,,190.0,,
2025-03-05 13:00:00,2025-03-05T14:00:00,DK1,264.0,170.96,,0.05,,,,,264,0,1185,1284,136.0,,,
2025-03-05 13:15:00,2025-03-05T14:15:00,DK1,891.0,170.96,,0.05,,,,,891,0,1187,1277,467.0,,,
2025-03-05 13:30:00,2025-03-05T14:30:00,DK1,155.0,170.96,,0.05,,,,,155,0,1187,1303,29.0,,,
2025-03-05 13:45:00,2025-03-05T14:45:00,DK1,369.0,170.96,,0.05,,,,,369,0,1187,1303,29.0,,,
2025-03-05 14:00:00,2025-03-05T15:00:00,DK1,92.0,25.0,,3.97,,,,,92,0,1196,2352,184.0,,,
2025-03-05 14:15:00,2025-03-05T15:15:00,DK1,150.0,25.0,,3.97,,,,,150,0,1196,2359,217.0,,,
2025-03-05 14:30:00,2025-03-05T15:30:00,DK1,167.0,25.0,,3.97,,,,,167,0,1196,2353,217.0,,,
2025-03-05 14:45:00,2025-03-05T15:45:00,DK1,221.0,25.0,,3.97,,,,,221,0,1196,2361,155.0,,,
2025-03-05 15:00:00,2025-03-05T16:00:00,DK1,,13.23,366.0,-2.84,,,,,0,366,916,2636,,218.0,,
2025-03-05 15:15:00,2025-03-05T16:15:00,DK1,,13.23,131.0,-2.84,,,,,0,131,918,2640,,59.0,,
2025-03-05 15:30:00,2025-03-05T16:30:00,DK1,,13.23,155.0,-2.84,,,,,0,155,918,2634,,152.0,,
2025-03-05 15:45:00,2025-03-05T16:45:00,DK1,3.0,13.23,,-2.84,,,,,3,0,918,2643,,59.0,,
2025-03-05 16:00:00,2025-03-05T17:00:00,DK1,,60.4,224.0,30.84,,,,,0,224,802,2733,,34.0,,
2025-03-05 16:15:00,2025-03-05T17:15:00,DK1,,60.4,95.0,30.84,,,,,0,95,792,2741,,23.0,,
2025-03-05 16:30:00,2025-03-05T17:30:00,DK1,5.0,60.4,,30.84,,,,,5,0,792,2729,,24.0,,
2025-03-05 16:45:00,2025-03-05T17:45:00,DK1,25.0,60.4,,30.84,,,,,25,0,766,2765,,48.0,,
2025-03-05 17:00:00,2025-03-05T18:00:00,DK1,,60.41,66.0,29.0,,,,,0,66,806,2729,,29.0,,
2025-03-05 17:15:00,2025-03-05T18:15:00,DK1,,60.41,79.0,29.0,,,,,0,79,806,2740,,28.0,,
2025-03-05 17:30:00,2025-03-05T18:30:00,DK1,,60.41,185.0,29.0,,,,,0,185,807,2729,,39.0,,
2025-03-05 17:45:00,2025-03-05T18:45:00,DK1,,60.41,206.0,29.0,,,,,0,206,807,2741,,39.0,,
2025-03-05 18:00:00,2025-03-05T19:00:00,DK1,,55.87,156.0,-1.0,,,,,0,156,800,2720,,38.0,,
2025-03-05 18:15:00,2025-03-05T19:15:00,DK1,,55.87,239.0,-1.0,,,,,0,239,800,2810,,119.0,,
2025-03-05 18:30:00,2025-03-05T19:30:00,DK1,,55.87,388.0,-1.0,,,,,0,388,800,2800,,193.0,,
2025-03-05 18:45:00,2025-03-05T19:45:00,DK1,,55.87,480.0,-1.0,,,,,0,480,800,2812,,193.0,,
2025-03-05 19:00:00,2025-03-05T20:00:00,DK1,,35.08,572.0,-1.0,,,,,0,572,832,2725,,130.0,,
2025-03-05 19:15:00,2025-03-05T20:15:00,DK1,,35.08,525.0,-1.0,,,,,0,525,832,2731,,171.0,,
2025-03-05 19:30:00,2025-03-05T20:30:00,DK1,,35.08,346.0,-1.0,,,,,0,346,832,2718,,61.0,,
2025-03-05 19:45:00,2025-03-05T20:45:00,DK1,,35.08,302.0,-1.0,,,,,0,302,832,2724,,52.0,,
2025-03-05 20:00:00,2025-03-05T21:00:00,DK1,,33.55,258.0,8.4,,,,,0,258,839,2703,,51.0,,
2025-03-05 20:15:00,2025-03-05T21:15:00,DK1,,33.55,336.0,8.4,,,,,0,336,841,2711,,55.0,,
2025-03-05 20:30:00,2025-03-05T21:30:00,DK1,,33.55,291.0,8.4,,,,,0,291,841,2700,,51.0,,
2025-03-05 20:45:00,2025-03-05T21:45:00,DK1,,33.55,371.0,8.4,,,,,0,371,841,2711,,124.0,,
2025-03-05 21:00:00,2025-03-05T22:00:00,DK1,,31.31,374.0,8.4,,,,,0,374,862,2673,,68.0,,
2025-03-05 21:15:00,2025-03-05T22:15:00,DK1,,31.31,330.0,8.4,,,,,0,330,864,2684,,63.0,,
2025-03-05 21:30:00,2025-03-05T22:30:00,DK1,,31.31,314.0,8.4,,,,,0,314,864,2673,,38.0,,
2025-03-05 21:45:00,2025-03-05T22:45:00,DK1,,31.31,355.0,8.4,,,,,0,355,864,2672,,109.0,,
2025-03-05 22:00:00,2025-03-05T23:00:00,DK1,,31.16,466.0,7.86,,,,,0,466,880,2624,,90.0,,
2025-03-05 22:15:00,2025-03-05T23:15:00,DK1,,31.16,409.0,7.86,,,,,0,409,882,2624,,105.0,,
2025-03-05 22:30:00,2025-03-05T23:30:00,DK1,,31.16,305.0,7.86,,,,,0,305,882,2624,,105.0,,
2025-03-05 22:45:00,2025-03-05T23:45:00,DK1,,31.16,318.0,7.86,,,,,0,318,882,2625,,104.0,,
2025-03-05 23:00:00,2025-03-06T00:00:00,DK1,,329.41,397.0,6.7,,,,,0,397,777,2591,,127.0,,
2025-03-05 23:15:00,2025-03-06T00:15:00,DK1,,329.41,317.0,6.7,454.0,329.41,,,454,317,786,2586,454.0,127.0,,
2025-03-05 23:30:00,2025-03-06T00:30:00,DK1,,329.41,410.0,6.7,,,,,0,410,786,2583,454.0,130.0,,
2025-03-05 23:45:00,2025-03-06T00:45:00,DK1,186.0,329.41,,6.7,,,,,186,0,786,2580,167.0,,,
2025-03-06 00:00:00,2025-03-06T01:00:00,DK1,133.0,124.21,,29.53,,,,,133,0,786,2534,113.0,,,
2025-03-06 00:15:00,2025-03-06T01:15:00,DK1,31.0,124.21,,29.53,,,,,31,0,786,2532,12.0,,,
2025-03-06 00:30:00,2025-03-06T01:30:00,DK1,124.0,124.21,,29.53,,,,,124,0,786,2531,104.0,,,
2025-03-06 00:45:00,2025-03-06T01:45:00,DK1,148.0,124.21,,29.53,,,,,148,0,786,2530,136.0,,,
2025-03-06 01:00:00,2025-03-06T02:00:00,DK1,,35.47,48.0,19.0,,,,,0,48,776,2478,,46.0,,
2025-03-06 01:15:00,2025-03-06T02:15:00,DK1,,35.47,45.0,19.0,,,,,0,45,776,2471,,46.0,,
2025-03-06 01:30:00,2025-03-06T02:30:00,DK1,,35.47,109.0,19.0,,,,,0,109,776,2462,,46.0,,
2025-03-06 01:45:00,2025-03-06T02:45:00,DK1,,35.47,235.0,19.0,,,,,0,235,776,2444,,46.0,,
2025-03-06 02:00:00,2025-03-06T03:00:00,DK1,,39.25,301.0,12.0,,,,,0,301,758,2388,,61.0,,
2025-03-06 02:15:00,2025-03-06T03:15:00,DK1,,39.25,193.0,12.0,,,,,0,193,758,2389,,51.0,,
2025-03-06 02:30:00,2025-03-06T03:30:00,DK1,,39.25,58.0,12.0,,,,,0,58,758,2392,,51.0,,
2025-03-06 02:45:00,2025-03-06T03:45:00,DK1,,39.25,84.0,12.0,,,,,0,84,758,2399,,61.0,,
2025-03-06 03:00:00,2025-03-06T04:00:00,DK1,,47.4,227.0,6.0,,,,,0,227,741,2386,,66.0,,
2025-03-06 03:15:00,2025-03-06T04:15:00,DK1,,47.4,232.0,6.0,,,,,0,232,741,2380,,66.0,,
2025-03-06 03:30:00,2025-03-06T04:30:00,DK1,,47.4,229.0,6.0,,,,,0,229,741,2379,,66.0,,
