hour_utc,hour_dk,price_area,spot_price_dkk,spot_price_eur
2024-01-01 00:00:00,2024-01-01T01:00:00,DK2,212.160004,28.459999
2024-01-01 01:00:00,2024-01-01T02:00:00,DK2,198.740005,26.66
2024-01-01 02:00:00,2024-01-01T03:00:00,DK2,182.490005,24.48
2024-01-01 03:00:00,2024-01-01T04:00:00,DK2,178.990005,24.01
2024-01-01 04:00:00,2024-01-01T05:00:00,DK2,118.379997,15.88
2024-01-01 05:00:00,2024-01-01T06:00:00,DK2,118.309998,15.87
2024-01-01 06:00:00,2024-01-01T07:00:00,DK2,164.300003,22.040001
2024-01-01 07:00:00,2024-01-01T08:00:00,DK2,189.5,25.42
2024-01-01 08:00:00,2024-01-01T09:00:00,DK2,240.119995,32.209999
2024-01-01 09:00:00,2024-01-01T10:00:00,DK2,308.179993,41.34
2024-01-01 10:00:00,2024-01-01T11:00:00,DK2,324.359985,43.509998
2024-01-01 11:00:00,2024-01-01T12:00:00,DK2,320.700012,43.02
2024-01-01 12:00:00,2024-01-01T13:00:00,DK2,330.170013,44.290001
2024-01-01 13:00:00,2024-01-01T14:00:00,DK2,344.709991,46.240002
2024-01-01 14:00:00,2024-01-01T15:00:00,DK2,377.290009,50.610001
2024-01-01 15:00:00,2024-01-01T16:00:00,DK2,443.329987,59.470001
2024-01-01 16:00:00,2024-01-01T17:00:00,DK2,484.480011,64.989998
2024-01-01 17:00:00,2024-01-01T18:00:00,DK2,460.26001,61.740002
2024-01-01 18:00:00,2024-01-01T19:00:00,DK2,410.529999,55.07
2024-01-01 19:00:00,2024-01-01T20:00:00,DK2,357.899994,48.009998
2024-01-01 20:00:00,2024-01-01T21:00:00,DK2,328.079987,44.009998
2024-01-01 21:00:00,2024-01-01T22:00:00,DK2,336.959991,45.200001
2024-01-01 22:00:00,2024-01-01T23:00:00,DK2,283.279999,38.0
2024-01-01 23:00:00,2024-01-02T00:00:00,DK2,283.279999,38.0
2024-01-02 00:00:00,2024-01-02T01:00:00,DK2,250.179993,33.560001
2024-01-02 01:00:00,2024-01-02T02:00:00,DK2,238.779999,32.029999
2024-01-02 02:00:00,2024-01-02T03:00:00,DK2,240.710007,32.290001
2024-01-02 03:00:00,2024-01-02T04:00:00,DK2,273.589996,36.700001
2024-01-02 04:00:00,2024-01-02T05:00:00,DK2,311.01001,41.720001
2024-01-02 05:00:00,2024-01-02T06:00:00,DK2,366.630005,49.18
2024-01-02 06:00:00,2024-01-02T07:00:00,DK2,437.970001,58.75
2024-01-02 07:00:00,2024-01-02T08:00:00,DK2,489.549988,65.669998
2024-01-02 08:00:00,2024-01-02T09:00:00,DK2,492.829987,66.110001
2024-01-02 09:00:00,2024-01-02T10:00:00,DK2,514.22998,68.980003
2024-01-02 10:00:00,2024-01-02T11:00:00,DK2,548.219971,73.540001
2024-01-02 11:00:00,2024-01-02T12:00:00,DK2,582.659973,78.160004
2024-01-02 12:00:00,2024-01-02T13:00:00,DK2,587.960022,78.870003
2024-01-02 13:00:00,2024-01-02T14:00:00,DK2,590.719971,79.239998
2024-01-02 14:00:00,2024-01-02T15:00:00,DK2,596.080017,79.959999
2024-01-02 15:00:00,2024-01-02T16:00:00,DK2,607.26001,81.459999
2024-01-02 16:00:00,2024-01-02T17:00:00,DK2,603.23999,80.919998
2024-01-02 17:00:00,2024-01-02T18:00:00,DK2,558.72998,74.949997
2024-01-02 18:00:00,2024-01-02T19:00:00,DK2,470.98999,63.18
2024-01-02 19:00:00,2024-01-02T20:00:00,DK2,425.73999,57.110001
2024-01-02 20:00:00,2024-01-02T21:00:00,DK2,358.130005,48.040001
2024-01-02 21:00:00,2024-01-02T22:00:00,DK2,298.190002,40.0
2024-01-02 22:00:00,2024-01-02T23:00:00,DK2,223.639999,30.0
2024-01-02 23:00:00,2024-01-03T00:00:00,DK2,149.100006,20.0
2024-01-03 00:00:00,2024-01-03T01:00:00,DK2,118.309998,15.87
2024-01-03 01:00:00,2024-01-03T02:00:00,DK2,118.389999,15.88
2024-01-03 02:00:00,2024-01-03T03:00:00,DK2,118.389999,15.88
2024-01-03 03:00:00,2024-01-03T04:00:00,DK2,118.830002,15.94
2024-01-03 04:00:00,2024-01-03T05:00:00,DK2,149.399994,20.040001
2024-01-03 05:00:00,2024-01-03T06:00:00,DK2,368.579987,49.439999
2024-01-03 06:00:00,2024-01-03T07:00:00,DK2,399.070007,53.529999
2024-01-03 07:00:00,2024-01-03T08:00:00,DK2,473.25,63.48
2024-01-03 08:00:00,2024-01-03T09:00:00,DK2,484.51001,64.989998
2024-01-03 09:00:00,2024-01-03T10:00:00,DK2,448.720001,60.189999
2024-01-03 10:00:00,2024-01-03T11:00:00,DK2,447.01001,59.959999
2024-01-03 11:00:00,2024-01-03T12:00:00,DK2,445.820007,59.799999
2024-01-03 12:00:00,2024-01-03T13:00:00,DK2,438.809998,58.860001
2024-01-03 13:00:00,2024-01-03T14:00:00,DK2,484.51001,64.989998
2024-01-03 14:00:00,2024-01-03T15:00:00,DK2,513.140015,68.830002
2024-01-03 15:00:00,2024-01-03T16:00:00,DK2,548.619995,73.589996
2024-01-03 16:00:00,2024-01-03T17:00:00,DK2,613.409973,82.279999
2024-01-03 17:00:00,2024-01-03T18:00:00,DK2,618.549988,82.970001
2024-01-03 18:00:00,2024-01-03T19:00:00,DK2,589.179993,79.029999
2024-01-03 19:00:00,2024-01-03T20:00:00,DK2,545.940002,73.230003
2024-01-03 20:00:00,2024-01-03T21:00:00,DK2,502.549988,67.410004
2024-01-03 21:00:00,2024-01-03T22:00:00,DK2,484.579987,65.0
2024-01-03 22:00:00,2024-01-03T23:00:00,DK2,433.290009,58.119999
2024-01-03 23:00:00,2024-01-04T00:00:00,DK2,437.850006,58.709999
2024-01-04 00:00:00,2024-01-04T01:00:00,DK2,399.73999,53.599998
2024-01-04 01:00:00,2024-01-04T02:00:00,DK2,406.0,54.439999
2024-01-04 02:00:00,2024-01-04T03:00:00,DK2,411.519989,55.18
2024-01-04 03:00:00,2024-01-04T04:00:00,DK2,434.420013,58.25
2024-01-04 04:00:00,2024-01-04T05:00:00,DK2,441.130005,59.150002
2024-01-04 05:00:00,2024-01-04T06:00:00,DK2,541.809998,72.650002
2024-01-04 06:00:00,2024-01-04T07:00:00,DK2,634.059998,85.019997
2024-01-04 07:00:00,2024-01-04T08:00:00,DK2,682.169983,91.470001
2024-01-04 08:00:00,2024-01-04T09:00:00,DK2,702.530029,94.199997
2024-01-04 09:00:00,2024-01-04T10:00:00,DK2,685.969971,91.980003
2024-01-04 10:00:00,2024-01-04T11:00:00,DK2,674.190002,90.400002
2024-01-04 11:00:00,2024-01-04T12:00:00,DK2,646.52002,86.690002
2024-01-04 12:00:00,2024-01-04T13:00:00,DK2,641.070007,85.959999
2024-01-04 13:00:00,2024-01-04T14:00:00,DK2,686.940002,92.110001
2024-01-04 14:00:00,2024-01-04T15:00:00,DK2,735.48999,98.620003
2024-01-04 15:00:00,2024-01-04T16:00:00,DK2,788.51001,105.730003
2024-01-04 16:00:00,2024-01-04T17:00:00,DK2,993.599976,133.229996
2024-01-04 17:00:00,2024-01-04T18:00:00,DK2,1078.77002,144.649994
2024-01-04 18:00:00,2024-01-04T19:00:00,DK2,932.22998,125.0
2024-01-04 19:00:00,2024-01-04T20:00:00,DK2,772.549988,103.589996
2024-01-04 20:00:00,2024-01-04T21:00:00,DK2,745.859985,100.010002
2024-01-04 21:00:00,2024-01-04T22:00:00,DK2,707.450012,94.860001
2024-01-04 22:00:00,2024-01-04T23:00:00,DK2,662.47998,88.830002
2024-01-04 23:00:00,2024-01-05T00:00:00,DK2,662.570007,88.830002
2024-01-05 00:00:00,2024-01-05T01:00:00,DK2,619.76001,83.089996
2024-01-05 01:00:00,2024-01-05T02:00:00,DK2,596.710022,80.0
2024-01-05 02:00:00,2024-01-05T03:00:00,DK2,597.97998,80.169998
2024-01-05 03:00:00,2024-01-05T04:00:00,DK2,615.280029,82.489998
2024-01-05 04:00:00,2024-01-05T05:00:00,DK2,657.419983,88.139999
2024-01-05 05:00:00,2024-01-05T06:00:00,DK2,818.909973,109.790001
2024-01-05 06:00:00,2024-01-05T07:00:00,DK2,1230.790039,165.009995
2024-01-05 07:00:00,2024-01-05T08:00:00,DK2,2230.280029,299.01001
2024-01-05 08:00:00,2024-01-05T09:00:00,DK2,1858.150024,249.119995
2024-01-05 09:00:00,2024-01-05T10:00:00,DK2,1908.430054,255.860001
2024-01-05 10:00:00,2024-01-05T11:00:00,DK2,1574.640015,211.110001
2024-01-05 11:00:00,2024-01-05T12:00:00,DK2,1516.23999,203.279999
2024-01-05 12:00:00,2024-01-05T13:00:00,DK2,1469.25,196.979996
2024-01-05 13:00:00,2024-01-05T14:00:00,DK2,1475.810059,197.860001
2024-01-05 14:00:00,2024-01-05T15:00:00,DK2,2237.209961,299.940002
2024-01-05 15:00:00,2024-01-05T16:00:00,DK2,3353.810059,449.640015
2024-01-05 16:00:00,2024-01-05T17:00:00,DK2,3925.22998,526.25
2024-01-05 17:00:00,2024-01-05T18:00:00,DK2,2610.22998,349.950012
2024-01-05 18:00:00,2024-01-05T19:00:00,DK2,1356.839966,181.910004
2024-01-05 19:00:00,2024-01-05T20:00:00,DK2,1115.849976,149.600006
2024-01-05 20:00:00,2024-01-05T21:00:00,DK2,841.51001,112.82
2024-01-05 21:00:00,2024-01-05T22:00:00,DK2,746.630005,100.099998
2024-01-05 22:00:00,2024-01-05T23:00:00,DK2,692.710022,92.870003
2024-01-05 23:00:00,2024-01-06T00:00:00,DK2,633.090027,84.879997
2024-01-06 00:00:00,2024-01-06T01:00:00,DK2,620.559998,83.199997
2024-01-06 01:00:00,2024-01-06T02:00:00,DK2,611.830017,82.029999
2024-01-06 02:00:00,2024-01-06T03:00:00,DK2,612.950012,82.18
2024-01-06 03:00:00,2024-01-06T04:00:00,DK2,615.559998,82.529999
2024-01-06 04:00:00,2024-01-06T05:00:00,DK2,627.5,84.129997
2024-01-06 05:00:00,2024-01-06T06:00:00,DK2,630.109985,84.480003
2024-01-06 06:00:00,2024-01-06T07:00:00,DK2,652.109985,87.43
2024-01-06 07:00:00,2024-01-06T08:00:00,DK2,677.77002,90.870003
2024-01-06 08:00:00,2024-01-06T09:00:00,DK2,708.419983,94.980003
2024-01-06 09:00:00,2024-01-06T10:00:00,DK2,748.929993,100.410004
2024-01-06 10:00:00,2024-01-06T11:00:00,DK2,773.090027,103.650002
2024-01-06 11:00:00,2024-01-06T12:00:00,DK2,763.25,102.330002
2024-01-06 12:00:00,2024-01-06T13:00:00,DK2,729.080017,97.75
2024-01-06 13:00:00,2024-01-06T14:00:00,DK2,712.380005,95.510002
2024-01-06 14:00:00,2024-01-06T15:00:00,DK2,734.679993,98.5
2024-01-06 15:00:00,2024-01-06T16:00:00,DK2,820.450012,110.0
2024-01-06 16:00:00,2024-01-06T17:00:00,DK2,882.140015,118.269997
2024-01-06 17:00:00,2024-01-06T18:00:00,DK2,797.630005,106.940002
2024-01-06 18:00:00,2024-01-06T19:00:00,DK2,762.799988,102.269997
2024-01-06 19:00:00,2024-01-06T20:00:00,DK2,708.419983,94.980003
2024-01-06 20:00:00,2024-01-06T21:00:00,DK2,675.97998,90.629997
2024-01-06 21:00:00,2024-01-06T22:00:00,DK2,666.359985,89.339996
2024-01-06 22:00:00,2024-01-06T23:00:00,DK2,617.580017,82.800003
2024-01-06 23:00:00,2024-01-07T00:00:00,DK2,642.570007,86.150002
2024-01-07 00:00:00,2024-01-07T01:00:00,DK2,615.049988,82.459999
2024-01-07 01:00:00,2024-01-07T02:00:00,DK2,590.880005,79.220001
2024-01-07 02:00:00,2024-01-07T03:00:00,DK2,578.280029,77.529999
2024-01-07 03:00:00,2024-01-07T04:00:00,DK2,573.5,76.889999
2024-01-07 04:00:00,2024-01-07T05:00:00,DK2,577.460022,77.419998
2024-01-07 05:00:00,2024-01-07T06:00:00,DK2,585.140015,78.449997
2024-01-07 06:00:00,2024-01-07T07:00:00,DK2,599.460022,80.370003
2024-01-07 07:00:00,2024-01-07T08:00:00,DK2,628.099976,84.209999
2024-01-07 08:00:00,2024-01-07T09:00:00,DK2,653.159973,87.57
2024-01-07 09:00:00,2024-01-07T10:00:00,DK2,669.419983,89.75
2024-01-07 10:00:00,2024-01-07T11:00:00,DK2,686.130005,91.989998
2024-01-07 11:00:00,2024-01-07T12:00:00,DK2,682.469971,91.5
2024-01-07 12:00:00,2024-01-07T13:00:00,DK2,652.789978,87.519997
2024-01-07 13:00:00,2024-01-07T14:00:00,DK2,650.630005,87.230003
2024-01-07 14:00:00,2024-01-07T15:00:00,DK2,676.059998,90.639999
