hour_utc,hour_dk,price_area,spot_price_eur,spot_price_dkk
2026-03-31 22:00:00,2026-04-01T00:00:00,DE,159.020004,1188.292882
2026-03-31 22:15:00,2026-04-01T00:15:00,DE,146.699997,1096.230398
2026-03-31 22:30:00,2026-04-01T00:30:00,DE,142.990005,1068.507111
2026-03-31 22:45:00,2026-04-01T00:45:00,DE,133.330002,996.321773
2026-03-31 23:00:00,2026-04-01T01:00:00,DE,137.309998,1026.062691
2026-03-31 23:15:00,2026-04-01T01:15:00,DE,129.199997,965.459898
2026-03-31 23:30:00,2026-04-01T01:30:00,DE,129.199997,965.459898
2026-03-31 23:45:00,2026-04-01T01:45:00,DE,122.239998,913.450609
2026-04-01 00:00:00,2026-04-01T02:00:00,DE,125.68,939.156368
2026-04-01 00:15:00,2026-04-01T02:15:00,DE,124.18,927.947468
2026-04-01 00:30:00,2026-04-01T02:30:00,DE,125.489998,937.736559
2026-04-01 00:45:00,2026-04-01T02:45:00,DE,126.029999,941.771771
2026-04-01 01:00:00,2026-04-01T03:00:00,DE,123.68,924.211168
2026-04-01 01:15:00,2026-04-01T03:15:00,DE,128.0,956.4928
2026-04-01 01:30:00,2026-04-01T03:30:00,DE,132.119995,987.279875
2026-04-01 01:45:00,2026-04-01T03:45:00,DE,133.910004,1000.655896
2026-04-01 02:00:00,2026-04-01T04:00:00,DE,128.279999,958.585121
2026-04-01 02:15:00,2026-04-01T04:15:00,DE,131.619995,983.543575
2026-04-01 02:30:00,2026-04-01T04:30:00,DE,138.800003,1037.196902
2026-04-01 02:45:00,2026-04-01T04:45:00,DE,145.399994,1086.515995
2026-04-01 03:00:00,2026-04-01T05:00:00,DE,134.669998,1006.335027
2026-04-01 03:15:00,2026-04-01T05:15:00,DE,143.470001,1072.093929
2026-04-01 03:30:00,2026-04-01T05:30:00,DE,150.059998,1121.338341
2026-04-01 03:45:00,2026-04-01T05:45:00,DE,168.259995,1257.339639
2026-04-01 04:00:00,2026-04-01T06:00:00,DE,155.669998,1163.259627
2026-04-01 04:15:00,2026-04-01T06:15:00,DE,177.229996,1324.368868
2026-04-01 04:30:00,2026-04-01T06:30:00,DE,190.539993,1423.829152
2026-04-01 04:45:00,2026-04-01T06:45:00,DE,199.899994,1493.772695
2026-04-01 05:00:00,2026-04-01T07:00:00,DE,235.929993,1763.010466
2026-04-01 05:15:00,2026-04-01T07:15:00,DE,239.029999,1786.175571
2026-04-01 05:30:00,2026-04-01T07:30:00,DE,221.020004,1651.594082
2026-04-01 05:45:00,2026-04-01T07:45:00,DE,211.809998,1582.771391
2026-04-01 06:00:00,2026-04-01T08:00:00,DE,239.119995,1786.848075
2026-04-01 06:15:00,2026-04-01T08:15:00,DE,214.589996,1603.545204
2026-04-01 06:30:00,2026-04-01T08:30:00,DE,184.149994,1376.079245
2026-04-01 06:45:00,2026-04-01T08:45:00,DE,162.050003,1210.934852
2026-04-01 07:00:00,2026-04-01T09:00:00,DE,209.0,1561.7734
2026-04-01 07:15:00,2026-04-01T09:15:00,DE,185.809998,1388.483791
2026-04-01 07:30:00,2026-04-01T09:30:00,DE,161.389999,1206.002907
2026-04-01 07:45:00,2026-04-01T09:45:00,DE,129.860001,970.391843
2026-04-01 08:00:00,2026-04-01T10:00:00,DE,163.369995,1220.798625
2026-04-01 08:15:00,2026-04-01T10:15:00,DE,141.740005,1059.166361
2026-04-01 08:30:00,2026-04-01T10:30:00,DE,130.509995,975.248989
2026-04-01 08:45:00,2026-04-01T10:45:00,DE,123.580002,923.463923
2026-04-01 09:00:00,2026-04-01T11:00:00,DE,138.630005,1035.926575
2026-04-01 09:15:00,2026-04-01T11:15:00,DE,130.770004,977.191932
2026-04-01 09:30:00,2026-04-01T11:30:00,DE,122.32,914.048432
2026-04-01 09:45:00,2026-04-01T11:45:00,DE,120.589996,901.120804
2026-04-01 10:00:00,2026-04-01T12:00:00,DE,130.490005,975.099611
2026-04-01 10:15:00,2026-04-01T12:15:00,DE,112.75,842.53565
2026-04-01 10:30:00,2026-04-01T12:30:00,DE,111.839996,835.735554
2026-04-01 10:45:00,2026-04-01T12:45:00,DE,105.129997,785.594416
2026-04-01 11:00:00,2026-04-01T13:00:00,DE,106.349998,794.710995
2026-04-01 11:15:00,2026-04-01T13:15:00,DE,98.559998,736.499441
2026-04-01 11:30:00,2026-04-01T13:30:00,DE,90.029999,672.758171
2026-04-01 11:45:00,2026-04-01T13:45:00,DE,80.400002,600.797055
2026-04-01 12:00:00,2026-04-01T14:00:00,DE,89.010002,665.136141
2026-04-01 12:15:00,2026-04-01T14:15:00,DE,85.330002,637.636973
2026-04-01 12:30:00,2026-04-01T14:30:00,DE,85.330002,637.636973
2026-04-01 12:45:00,2026-04-01T14:45:00,DE,85.660004,640.102946
2026-04-01 13:00:00,2026-04-01T15:00:00,DE,84.510002,631.509441
2026-04-01 13:15:00,2026-04-01T15:15:00,DE,88.43,660.802018
2026-04-01 13:30:00,2026-04-01T15:30:00,DE,96.779999,723.198221
2026-04-01 13:45:00,2026-04-01T15:45:00,DE,105.629997,789.330716
2026-04-01 14:00:00,2026-04-01T16:00:00,DE,84.940002,634.722659
2026-04-01 14:15:00,2026-04-01T16:15:00,DE,98.230003,734.03352
2026-04-01 14:30:00,2026-04-01T16:30:00,DE,108.989998,814.438659
2026-04-01 14:45:00,2026-04-01T16:45:00,DE,129.899994,970.690695
2026-04-01 15:00:00,2026-04-01T17:00:00,DE,119.93,896.188918
2026-04-01 15:15:00,2026-04-01T17:15:00,DE,119.910004,896.039496
2026-04-01 15:30:00,2026-04-01T17:30:00,DE,128.559998,960.677441
2026-04-01 15:45:00,2026-04-01T17:45:00,DE,152.080002,1136.433023
2026-04-01 16:00:00,2026-04-01T18:00:00,DE,111.099998,830.205845
2026-04-01 16:15:00,2026-04-01T18:15:00,DE,142.009995,1061.183889
2026-04-01 16:30:00,2026-04-01T18:30:00,DE,157.800003,1179.176302
2026-04-01 16:45:00,2026-04-01T18:45:00,DE,197.470001,1475.614329
2026-04-01 17:00:00,2026-04-01T19:00:00,DE,162.559998,1214.745841
2026-04-01 17:15:00,2026-04-01T19:15:00,DE,185.75,1388.03545
2026-04-01 17:30:00,2026-04-01T19:30:00,DE,200.380005,1497.359625
2026-04-01 17:45:00,2026-04-01T19:45:00,DE,205.970001,1539.131429
2026-04-01 18:00:00,2026-04-01T20:00:00,DE,197.830002,1478.304473
2026-04-01 18:15:00,2026-04-01T20:15:00,DE,190.729996,1425.248968
2026-04-01 18:30:00,2026-04-01T20:30:00,DE,180.0,1345.068
2026-04-01 18:45:00,2026-04-01T20:45:00,DE,156.210007,1167.294898
2026-04-01 19:00:00,2026-04-01T21:00:00,DE,178.679993,1335.204116
2026-04-01 19:15:00,2026-04-01T21:15:00,DE,168.580002,1259.730923
2026-04-01 19:30:00,2026-04-01T21:30:00,DE,163.929993,1224.983266
2026-04-01 19:45:00,2026-04-01T21:45:00,DE,152.100006,1136.582505
2026-04-01 20:00:00,2026-04-01T22:00:00,DE,167.639999,1252.706657
2026-04-01 20:15:00,2026-04-01T22:15:00,DE,153.869995,1149.808925
2026-04-01 20:30:00,2026-04-01T22:30:00,DE,151.350006,1130.978055
2026-04-01 20:45:00,2026-04-01T22:45:00,DE,138.429993,1034.431966
2026-04-01 21:00:00,2026-04-01T23:00:00,DE,147.520004,1102.357982
2026-04-01 21:15:00,2026-04-01T23:15:00,DE,137.850006,1030.097955
2026-04-01 21:30:00,2026-04-01T23:30:00,DE,130.580002,975.772123
2026-04-01 21:45:00,2026-04-01T23:45:00,DE,119.18,890.584468
2026-04-01 22:00:00,2026-04-02T00:00:00,DE,139.399994,1041.680395
2026-04-01 22:15:00,2026-04-02T00:15:00,DE,128.440002,959.780759
2026-04-01 22:30:00,2026-04-02T00:30:00,DE,121.550003,908.294552
2026-04-01 22:45:00,2026-04-02T00:45:00,DE,119.300003,891.481202
2026-04-01 23:00:00,2026-04-02T01:00:00,DE,125.43,937.288218
2026-04-01 23:15:00,2026-04-02T01:15:00,DE,119.360001,891.929543
2026-04-01 23:30:00,2026-04-02T01:30:00,DE,116.610001,871.379893
2026-04-01 23:45:00,2026-04-02T01:45:00,DE,114.580002,856.210523
2026-04-02 00:00:00,2026-04-02T02:00:00,DE,116.900002,873.546955
2026-04-02 00:15:00,2026-04-02T02:15:00,DE,114.440002,855.164359
2026-04-02 00:30:00,2026-04-02T02:30:00,DE,113.75,850.00825
2026-04-02 00:45:00,2026-04-02T02:45:00,DE,111.43,832.671818
2026-04-02 01:00:00,2026-04-02T03:00:00,DE,110.230003,823.70472
2026-04-02 01:15:00,2026-04-02T03:15:00,DE,107.650002,804.425405
2026-04-02 01:30:00,2026-04-02T03:30:00,DE,108.860001,813.467243
2026-04-02 01:45:00,2026-04-02T03:45:00,DE,110.0,821.986
2026-04-02 02:00:00,2026-04-02T04:00:00,DE,105.419998,787.761477
2026-04-02 02:15:00,2026-04-02T04:15:00,DE,104.970001,784.398829
2026-04-02 02:30:00,2026-04-02T04:30:00,DE,108.919998,813.915577
2026-04-02 02:45:00,2026-04-02T04:45:00,DE,110.330002,824.451973
2026-04-02 03:00:00,2026-04-02T05:00:00,DE,108.290001,809.207861
2026-04-02 03:15:00,2026-04-02T05:15:00,DE,113.169998,845.674127
2026-04-02 03:30:00,2026-04-02T05:30:00,DE,119.300003,891.481202
2026-04-02 03:45:00,2026-04-02T05:45:00,DE,136.410004,1019.337396
2026-04-02 04:00:00,2026-04-02T06:00:00,DE,131.0,978.9106
2026-04-02 04:15:00,2026-04-02T06:15:00,DE,150.039993,1121.188852
2026-04-02 04:30:00,2026-04-02T06:30:00,DE,161.610001,1207.646893
2026-04-02 04:45:00,2026-04-02T06:45:00,DE,165.559998,1237.163641
2026-04-02 05:00:00,2026-04-02T07:00:00,DE,163.619995,1222.666775
2026-04-02 05:15:00,2026-04-02T07:15:00,DE,166.679993,1245.532916
2026-04-02 05:30:00,2026-04-02T07:30:00,DE,161.520004,1206.974382
2026-04-02 05:45:00,2026-04-02T07:45:00,DE,148.210007,1107.514098
2026-04-02 06:00:00,2026-04-02T08:00:00,DE,196.929993,1471.579066
2026-04-02 06:15:00,2026-04-02T08:15:00,DE,173.460007,1296.197248
2026-04-02 06:30:00,2026-04-02T08:30:00,DE,154.050003,1151.154052
2026-04-02 06:45:00,2026-04-02T08:45:00,DE,106.190002,793.515409
2026-04-02 07:00:00,2026-04-02T09:00:00,DE,127.010002,949.094941
2026-04-02 07:15:00,2026-04-02T09:15:00,DE,117.010002,874.368941
2026-04-02 07:30:00,2026-04-02T09:30:00,DE,113.419998,847.542277
2026-04-02 07:45:00,2026-04-02T09:45:00,DE,99.669998,744.794027
2026-04-02 08:00:00,2026-04-02T10:00:00,DE,107.910004,806.368296
2026-04-02 08:15:00,2026-04-02T10:15:00,DE,98.889999,738.965407
2026-04-02 08:30:00,2026-04-02T10:30:00,DE,91.940002,687.030859
2026-04-02 08:45:00,2026-04-02T10:45:00,DE,63.91,477.573866
2026-04-02 09:00:00,2026-04-02T11:00:00,DE,88.43,660.802018
2026-04-02 09:15:00,2026-04-02T11:15:00,DE,78.75,588.46725
2026-04-02 09:30:00,2026-04-02T11:30:00,DE,71.949997,537.653548
2026-04-02 09:45:00,2026-04-02T11:45:00,DE,57.869999,432.439355
2026-04-02 10:00:00,2026-04-02T12:00:00,DE,75.010002,560.519741
2026-04-02 10:15:00,2026-04-02T12:15:00,DE,62.419998,466.439677
2026-04-02 10:30:00,2026-04-02T12:30:00,DE,55.540001,415.028211
2026-04-02 10:45:00,2026-04-02T12:45:00,DE,46.009998,343.814311
2026-04-02 11:00:00,2026-04-02T13:00:00,DE,49.810001,372.210213
2026-04-02 11:15:00,2026-04-02T13:15:00,DE,43.200001,322.816327
2026-04-02 11:30:00,2026-04-02T13:30:00,DE,42.099998,314.596445
2026-04-02 11:45:00,2026-04-02T13:45:00,DE,34.709999,259.373939
2026-04-02 12:00:00,2026-04-02T14:00:00,DE,42.619999,318.482205
2026-04-02 12:15:00,2026-04-02T14:15:00,DE,49.970001,373.405829
2026-04-02 12:30:00,2026-04-02T14:30:00,DE,54.75,409.12485
2026-04-02 12:45:00,2026-04-02T14:45:00,DE,64.099998,478.993645
2026-04-02 13:00:00,2026-04-02T15:00:00,DE,52.549999,392.685123
2026-04-02 13:15:00,2026-04-02T15:15:00,DE,72.989998,545.425059
2026-04-02 13:30:00,2026-04-02T15:30:00,DE,79.300003,592.577202
2026-04-02 13:45:00,2026-04-02T15:45:00,DE,90.239998,674.327409
2026-04-02 14:00:00,2026-04-02T16:00:00,DE,80.010002,597.882741
2026-04-02 14:15:00,2026-04-02T16:15:00,DE,93.18,696.296868
2026-04-02 14:30:00,2026-04-02T16:30:00,DE,96.82,723.497132
2026-04-02 14:45:00,2026-04-02T16:45:00,DE,101.019997,754.88203
2026-04-02 15:00:00,2026-04-02T17:00:00,DE,98.730003,737.76982
2026-04-02 15:15:00,2026-04-02T17:15:00,DE,103.150002,770.798705
2026-04-02 15:30:00,2026-04-02T17:30:00,DE,112.860001,843.357643
2026-04-02 15:45:00,2026-04-02T17:45:00,DE,120.5,900.4483
2026-04-02 16:00:00,2026-04-02T18:00:00,DE,118.400002,884.755855
2026-04-02 16:15:00,2026-04-02T18:15:00,DE,126.459999,944.984989
2026-04-02 16:30:00,2026-04-02T18:30:00,DE,139.669998,1043.698027
2026-04-02 16:45:00,2026-04-02T18:45:00,DE,153.009995,1143.382489
2026-04-02 17:00:00,2026-04-02T19:00:00,DE,142.559998,1065.293841
2026-04-02 17:15:00,2026-04-02T19:15:00,DE,155.800003,1164.231102
2026-04-02 17:30:00,2026-04-02T19:30:00,DE,168.580002,1259.730923
2026-04-02 17:45:00,2026-04-02T19:45:00,DE,180.419998,1348.206477
2026-04-02 18:00:00,2026-04-02T20:00:00,DE,172.570007,1289.546634
2026-04-02 18:15:00,2026-04-02T20:15:00,DE,160.940002,1202.640259
2026-04-02 18:30:00,2026-04-02T20:30:00,DE,157.059998,1173.646541
2026-04-02 18:45:00,2026-04-02T20:45:00,DE,147.970001,1105.720629
2026-04-02 19:00:00,2026-04-02T21:00:00,DE,162.880005,1217.137125
2026-04-02 19:15:00,2026-04-02T21:15:00,DE,150.75,1126.49445
2026-04-02 19:30:00,2026-04-02T21:30:00,DE,142.380005,1063.948825
2026-04-02 19:45:00,2026-04-02T21:45:00,DE,130.080002,972.035823
2026-04-02 20:00:00,2026-04-02T22:00:00,DE,147.529999,1102.432671
2026-04-02 20:15:00,2026-04-02T22:15:00,DE,137.960007,1030.919948
2026-04-02 20:30:00,2026-04-02T22:30:00,DE,130.070007,971.961134
2026-04-02 20:45:00,2026-04-02T22:45:00,DE,124.43,929.815618
2026-04-02 21:00:00,2026-04-02T23:00:00,DE,130.050003,971.811652
2026-04-02 21:15:00,2026-04-02T23:15:00,DE,123.779999,924.958421
2026-04-02 21:30:00,2026-04-02T23:30:00,DE,127.809998,955.072991
2026-04-02 21:45:00,2026-04-02T23:45:00,DE,114.239998,853.669809
2026-04-02 22:00:00,2026-04-03T00:00:00,DE,144.839996,1082.331354
2026-04-02 22:15:00,2026-04-03T00:15:00,DE,136.520004,1020.159382
2026-04-02 22:30:00,2026-04-03T00:30:00,DE,129.139999,965.011557
2026-04-02 22:45:00,2026-04-03T00:45:00,DE,123.900002,925.855155
2026-04-02 23:00:00,2026-04-03T01:00:00,DE,124.529999,930.562871
2026-04-02 23:15:00,2026-04-03T01:15:00,DE,124.099998,927.349645
2026-04-02 23:30:00,2026-04-03T01:30:00,DE,124.410004,929.666196
2026-04-02 23:45:00,2026-04-03T01:45:00,DE,114.900002,858.601755
2026-04-03 00:00:00,2026-04-03T02:00:00,DE,127.529999,952.980671
2026-04-03 00:15:00,2026-04-03T02:15:00,DE,120.0,896.712
2026-04-03 00:30:00,2026-04-03T02:30:00,DE,114.760002,857.555591
2026-04-03 00:45:00,2026-04-03T02:45:00,DE,115.769997,865.10288
2026-04-03 01:00:00,2026-04-03T03:00:00,DE,119.279999,891.331721
2026-04-03 01:15:00,2026-04-03T03:15:00,DE,117.160004,875.489846
2026-04-03 01:30:00,2026-04-03T03:30:00,DE,115.5,863.0853
2026-04-03 01:45:00,2026-04-03T03:45:00,DE,118.730003,887.22182
2026-04-03 02:00:00,2026-04-03T04:00:00,DE,120.589996,901.120804
2026-04-03 02:15:00,2026-04-03T04:15:00,DE,121.050003,904.558252
2026-04-03 02:30:00,2026-04-03T04:30:00,DE,120.169998,897.982327
2026-04-03 02:45:00,2026-04-03T04:45:00,DE,118.919998,888.641577
2026-04-03 03:00:00,2026-04-03T05:00:00,DE,121.050003,904.558252
2026-04-03 03:15:00,2026-04-03T05:15:00,DE,123.440002,922.417759
2026-04-03 03:30:00,2026-04-03T05:30:00,DE,121.099998,904.931845
2026-04-03 03:45:00,2026-04-03T05:45:00,DE,128.020004,956.642282
2026-04-03 04:00:00,2026-04-03T06:00:00,DE,121.019997,904.33403
2026-04-03 04:15:00,2026-04-03T06:15:00,DE,132.339996,988.923854
2026-04-03 04:30:00,2026-04-03T06:30:00,DE,139.949997,1045.790348
2026-04-03 04:45:00,2026-04-03T06:45:00,DE,139.190002,1040.111209
2026-04-03 05:00:00,2026-04-03T07:00:00,DE,139.160004,1039.887046
2026-04-03 05:15:00,2026-04-03T07:15:00,DE,138.839996,1037.495754
2026-04-03 05:30:00,2026-04-03T07:30:00,DE,135.649994,1013.658145
2026-04-03 05:45:00,2026-04-03T07:45:00,DE,129.800003,969.943502
2026-04-03 06:00:00,2026-04-03T08:00:00,DE,156.580002,1170.059723
2026-04-03 06:15:00,2026-04-03T08:15:00,DE,135.589996,1013.209804
2026-04-03 06:30:00,2026-04-03T08:30:00,DE,128.149994,957.613645
2026-04-03 06:45:00,2026-04-03T08:45:00,DE,103.849998,776.029495
2026-04-03 07:00:00,2026-04-03T09:00:00,DE,143.139999,1069.627957
2026-04-03 07:15:00,2026-04-03T09:15:00,DE,121.589996,908.593404
2026-04-03 07:30:00,2026-04-03T09:30:00,DE,103.660004,774.609746
2026-04-03 07:45:00,2026-04-03T09:45:00,DE,84.330002,630.164373
2026-04-03 08:00:00,2026-04-03T10:00:00,DE,126.779999,947.376221
2026-04-03 08:15:00,2026-04-03T10:15:00,DE,95.779999,715.725621
2026-04-03 08:30:00,2026-04-03T10:30:00,DE,64.660004,483.178346
2026-04-03 08:45:00,2026-04-03T10:45:00,DE,55.119999,411.889705
2026-04-03 09:00:00,2026-04-03T11:00:00,DE,72.0,538.0272
2026-04-03 09:15:00,2026-04-03T11:15:00,DE,60.0,448.356
2026-04-03 09:30:00,2026-04-03T11:30:00,DE,49.07,366.680482
2026-04-03 09:45:00,2026-04-03T11:45:00,DE,30.76,229.857176
2026-04-03 10:00:00,2026-04-03T12:00:00,DE,48.59,363.093634
2026-04-03 10:15:00,2026-04-03T12:15:00,DE,31.059999,232.098949
2026-04-03 10:30:00,2026-04-03T12:30:00,DE,19.790001,147.882761
2026-04-03 10:45:00,2026-04-03T12:45:00,DE,8.6,64.26436
2026-04-03 11:00:00,2026-04-03T13:00:00,DE,19.08,142.577208
2026-04-03 11:15:00,2026-04-03T13:15:00,DE,11.64,86.981064
2026-04-03 11:30:00,2026-04-03T13:30:00,DE,7.7,57.53902
2026-04-03 11:45:00,2026-04-03T13:45:00,DE,1.36,10.162736
2026-04-03 12:00:00,2026-04-03T14:00:00,DE,4.5,33.6267
2026-04-03 12:15:00,2026-04-03T14:15:00,DE,1.91,14.272666
2026-04-03 12:30:00,2026-04-03T14:30:00,DE,0.1,0.74726
2026-04-03 12:45:00,2026-04-03T14:45:00,DE,0.1,0.74726
2026-04-03 13:00:00,2026-04-03T15:00:00,DE,0.0,0.0
2026-04-03 13:15:00,2026-04-03T15:15:00,DE,0.1,0.74726
2026-04-03 13:30:00,2026-04-03T15:30:00,DE,3.0,22.4178
2026-04-03 13:45:00,2026-04-03T15:45:00,DE,9.1,68.00066
2026-04-03 14:00:00,2026-04-03T16:00:00,DE,2.62,19.578212
2026-04-03 14:15:00,2026-04-03T16:15:00,DE,11.81,88.251406
2026-04-03 14:30:00,2026-04-03T16:30:00,DE,32.639999,243.905657
2026-04-03 14:45:00,2026-04-03T16:45:00,DE,48.700001,363.915627
2026-04-03 15:00:00,2026-04-03T17:00:00,DE,43.349998,323.937195
2026-04-03 15:15:00,2026-04-03T17:15:00,DE,62.509998,467.112211
2026-04-03 15:30:00,2026-04-03T17:30:00,DE,73.989998,552.897659
2026-04-03 15:45:00,2026-04-03T17:45:00,DE,87.339996,652.656854
2026-04-03 16:00:00,2026-04-03T18:00:00,DE,77.029999,575.614371
2026-04-03 16:15:00,2026-04-03T18:15:00,DE,86.169998,643.913927
2026-04-03 16:30:00,2026-04-03T18:30:00,DE,93.290001,697.118861
2026-04-03 16:45:00,2026-04-03T18:45:00,DE,99.400002,742.776455
2026-04-03 17:00:00,2026-04-03T19:00:00,DE,96.849998,723.721295
2026-04-03 17:15:00,2026-04-03T19:15:00,DE,98.879997,738.890666
2026-04-03 17:30:00,2026-04-03T19:30:00,DE,101.610001,759.290893
2026-04-03 17:45:00,2026-04-03T19:45:00,DE,100.220001,748.903979
2026-04-03 18:00:00,2026-04-03T20:00:00,DE,103.639999,774.460257
2026-04-03 18:15:00,2026-04-03T20:15:00,DE,101.080002,755.330423
2026-04-03 18:30:00,2026-04-03T20:30:00,DE,94.07,702.947482
2026-04-03 18:45:00,2026-04-03T20:45:00,DE,86.559998,646.828241
2026-04-03 19:00:00,2026-04-03T21:00:00,DE,94.010002,702.499141
2026-04-03 19:15:00,2026-04-03T21:15:00,DE,87.760002,655.795391
2026-04-03 19:30:00,2026-04-03T21:30:00,DE,79.059998,590.783741
2026-04-03 19:45:00,2026-04-03T21:45:00,DE,75.980003,567.76817
2026-04-03 20:00:00,2026-04-03T22:00:00,DE,89.349998,667.676795
2026-04-03 20:15:00,2026-04-03T22:15:00,DE,80.050003,598.181652
2026-04-03 20:30:00,2026-04-03T22:30:00,DE,79.980003,597.65857
2026-04-03 20:45:00,2026-04-03T22:45:00,DE,75.739998,565.974709
2026-04-03 21:00:00,2026-04-03T23:00:00,DE,78.190002,584.282609
2026-04-03 21:15:00,2026-04-03T23:15:00,DE,63.139999,471.819957
2026-04-03 21:30:00,2026-04-03T23:30:00,DE,50.490002,377.291589
2026-04-03 21:45:00,2026-04-03T23:45:00,DE,50.529999,377.590471
2026-04-03 22:00:00,2026-04-04T00:00:00,DE,12.44,92.959144
2026-04-03 22:15:00,2026-04-04T00:15:00,DE,17.35,129.64961
2026-04-03 22:30:00,2026-04-04T00:30:00,DE,4.76,35.569576
2026-04-03 22:45:00,2026-04-04T00:45:00,DE,4.36,32.580536
2026-04-03 23:00:00,2026-04-04T01:00:00,DE,14.23,106.335098
2026-04-03 23:15:00,2026-04-04T01:15:00,DE,10.08,75.323808
2026-04-03 23:30:00,2026-04-04T01:30:00,DE,9.26,69.196276
2026-04-03 23:45:00,2026-04-04T01:45:00,DE,2.25,16.81335
2026-04-04 00:00:00,2026-04-04T02:00:00,DE,10.73,80.180998
2026-04-04 00:15:00,2026-04-04T02:15:00,DE,7.09,52.980734
2026-04-04 00:30:00,2026-04-04T02:30:00,DE,3.81,28.470606
2026-04-04 00:45:00,2026-04-04T02:45:00,DE,4.1,30.63766
2026-04-04 01:00:00,2026-04-04T03:00:00,DE,0.38,2.839588
2026-04-04 01:15:00,2026-04-04T03:15:00,DE,2.97,22.193622
2026-04-04 01:30:00,2026-04-04T03:30:00,DE,2.04,15.244104
2026-04-04 01:45:00,2026-04-04T03:45:00,DE,2.56,19.129856
2026-04-04 02:00:00,2026-04-04T04:00:00,DE,4.43,33.103618
2026-04-04 02:15:00,2026-04-04T04:15:00,DE,3.39,25.332114
2026-04-04 02:30:00,2026-04-04T04:30:00,DE,9.29,69.420454
2026-04-04 02:45:00,2026-04-04T04:45:00,DE,8.5,63.5171
2026-04-04 03:00:00,2026-04-04T05:00:00,DE,13.39,100.058114
2026-04-04 03:15:00,2026-04-04T05:15:00,DE,8.95,66.87977
2026-04-04 03:30:00,2026-04-04T05:30:00,DE,10.1,75.47326
2026-04-04 03:45:00,2026-04-04T05:45:00,DE,14.5,108.3527
2026-04-04 04:00:00,2026-04-04T06:00:00,DE,7.77,58.062102
2026-04-04 04:15:00,2026-04-04T06:15:00,DE,9.91,74.053466
2026-04-04 04:30:00,2026-04-04T06:30:00,DE,15.03,112.313178
2026-04-04 04:45:00,2026-04-04T06:45:00,DE,20.74,154.981724
2026-04-04 05:00:00,2026-04-04T07:00:00,DE,19.9,148.70474
2026-04-04 05:15:00,2026-04-04T07:15:00,DE,18.370001,137.271669
2026-04-04 05:30:00,2026-04-04T07:30:00,DE,23.459999,175.307189
2026-04-04 05:45:00,2026-04-04T07:45:00,DE,15.34,114.629684
2026-04-04 06:00:00,2026-04-04T08:00:00,DE,21.879999,163.500481
2026-04-04 06:15:00,2026-04-04T08:15:00,DE,19.969999,149.227815
2026-04-04 06:30:00,2026-04-04T08:30:00,DE,16.030001,119.785785
2026-04-04 06:45:00,2026-04-04T08:45:00,DE,8.9,66.50614
2026-04-04 07:00:00,2026-04-04T09:00:00,DE,12.98,96.994348
2026-04-04 07:15:00,2026-04-04T09:15:00,DE,6.45,48.19827
2026-04-04 07:30:00,2026-04-04T09:30:00,DE,4.51,33.701426
2026-04-04 07:45:00,2026-04-04T09:45:00,DE,2.46,18.382596
2026-04-04 08:00:00,2026-04-04T10:00:00,DE,3.94,29.442044
2026-04-04 08:15:00,2026-04-04T10:15:00,DE,2.0,14.9452
2026-04-04 08:30:00,2026-04-04T10:30:00,DE,1.3,9.71438
2026-04-04 08:45:00,2026-04-04T10:45:00,DE,0.0,0.0
2026-04-04 09:00:00,2026-04-04T11:00:00,DE,0.0,0.0
2026-04-04 09:15:00,2026-04-04T11:15:00,DE,-0.01,-0.074726
2026-04-04 09:30:00,2026-04-04T11:30:00,DE,-0.01,-0.074726
2026-04-04 09:45:00,2026-04-04T11:45:00,DE,-0.02,-0.149452
2026-04-04 10:00:00,2026-04-04T12:00:00,DE,-0.06,-0.448356
2026-04-04 10:15:00,2026-04-04T12:15:00,DE,-0.62,-4.633012
2026-04-04 10:30:00,2026-04-04T12:30:00,DE,-0.26,-1.942876
2026-04-04 10:45:00,2026-04-04T12:45:00,DE,-0.05,-0.37363
2026-04-04 11:00:00,2026-04-04T13:00:00,DE,-0.04,-0.298904
2026-04-04 11:15:00,2026-04-04T13:15:00,DE,-0.04,-0.298904
2026-04-04 11:30:00,2026-04-04T13:30:00,DE,-0.03,-0.224178
2026-04-04 11:45:00,2026-04-04T13:45:00,DE,-0.03,-0.224178
2026-04-04 12:00:00,2026-04-04T14:00:00,DE,-0.03,-0.224178
2026-04-04 12:15:00,2026-04-04T14:15:00,DE,-0.02,-0.149452
2026-04-04 12:30:00,2026-04-04T14:30:00,DE,-0.01,-0.074726
2026-04-04 12:45:00,2026-04-04T14:45:00,DE,-0.01,-0.074726
2026-04-04 13:00:00,2026-04-04T15:00:00,DE,-0.01,-0.074726
2026-04-04 13:15:00,2026-04-04T15:15:00,DE,0.0,0.0
2026-04-04 13:30:00,2026-04-04T15:30:00,DE,0.0,0.0
2026-04-04 13:45:00,2026-04-04T15:45:00,DE,0.11,0.821986
2026-04-04 14:00:00,2026-04-04T16:00:00,DE,0.0,0.0
2026-04-04 14:15:00,2026-04-04T16:15:00,DE,2.74,20.474924
2026-04-04 14:30:00,2026-04-04T16:30:00,DE,6.63,49.543338
2026-04-04 14:45:00,2026-04-04T16:45:00,DE,33.389999,249.510107
2026-04-04 15:00:00,2026-04-04T17:00:00,DE,13.39,100.058114
2026-04-04 15:15:00,2026-04-04T17:15:00,DE,47.950001,358.311177
