hour_utc,hour_dk,price_area,spot_price_dkk,spot_price_eur
2024-01-01 00:00:00,2024-01-01T01:00:00,NO2,365.130005,48.98
2024-01-01 01:00:00,2024-01-01T02:00:00,NO2,204.630005,27.450001
2024-01-01 02:00:00,2024-01-01T03:00:00,NO2,182.490005,24.48
2024-01-01 03:00:00,2024-01-01T04:00:00,NO2,178.990005,24.01
2024-01-01 04:00:00,2024-01-01T05:00:00,NO2,158.259995,21.23
2024-01-01 05:00:00,2024-01-01T06:00:00,NO2,168.630005,22.620001
2024-01-01 06:00:00,2024-01-01T07:00:00,NO2,186.669998,25.040001
2024-01-01 07:00:00,2024-01-01T08:00:00,NO2,195.610001,26.24
2024-01-01 08:00:00,2024-01-01T09:00:00,NO2,240.119995,32.209999
2024-01-01 09:00:00,2024-01-01T10:00:00,NO2,355.670013,47.709999
2024-01-01 10:00:00,2024-01-01T11:00:00,NO2,391.450012,52.509998
2024-01-01 11:00:00,2024-01-01T12:00:00,NO2,421.720001,56.57
2024-01-01 12:00:00,2024-01-01T13:00:00,NO2,445.940002,59.82
2024-01-01 13:00:00,2024-01-01T14:00:00,NO2,462.640015,62.060001
2024-01-01 14:00:00,2024-01-01T15:00:00,NO2,466.070007,62.52
2024-01-01 15:00:00,2024-01-01T16:00:00,NO2,471.070007,63.189999
2024-01-01 16:00:00,2024-01-01T17:00:00,NO2,484.480011,64.989998
2024-01-01 17:00:00,2024-01-01T18:00:00,NO2,473.970001,63.580002
2024-01-01 18:00:00,2024-01-01T19:00:00,NO2,470.399994,63.099998
2024-01-01 19:00:00,2024-01-01T20:00:00,NO2,463.309998,62.150002
2024-01-01 20:00:00,2024-01-01T21:00:00,NO2,434.390015,58.27
2024-01-01 21:00:00,2024-01-01T22:00:00,NO2,391.970001,52.580002
2024-01-01 22:00:00,2024-01-01T23:00:00,NO2,328.230011,44.029999
2024-01-01 23:00:00,2024-01-02T00:00:00,NO2,283.279999,38.0
