hour_utc,hour_dk,price_area,spot_price_dkk,spot_price_eur
2024-01-01 00:00:00,2024-01-01T01:00:00,SE3,212.160004,28.459999
2024-01-01 01:00:00,2024-01-01T02:00:00,SE3,198.740005,26.66
2024-01-01 02:00:00,2024-01-01T03:00:00,SE3,182.490005,24.48
2024-01-01 03:00:00,2024-01-01T04:00:00,SE3,178.990005,24.01
2024-01-01 04:00:00,2024-01-01T05:00:00,SE3,158.259995,21.23
2024-01-01 05:00:00,2024-01-01T06:00:00,SE3,168.630005,22.620001
2024-01-01 06:00:00,2024-01-01T07:00:00,SE3,186.669998,25.040001
2024-01-01 07:00:00,2024-01-01T08:00:00,SE3,195.610001,26.24
2024-01-01 08:00:00,2024-01-01T09:00:00,SE3,240.119995,32.209999
2024-01-01 09:00:00,2024-01-01T10:00:00,SE3,308.179993,41.34
2024-01-01 10:00:00,2024-01-01T11:00:00,SE3,324.359985,43.509998
2024-01-01 11:00:00,2024-01-01T12:00:00,SE3,320.700012,43.02
2024-01-01 12:00:00,2024-01-01T13:00:00,SE3,330.170013,44.290001
2024-01-01 13:00:00,2024-01-01T14:00:00,SE3,344.709991,46.240002
2024-01-01 14:00:00,2024-01-01T15:00:00,SE3,377.290009,50.610001
2024-01-01 15:00:00,2024-01-01T16:00:00,SE3,443.329987,59.470001
2024-01-01 16:00:00,2024-01-01T17:00:00,SE3,484.480011,64.989998
2024-01-01 17:00:00,2024-01-01T18:00:00,SE3,460.26001,61.740002
2024-01-01 18:00:00,2024-01-01T19:00:00,SE3,410.529999,55.07
2024-01-01 19:00:00,2024-01-01T20:00:00,SE3,357.899994,48.009998
2024-01-01 20:00:00,2024-01-01T21:00:00,SE3,328.079987,44.009998
2024-01-01 21:00:00,2024-01-01T22:00:00,SE3,336.959991,45.200001
2024-01-01 22:00:00,2024-01-01T23:00:00,SE3,283.279999,38.0
2024-01-01 23:00:00,2024-01-02T00:00:00,SE3,283.279999,38.0
2024-01-02 00:00:00,2024-01-02T01:00:00,SE3,250.179993,33.560001
2024-01-02 01:00:00,2024-01-02T02:00:00,SE3,238.779999,32.029999
2024-01-02 02:00:00,2024-01-02T03:00:00,SE3,240.710007,32.290001
2024-01-02 03:00:00,2024-01-02T04:00:00,SE3,273.589996,36.700001
2024-01-02 04:00:00,2024-01-02T05:00:00,SE3,311.01001,41.720001
2024-01-02 05:00:00,2024-01-02T06:00:00,SE3,366.630005,49.18
2024-01-02 06:00:00,2024-01-02T07:00:00,SE3,437.970001,58.75
2024-01-02 07:00:00,2024-01-02T08:00:00,SE3,489.549988,65.669998
2024-01-02 08:00:00,2024-01-02T09:00:00,SE3,492.829987,66.110001
2024-01-02 09:00:00,2024-01-02T10:00:00,SE3,514.22998,68.980003
2024-01-02 10:00:00,2024-01-02T11:00:00,SE3,548.219971,73.540001
2024-01-02 11:00:00,2024-01-02T12:00:00,SE3,582.659973,78.160004
2024-01-02 12:00:00,2024-01-02T13:00:00,SE3,587.960022,78.870003
2024-01-02 13:00:00,2024-01-02T14:00:00,SE3,590.719971,79.239998
2024-01-02 14:00:00,2024-01-02T15:00:00,SE3,596.080017,79.959999
2024-01-02 15:00:00,2024-01-02T16:00:00,SE3,607.26001,81.459999
2024-01-02 16:00:00,2024-01-02T17:00:00,SE3,603.23999,80.919998
2024-01-02 17:00:00,2024-01-02T18:00:00,SE3,558.72998,74.949997
2024-01-02 18:00:00,2024-01-02T19:00:00,SE3,470.98999,63.18
2024-01-02 19:00:00,2024-01-02T20:00:00,SE3,425.73999,57.110001
2024-01-02 20:00:00,2024-01-02T21:00:00,SE3,358.130005,48.040001
2024-01-02 21:00:00,2024-01-02T22:00:00,SE3,305.570007,40.990002
2024-01-02 22:00:00,2024-01-02T23:00:00,SE3,285.890015,38.349998
2024-01-02 23:00:00,2024-01-03T00:00:00,SE3,304.170013,40.799999
2024-01-03 00:00:00,2024-01-03T01:00:00,SE3,292.320007,39.209999
2024-01-03 01:00:00,2024-01-03T02:00:00,SE3,278.519989,37.360001
2024-01-03 02:00:00,2024-01-03T03:00:00,SE3,269.649994,36.169998
2024-01-03 03:00:00,2024-01-03T04:00:00,SE3,284.859985,38.209999
2024-01-03 04:00:00,2024-01-03T05:00:00,SE3,317.440002,42.580002
2024-01-03 05:00:00,2024-01-03T06:00:00,SE3,368.579987,49.439999
2024-01-03 06:00:00,2024-01-03T07:00:00,SE3,399.070007,53.529999
2024-01-03 07:00:00,2024-01-03T08:00:00,SE3,473.25,63.48
