TimeUTC,TimeDK,PriceArea,UpDemandMW,UpProcuredMW,UpPriceEUR,UpPriceDKK,DownDemandMW,DownProcuredMW,DownPriceEUR,DownPriceDKK
2025-01-06 06:00:00,2025-01-06T07:00:00,DK1,,100.0,13.4,99.95194,,100.0,2.15,16.037065
2025-01-06 07:00:00,2025-01-06T08:00:00,DK1,,100.0,24.0,179.0184,,100.0,2.55,19.020705
2025-01-06 08:00:00,2025-01-06T09:00:00,DK1,,100.0,13.4,99.95194,,100.0,2.41,17.976431
2025-01-06 09:00:00,2025-01-06T10:00:00,DK1,,100.0,13.4,99.95194,,100.0,2.41,17.976431
2025-01-06 10:00:00,2025-01-06T11:00:00,DK1,,100.0,13.4,99.95194,,100.0,2.41,17.976431
2025-01-06 11:00:00,2025-01-06T12:00:00,DK1,,100.0,13.4,99.95194,,100.0,2.28,17.006748
2025-01-06 12:00:00,2025-01-06T13:00:00,DK1,,100.0,13.4,99.95194,,100.0,2.41,17.976431
2025-01-06 13:00:00,2025-01-06T14:00:00,DK1,,100.0,13.4,99.95194,,100.0,2.15,16.037065
2025-01-06 14:00:00,2025-01-06T15:00:00,DK1,,100.0,13.4,99.95194,,100.0,2.15,16.037065
2025-01-06 15:00:00,2025-01-06T16:00:00,DK1,,100.0,13.4,99.95194,,100.0,2.15,16.037065
2025-01-06 16:00:00,2025-01-06T17:00:00,DK1,,100.0,13.4,99.95194,,100.0,2.28,17.006748
2025-01-06 17:00:00,2025-01-06T18:00:00,DK1,,100.0,13.4,99.95194,,100.0,2.41,17.976431
2025-01-06 18:00:00,2025-01-06T19:00:00,DK1,,100.0,13.4,99.95194,,100.0,2.15,16.037065
2025-01-06 19:00:00,2025-01-06T20:00:00,DK1,,100.0,13.4,99.95194,,100.0,2.55,19.020705
2025-01-06 20:00:00,2025-01-06T21:00:00,DK1,,100.0,13.4,99.95194,,100.0,2.15,16.037065
2025-01-06 21:00:00,2025-01-06T22:00:00,DK1,,100.0,12.73,94.954343,,100.0,2.41,17.976431
2025-01-06 22:00:00,2025-01-06T23:00:00,DK1,,100.0,13.4,99.95194,,100.0,2.55,19.020705
2025-01-06 23:00:00,2025-01-07T00:00:00,DK1,,100.0,4.69,34.983648,,100.0,2.68,19.990656
2025-01-07 00:00:00,2025-01-07T01:00:00,DK1,,100.0,4.69,34.983648,,100.0,2.28,17.006976
2025-01-07 01:00:00,2025-01-07T02:00:00,DK1,,100.0,4.69,34.983648,,100.0,2.68,19.990656
2025-01-07 02:00:00,2025-01-07T03:00:00,DK1,,100.0,4.69,34.983648,,100.0,2.41,17.976672
2025-01-07 03:00:00,2025-01-07T04:00:00,DK1,,100.0,4.69,34.983648,,100.0,2.41,17.976672
2025-01-07 04:00:00,2025-01-07T05:00:00,DK1,,100.0,4.69,34.983648,,100.0,2.41,17.976672
2025-01-07 05:00:00,2025-01-07T06:00:00,DK1,,100.0,8.72,65.044224,,100.0,2.41,17.976672
2025-01-07 06:00:00,2025-01-07T07:00:00,DK1,,100.0,8.72,65.044224,,100.0,2.41,17.976672
2025-01-07 07:00:00,2025-01-07T08:00:00,DK1,,100.0,8.72,65.044224,,100.0,2.68,19.990656
2025-01-07 08:00:00,2025-01-07T09:00:00,DK1,,100.0,8.72,65.044224,,100.0,2.14,15.962688
2025-01-07 09:00:00,2025-01-07T10:00:00,DK1,,100.0,8.72,65.044224,,100.0,2.41,17.976672
2025-01-07 10:00:00,2025-01-07T11:00:00,DK1,,100.0,13.4,99.95328,,100.0,2.14,15.962688
2025-01-07 11:00:00,2025-01-07T12:00:00,DK1,,100.0,13.4,99.95328,,100.0,2.28,17.006976
2025-01-07 12:00:00,2025-01-07T13:00:00,DK1,,100.0,13.4,99.95328,,100.0,2.28,17.006976
2025-01-07 13:00:00,2025-01-07T14:00:00,DK1,,100.0,13.4,99.95328,,100.0,2.28,17.006976
2025-01-07 14:00:00,2025-01-07T15:00:00,DK1,,100.0,13.4,99.95328,,100.0,2.28,17.006976
2025-01-07 15:00:00,2025-01-07T16:00:00,DK1,,100.0,13.4,99.95328,,100.0,2.41,17.976672
2025-01-07 16:00:00,2025-01-07T17:00:00,DK1,,100.0,13.4,99.95328,,100.0,2.28,17.006976
2025-01-07 17:00:00,2025-01-07T18:00:00,DK1,,100.0,13.4,99.95328,,100.0,2.28,17.006976
2025-01-07 18:00:00,2025-01-07T19:00:00,DK1,,100.0,13.4,99.95328,,100.0,2.28,17.006976
2025-01-07 19:00:00,2025-01-07T20:00:00,DK1,,100.0,12.07,90.032544,,100.0,2.55,19.02096
2025-01-07 20:00:00,2025-01-07T21:00:00,DK1,,100.0,12.07,90.032544,,100.0,2.55,19.02096
2025-01-07 21:00:00,2025-01-07T22:00:00,DK1,,100.0,4.69,34.983648,,100.0,2.28,17.006976
2025-01-07 22:00:00,2025-01-07T23:00:00,DK1,,100.0,4.69,34.983648,,100.0,2.55,19.02096
2025-01-07 23:00:00,2025-01-08T00:00:00,DK1,,100.0,4.69,34.991152,,100.0,2.41,17.980528
2025-01-08 00:00:00,2025-01-08T01:00:00,DK1,,100.0,4.69,34.991152,,100.0,2.41,17.980528
2025-01-08 01:00:00,2025-01-08T02:00:00,DK1,,100.0,4.69,34.991152,,100.0,2.28,17.010624
2025-01-08 02:00:00,2025-01-08T03:00:00,DK1,,100.0,4.69,34.991152,,100.0,2.15,16.04072
2025-01-08 03:00:00,2025-01-08T04:00:00,DK1,,100.0,2.55,19.02504,,100.0,2.28,17.010624
2025-01-08 04:00:00,2025-01-08T05:00:00,DK1,,100.0,4.69,34.991152,,100.0,2.15,16.04072
2025-01-08 05:00:00,2025-01-08T06:00:00,DK1,,100.0,13.41,100.049328,,100.0,2.15,16.04072
2025-01-08 06:00:00,2025-01-08T07:00:00,DK1,,100.0,13.41,100.049328,,100.0,2.41,17.980528
2025-01-08 07:00:00,2025-01-08T08:00:00,DK1,,100.0,13.41,100.049328,,100.0,2.28,17.010624
2025-01-08 08:00:00,2025-01-08T09:00:00,DK1,,100.0,13.41,100.049328,,100.0,2.41,17.980528
2025-01-08 09:00:00,2025-01-08T10:00:00,DK1,,100.0,13.41,100.049328,,100.0,2.55,19.02504
2025-01-08 10:00:00,2025-01-08T11:00:00,DK1,,100.0,13.41,100.049328,,100.0,2.15,16.04072
2025-01-08 11:00:00,2025-01-08T12:00:00,DK1,,100.0,21.32,159.064256,,100.0,2.28,17.010624
2025-01-08 12:00:00,2025-01-08T13:00:00,DK1,,100.0,21.32,159.064256,,100.0,2.28,17.010624
2025-01-08 13:00:00,2025-01-08T14:00:00,DK1,,100.0,21.32,159.064256,,100.0,2.15,16.04072
2025-01-08 14:00:00,2025-01-08T15:00:00,DK1,,100.0,21.32,159.064256,,100.0,2.15,16.04072
2025-01-08 15:00:00,2025-01-08T16:00:00,DK1,,100.0,21.32,159.064256,,100.0,2.28,17.010624
2025-01-08 16:00:00,2025-01-08T17:00:00,DK1,,100.0,13.41,100.049328,,100.0,2.28,17.010624
2025-01-08 17:00:00,2025-01-08T18:00:00,DK1,,100.0,13.41,100.049328,,100.0,2.15,16.04072
2025-01-08 18:00:00,2025-01-08T19:00:00,DK1,,100.0,13.41,100.049328,,100.0,2.41,17.980528
2025-01-08 19:00:00,2025-01-08T20:00:00,DK1,,100.0,13.41,100.049328,,100.0,2.15,16.04072
2025-01-08 20:00:00,2025-01-08T21:00:00,DK1,,100.0,13.41,100.049328,,100.0,2.55,19.02504
2025-01-08 21:00:00,2025-01-08T22:00:00,DK1,,100.0,13.41,100.049328,,100.0,2.41,17.980528
2025-01-08 22:00:00,2025-01-08T23:00:00,DK1,,100.0,14.11,105.271888,,100.0,2.28,17.010624
2025-01-08 23:00:00,2025-01-09T00:00:00,DK1,,100.0,13.41,100.050669,,100.0,1.74,12.981966
2025-01-09 00:00:00,2025-01-09T01:00:00,DK1,,100.0,13.41,100.050669,,100.0,2.95,22.009655
2025-01-09 01:00:00,2025-01-09T02:00:00,DK1,,100.0,13.41,100.050669,,100.0,2.95,22.009655
2025-01-09 02:00:00,2025-01-09T03:00:00,DK1,,100.0,42.56,317.535904,,100.0,2.95,22.009655
2025-01-09 03:00:00,2025-01-09T04:00:00,DK1,,100.0,45.44,339.023296,,100.0,6.7,49.98803
2025-01-09 04:00:00,2025-01-09T05:00:00,DK1,,100.0,40.22,300.077398,,100.0,14.08,105.049472
2025-01-09 05:00:00,2025-01-09T06:00:00,DK1,,100.0,86.99,649.023691,,100.0,2.95,22.009655
2025-01-09 06:00:00,2025-01-09T07:00:00,DK1,,100.0,93.19,695.281271,,100.0,2.68,19.995212
2025-01-09 07:00:00,2025-01-09T08:00:00,DK1,,100.0,102.21,762.578589,,100.0,2.68,19.995212
2025-01-09 08:00:00,2025-01-09T09:00:00,DK1,,100.0,104.18,777.276562,,100.0,2.68,19.995212
2025-01-09 09:00:00,2025-01-09T10:00:00,DK1,,100.0,103.66,773.396894,,100.0,2.68,19.995212
2025-01-09 10:00:00,2025-01-09T11:00:00,DK1,,100.0,86.99,649.023691,,100.0,2.68,19.995212
2025-01-09 11:00:00,2025-01-09T12:00:00,DK1,,100.0,82.99,619.180091,,100.0,2.68,19.995212
2025-01-09 12:00:00,2025-01-09T13:00:00,DK1,,100.0,85.53,638.130777,,100.0,2.68,19.995212
2025-01-09 13:00:00,2025-01-09T14:00:00,DK1,,100.0,86.99,649.023691,,100.0,2.68,19.995212
2025-01-09 14:00:00,2025-01-09T15:00:00,DK1,,100.0,93.66,698.787894,,100.0,2.68,19.995212
2025-01-09 15:00:00,2025-01-09T16:00:00,DK1,,100.0,108.2,807.26938,,100.0,2.68,19.995212
2025-01-09 16:00:00,2025-01-09T17:00:00,DK1,,100.0,120.76,900.978284,,100.0,2.68,19.995212
2025-01-09 17:00:00,2025-01-09T18:00:00,DK1,,100.0,110.69,825.847021,,100.0,2.68,19.995212
2025-01-09 18:00:00,2025-01-09T19:00:00,DK1,,100.0,106.69,796.003421,,100.0,2.68,19.995212
2025-01-09 19:00:00,2025-01-09T20:00:00,DK1,,100.0,87.44,652.381096,,100.0,2.68,19.995212
2025-01-09 20:00:00,2025-01-09T21:00:00,DK1,,100.0,74.42,555.240178,,100.0,3.49,26.038541
2025-01-09 21:00:00,2025-01-09T22:00:00,DK1,,100.0,64.08,478.094472,,100.0,3.49,26.038541
2025-01-09 22:00:00,2025-01-09T23:00:00,DK1,,100.0,53.89,402.067901,,100.0,14.08,105.049472
2025-01-09 23:00:00,2025-01-10T00:00:00,DK1,,100.0,13.4,99.97204,,100.0,14.07,104.970642
2025-01-10 00:00:00,2025-01-10T01:00:00,DK1,,100.0,7.37,54.984622,,100.0,14.07,104.970642
2025-01-10 01:00:00,2025-01-10T02:00:00,DK1,,100.0,7.37,54.984622,,100.0,14.07,104.970642
2025-01-10 02:00:00,2025-01-10T03:00:00,DK1,,100.0,7.37,54.984622,,100.0,14.07,104.970642
2025-01-10 03:00:00,2025-01-10T04:00:00,DK1,,100.0,7.37,54.984622,,100.0,14.07,104.970642
2025-01-10 04:00:00,2025-01-10T05:00:00,DK1,,100.0,13.4,99.97204,,100.0,14.07,104.970642
2025-01-10 05:00:00,2025-01-10T06:00:00,DK1,,100.0,64.56,481.656336,,100.0,1.21,9.027326
2025-01-10 06:00:00,2025-01-10T07:00:00,DK1,,100.0,67.01,499.934806,,100.0,5.63,42.003178
2025-01-10 07:00:00,2025-01-10T08:00:00,DK1,,100.0,80.42,599.981452,,100.0,5.36,39.988816
2025-01-10 08:00:00,2025-01-10T09:00:00,DK1,,100.0,80.42,599.981452,,100.0,1.21,9.027326
2025-01-10 09:00:00,2025-01-10T10:00:00,DK1,,100.0,67.01,499.934806,,100.0,1.21,9.027326
2025-01-10 10:00:00,2025-01-10T11:00:00,DK1,,100.0,67.01,499.934806,,100.0,1.21,9.027326
2025-01-10 11:00:00,2025-01-10T12:00:00,DK1,,100.0,66.33,494.861598,,100.0,1.21,9.027326
2025-01-10 12:00:00,2025-01-10T13:00:00,DK1,,100.0,70.25,524.10715,,100.0,1.21,9.027326
2025-01-10 13:00:00,2025-01-10T14:00:00,DK1,,100.0,42.35,315.95641,,100.0,1.21,9.027326
2025-01-10 14:00:00,2025-01-10T15:00:00,DK1,,100.0,42.35,315.95641,,100.0,1.21,9.027326
2025-01-10 15:00:00,2025-01-10T16:00:00,DK1,,100.0,99.46,742.031276,,100.0,1.21,9.027326
2025-01-10 16:00:00,2025-01-10T17:00:00,DK1,,100.0,68.0,507.3208,,100.0,1.21,9.027326
2025-01-10 17:00:00,2025-01-10T18:00:00,DK1,,100.0,54.01,402.947006,,100.0,1.21,9.027326
2025-01-10 18:00:00,2025-01-10T19:00:00,DK1,,100.0,46.91,349.976746,,100.0,1.21,9.027326
2025-01-10 19:00:00,2025-01-10T20:00:00,DK1,,100.0,46.91,349.976746,,100.0,1.21,9.027326
2025-01-10 20:00:00,2025-01-10T21:00:00,DK1,,100.0,63.65,474.86719,,100.0,1.21,9.027326
2025-01-10 21:00:00,2025-01-10T22:00:00,DK1,,100.0,21.31,158.985386,,100.0,3.08,22.978648
